Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Рамонская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230	УИК №3231									
1	"Число избирателей, включенных в список избирателей"	27799	1486	1988	1967	1725	360	792	1243	2037	1074	1380	318	623	703	351	334	244	258	941	413	212	2221	183	165	687	647	327	813	454	1941	1891	21									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25635	1300	1900	1900	1600	330	750	1000	1800	950	1200	300	650	640	340	320	245	230	950	400	190	2000	180	150	650	650	320	780	430	1700	1700	80									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	17628	742	1028	987	954	278	410	826	1236	800	667	204	435	548	258	276	190	143	781	304	121	1184	134	129	495	405	215	533	254	1614	1456	21									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3109	116	286	98	74	26	107	146	99	135	270	53	81	67	57	44	38	87	128	67	53	145	29	21	150	178	85	167	124	62	116	0									
6	Число погашенных избирательных бюллетеней	4898	442	586	815	572	26	233	28	465	15	263	43	134	25	25	0	17	0	41	29	16	671	17	0	5	67	20	80	52	24	128	59									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3109	116	286	98	74	26	107	146	99	135	270	53	81	67	57	44	38	87	128	67	53	145	29	21	150	178	85	167	124	62	116	0									
8	Число бюллетеней в стационарных ящиках для голосования	17627	742	1028	987	954	278	410	826	1236	800	667	204	434	548	258	276	190	143	781	304	121	1184	134	129	495	405	215	533	254	1614	1456	21									
9	Число недействительных избирательных бюллетеней	124	0	7	9	13	1	3	8	12	5	13	1	5	1	0	1	1	1	3	2	1	13	2	0	2	1	0	2	3	6	8	0									
10	Число действительных избирательных бюллетеней	20612	858	1307	1076	1015	303	514	964	1323	930	924	256	510	614	315	319	227	229	906	369	173	1316	161	150	643	582	300	698	375	1670	1564	21									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	84	3	6	8	9	3	0	4	7	2	5	0	2	0	0	2	1	0	3	1	0	8	0	2	1	1	1	4	1	4	6	0									
		0.41%	0.35%	0.46%	0.74%	0.88%	0.99%	0.00%	0.41%	0.52%	0.21%	0.53%	0.00%	0.39%	0.00%	0.00%	0.63%	0.44%	0.00%	0.33%	0.27%	0.00%	0.60%	0.00%	1.33%	0.16%	0.17%	0.33%	0.57%	0.26%	0.24%	0.38%	0.00%									
14	Грудинин Павел Николаевич	2032	93	115	121	119	21	76	74	134	47	81	14	44	38	24	13	15	12	80	46	30	151	10	10	28	25	17	32	13	208	336	5									
		9.80%	10.84%	8.75%	11.15%	11.58%	6.91%	14.70%	7.61%	10.04%	5.03%	8.64%	5.45%	8.54%	6.18%	7.62%	4.06%	6.58%	5.22%	8.80%	12.40%	17.24%	11.36%	6.13%	6.67%	4.34%	4.29%	5.67%	4.57%	3.44%	12.41%	21.37%	23.81%									
15	Жириновский Владимир Вольфович	748	40	36	41	34	13	25	29	50	24	37	10	21	17	10	12	8	8	33	10	12	65	6	1	20	30	16	23	18	60	39	0									
