Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Слободская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063					
1	"Число избирателей, внесенных в списки избирателей"	25375	545	283	281	365	273	720	613	553	266	149	80	1568	1408	1470	2622	1464	1521	2317	539	1131	913	331	333	406	151	551	543	357	497	855	242	226	409	630	311	452					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25046	500	270	270	320	270	700	600	550	250	140	80	1540	1350	1420	2500	1450	1550	2400	550	1100	900	350	350	400	150	580	500	350	500	850	230	230	400	650	320	476					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15553	429	211	208	281	112	463	444	310	182	100	55	851	819	823	1602	908	974	1239	343	711	601	258	231	260	62	388	365	217	332	550	144	84	249	337	143	267					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1901	16	17	14	8	105	53	54	17	16	22	7	29	55	65	87	101	28	245	29	78	67	29	41	39	27	64	30	20	18	90	21	90	72	82	80	85					
6	Число погашенных избирательных бюллетеней	7592	55	42	48	31	53	184	102	223	52	18	18	660	476	532	811	441	548	916	178	311	232	63	78	101	61	128	105	113	150	210	65	56	79	231	97	124					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1901	16	17	14	8	105	53	54	17	16	22	7	29	55	65	87	101	28	245	29	78	67	29	41	39	27	64	30	20	18	90	21	90	72	82	80	85					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15548	429	211	208	281	112	462	444	310	182	100	55	851	819	823	1602	908	974	1239	343	711	601	258	231	260	62	388	365	217	332	550	144	84	249	335	141	267					
9	Число недействительных избирательных бюллетеней	228	4	1	2	3	3	7	10	3	0	1	0	20	13	6	30	13	5	21	4	14	18	5	1	5	0	10	2	1	5	4	0	0	1	7	3	6					
10	Число действительных избирательных бюллетеней	17221	441	227	220	286	214	508	488	324	198	121	62	860	861	882	1659	996	997	1463	368	775	650	282	271	294	89	442	393	236	345	636	165	174	320	410	218	346					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	533	31	10	10	15	23	15	15	10	5	6	2	10	20	10	20	13	21	28	8	17	18	45	25	10	2	36	10	10	0	20	2	5	15	14	12	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	502	31	3	6	6	23	15	15	9	5	6	0	10	20	10	20	8	20	28	8	17	18	45	25	10	1	36	10	9	0	20	2	5	15	14	12	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	274	11	4	6	41	6	5	16	16	2	4	1	2	7	6	10	4	12	11	7	10	9	10	7	5	1	15	2	2	3	7	3	2	16	1	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	31	0	7	4	9	0	0	0	1	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	1	1	2	0	0	0	1	0	0	0	2	1	0	0	1	0	3	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	1162	32	12	27	21	14	31	25	30	6	4	4	35	48	32	93	58	68	143	30	74	25	27	17	24	10	11	33	9	42	44	1	14	59	22	13	24					
		6.66%	7.19%	5.26%	12.16%	7.27%	6.45%	6.02%	5.02%	9.17%	3.03%	3.28%	6.45%	3.98%	5.49%	3.60%	5.51%	5.75%	6.79%	9.64%	8.06%	9.38%	3.74%	9.41%	6.25%	8.03%	11.24%	2.43%	8.35%	3.80%	12.00%	6.88%	0.61%	8.05%	18.38%	5.28%	5.88%	6.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	133	8	2	1	8	0	9	6	2	1	1	0	6	9	2	16	4	18	20	0	3	1	1	1	3	1	1	1	0	1	1	1	0	1	1	1	2					
		0.76%	1.80%	0.88%	0.45%	2.77%	0.00%	1.75%	1.20%	0.61%	0.51%	0.82%	0.00%	0.68%	1.03%	0.23%	0.95%	0.40%	1.80%	1.35%	0.00%	0.38%	0.15%	0.35%	0.37%	1.00%	1.12%	0.22%	0.25%	0.00%	0.29%	0.16%	0.61%	0.00%	0.31%	0.24%	0.45%	0.57%					
20	3.Политическая партия «Демократическая партия России»	23	2	0	1	1	0	2	0	0	0	0	0	1	2	0	1	0	1	1	1	2	2	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0					
		0.13%	0.45%	0.00%	0.45%	0.35%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.23%	0.00%	0.06%	0.00%	0.10%	0.07%	0.27%	0.25%	0.30%	0.35%	0.37%	0.67%	0.00%	0.00%	0.25%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2253	29	17	17	28	15	45	49	40	15	10	6	136	123	127	300	155	162	152	44	127	105	23	29	62	16	99	35	21	14	84	9	19	39	36	24	41					
		12.91%	6.52%	7.46%	7.66%	9.69%	6.91%	8.74%	9.84%	12.23%	7.58%	8.20%	9.68%	15.45%	14.07%	14.30%	17.76%	15.36%	16.17%	10.24%	11.83%	16.10%	15.72%	8.01%	10.66%	20.74%	17.98%	21.90%	8.86%	8.86%	4.00%	13.13%	5.45%	10.92%	12.15%	8.63%	10.86%	11.65%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	124	2	2	2	4	0	6	6	2	2	4	0	7	5	11	15	12	10	8	2	5	5	1	2	0	0	1	1	6	1	2	0	0	0	0	0	0					
		0.71%	0.45%	0.88%	0.90%	1.38%	0.00%	1.17%	1.20%	0.61%	1.01%	3.28%	0.00%	0.80%	0.57%	1.24%	0.89%	1.19%	0.99%	0.54%	0.54%	0.63%	0.75%	0.35%	0.74%	0.00%	0.00%	0.22%	0.25%	2.53%	0.29%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	0	0	1	0	0	3	0	1	2	0	0	5	2	0	8	4	4	1	1	0	2	0	0	2	2	0	0	0	0	3	0	0	1	0	0	1					
		0.25%	0.00%	0.00%	0.45%	0.00%	0.00%	0.58%	0.00%	0.31%	1.01%	0.00%	0.00%	0.57%	0.23%	0.00%	0.47%	0.40%	0.40%	0.07%	0.27%	0.00%	0.30%	0.00%	0.00%	0.67%	2.25%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.31%	0.00%	0.00%	0.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	1915	51	18	16	39	11	62	46	38	27	13	8	103	94	93	159	83	148	218	66	100	39	38	37	35	7	46	51	34	30	56	6	11	38	34	16	44					
