Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Архаринская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
1	"Число избирателей, внесенных в списки избирателей"	14868	2137	1536	2130	1717	840	401	529	62	173	135	194	433	40	328	182	134	665	347	55	67	263	137	79	95	628	143	83	311	133	220	60	73	62	476					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15081	2143	1553	1990	1861	848	394	585	87	166	137	200	441	43	334	174	130	689	395	61	74	287	145	80	100	626	139	80	304	140	220	57	70	52	476					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11932	1856	1130	1686	1288	719	286	418	53	144	115	157	371	40	301	172	127	539	305	50	59	165	106	71	87	439	118	79	225	110	152	52	56	29	427					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1361	117	259	51	222	50	79	22	0	16	20	20	50	0	9	0	0	67	29	0	5	92	23	4	1	87	13	0	58	23	13	4	9	16	2					
6	Число погашенных избирательных бюллетеней	1788	170	164	253	351	79	29	145	34	6	2	23	20	3	24	2	3	83	61	11	10	30	16	5	12	100	8	1	21	7	55	1	5	7	47					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1361	117	259	51	222	50	79	22	0	16	20	20	50	0	9	0	0	67	29	0	5	92	23	4	1	87	13	0	58	23	13	4	9	16	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11929	1856	1130	1686	1288	718	286	416	53	144	115	157	371	40	301	172	127	539	305	50	59	165	106	71	87	439	118	79	225	110	152	52	56	29	427					
9	Число недействительных избирательных бюллетеней	133	14	12	14	22	3	0	13	0	1	0	1	4	0	4	3	0	24	5	0	0	0	0	0	0	3	1	0	3	0	2	0	1	0	3					
10	Число действительных избирательных бюллетеней	13157	1959	1377	1723	1488	765	365	425	53	159	135	176	417	40	306	169	127	582	329	50	64	257	129	75	88	523	130	79	280	133	163	56	64	45	426					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	88	11	4	3	13	3	3	3	1	2	0	2	3	1	2	2	1	2	11	1	1	2	2	1	1	0	0	0	4	2	2	1	1	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	57	11	4	2	13	0	0	3	0	0	0	1	3	0	0	1	0	2	11	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	53	6	5	6	5	0	0	1	0	1	0	0	0	0	0	1	0	7	0	0	0	1	0	0	13	0	2	0	0	0	1	1	0	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	31	0	0	1	0	3	3	0	1	2	0	1	0	1	2	1	1	0	0	1	1	2	2	1	1	0	0	0	1	0	2	1	1	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	0	5	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	215	17	14	12	27	8	1	26	5	1	0	2	18	3	8	11	6	8	4	0	1	5	0	0	0	14	5	0	7	0	4	0	0	0	8					
		1.62%	0.86%	1.01%	0.69%	1.79%	1.04%	0.27%	5.94%	9.43%	0.63%	0.00%	1.13%	4.28%	7.50%	2.58%	6.40%	4.72%	1.32%	1.20%	0.00%	1.56%	1.95%	0.00%	0.00%	0.00%	2.66%	3.82%	0.00%	2.47%	0.00%	2.42%	0.00%	0.00%	0.00%	1.86%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	7	0	3	6	3	0	1	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	1	2	4	0	1	1	0	0	0	0	0					
		0.26%	0.35%	0.00%	0.17%	0.40%	0.39%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	1.57%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.14%	0.38%	3.05%	0.00%	0.35%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	3	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.09%	0.15%	0.07%	0.12%	0.07%	0.26%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	834	155	70	87	99	53	17	27	4	7	16	7	33	12	13	17	3	48	10	1	1	14	4	2	7	29	6	11	27	2	12	3	3	5	29					
		6.28%	7.86%	5.04%	5.01%	6.56%	6.90%	4.66%	6.16%	7.55%	4.38%	11.85%	3.95%	7.84%	30.00%	4.19%	9.88%	2.36%	7.92%	2.99%	2.00%	1.56%	5.45%	3.10%	2.67%	7.95%	5.51%	4.58%	13.92%	9.54%	1.50%	7.27%	5.36%	4.62%	11.11%	6.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	85	29	3	11	9	2	2	0	0	0	0	1	0	0	0	0	1	6	1	0	0	2	3	0	0	3	0	1	3	1	2	0	0	0	5					
		0.64%	1.47%	0.22%	0.63%	0.60%	0.26%	0.55%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.79%	0.99%	0.30%	0.00%	0.00%	0.78%	2.33%	0.00%	0.00%	0.57%	0.00%	1.27%	1.06%	0.75%	1.21%	0.00%	0.00%	0.00%	1.17%					
23	6.Политическая партия «Партия социальной справедливости»	8	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1					
		0.06%	0.10%	0.00%	0.00%	0.07%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	735	108	69	53	92	24	19	17	5	13	8	13	24	2	23	8	17	27	12	3	8	16	12	4	16	38	3	5	32	9	8	7	7	3	30					
