Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Донская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240					
1	"Число избирателей, внесенных в список избирателей"	48867	3074	1716	1044	2364	2424	1453	1106	2412	1317	1258	1471	833	987	554	332	1111	655	1375	559	1762	2465	2516	1825	2133	754	1060	1260	1637	1531	1111	1472	752	2544					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47850	2800	1700	1000	2400	2500	1400	1100	2500	1300	1200	1400	800	900	500	350	950	600	1400	500	1800	2500	2450	1800	2200	700	1000	1100	1600	1600	1100	1500	700	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	37588	2459	1593	753	2185	2064	971	1017	2346	970	705	1038	583	692	390	179	846	417	1046	207	1721	1319	2306	1211	1638	456	735	875	1203	1039	322	1434	552	2316					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3048	311	61	85	32	98	69	67	62	20	41	111	48	120	28	153	85	50	51	252	39	98	67	68	57	110	160	218	90	60	125	34	119	59					
6	Число погашенных избирательных бюллетеней	7214	30	46	162	183	338	360	16	92	310	454	251	169	88	82	18	19	133	303	41	40	1083	77	521	505	134	105	7	307	501	653	32	29	125					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3048	311	61	85	32	98	69	67	62	20	41	111	48	120	28	153	85	50	51	252	39	98	67	68	57	110	160	218	90	60	125	34	119	59					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	37586	2459	1593	753	2185	2064	969	1017	2346	970	705	1038	583	692	390	179	846	417	1046	207	1721	1319	2306	1211	1638	456	735	875	1203	1039	322	1434	552	2316					
9	Число недействительных избирательных бюллетеней	478	27	16	17	33	13	21	9	21	5	14	13	8	3	28	58	4	12	16	0	16	19	24	17	21	2	4	11	1	8	4	12	4	17					
10	Число действительных избирательных бюллетеней	40156	2743	1638	821	2184	2149	1017	1075	2387	985	732	1136	623	809	390	274	927	455	1081	459	1744	1398	2349	1262	1674	564	891	1082	1292	1091	443	1456	667	2358					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	742	40	20	18	33	35	23	23	35	20	20	18	16	14	5	0	17	15	20	8	30	40	35	30	30	10	15	25	30	28	20	20	9	40					
