Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Рязань, Советская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1063									
1	Число избирателей, включенных в список избирателей	63842	1915	2063	2125	2638	2387	2576	1592	2763	2997	2399	2383	2379	1142	1922	2176	2661	1744	2035	1281	1213	1385	1310	2009	2393	2549	1861	2385	1401	1171	2404	1237	1133	213									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	56650	1400	1900	2000	2400	2200	2300	1300	2200	2500	2000	2200	2200	1000	1700	2000	2400	1600	1800	1200	1100	1200	1200	1800	2200	2100	1900	2200	1300	1000	2000	1000	1000	350									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	39892	1017	1215	1373	1629	1415	1515	996	1514	1897	1325	1660	1597	783	1239	1354	1696	1099	1223	792	775	741	748	1359	1548	1396	1526	1636	858	760	1519	786	717	184									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2065	261	42	53	73	42	34	27	30	37	190	44	41	27	58	83	62	47	58	26	22	64	71	44	26	204	239	16	20	24	43	39	18	0									
6	Число погашенных избирательных бюллетеней	14693	122	643	574	698	743	751	277	656	566	485	496	562	190	403	563	642	454	519	382	303	395	381	397	626	500	135	548	422	216	438	175	265	166									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2064	261	42	53	73	42	34	27	30	37	189	44	41	27	58	83	62	47	58	26	22	64	71	44	26	204	239	16	20	24	43	39	18	0									
8	Число бюллетеней в стационарных ящиках для голосования	39869	1016	1215	1373	1627	1415	1514	995	1514	1897	1325	1660	1597	783	1239	1354	1693	1099	1223	791	775	737	748	1358	1547	1396	1525	1632	858	758	1518	786	717	184									
9	Число недействительных избирательных бюллетеней	489	6	12	12	17	30	15	12	22	18	9	12	17	9	8	26	14	16	15	7	12	12	13	21	15	17	29	28	11	10	21	11	12	0									
10	Число действительных избирательных бюллетеней	41444	1271	1245	1414	1683	1427	1533	1010	1522	1916	1505	1692	1621	801	1289	1411	1741	1130	1266	810	785	789	806	1381	1558	1583	1735	1620	867	772	1540	814	723	184									
11	Число полученных открепительных  удостоверений	1658	52	35	33	55	60	62	36	188	50	60	50	83	40	60	65	80	35	30	30	42	12	20	52	60	60	90	30	30	37	49	40	32	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1635	52	35	33	54	58	61	36	188	48	60	50	83	39	60	60	76	33	30	30	42	12	20	50	60	60	90	30	29	36	48	40	32	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1509	78	24	13	43	16	21	26	119	138	102	40	34	32	23	21	35	30	24	35	41	26	21	23	30	72	29	20	24	35	140	84	69	41									
14	Число неиспользованных открепительных удостоверений	23	0	0	0	1	2	1	0	0	2	0	0	0	1	0	5	4	2	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	164	0	0	3	0	0	0	1	1	0	3	2	4	1	0	1	1	2	2	4	0	0	0	1	1	1	130	1	1	3	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
