Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
"Наименование Избирательной комиссии:    Рязань, Советская"																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1027	УИК №1028									
1	"Число избирателей, включенных в список избирателей"	67484	1575	1824	2019	2405	2664	2773	2806	2807	2319	2386	2292	2339	1109	1744	2008	2475	1961	2018	1295	1356	1370	1331	1843	2091	3026	2541	2715	1723	1395	2301	1216	1323	1055	1379									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	59950	1200	1500	1700	2200	2500	2600	2700	2200	2000	2000	2000	2000	900	1500	1800	2200	1600	2000	1000	1200	1200	1100	1700	2000	2300	2650	2600	1500	1300	2000	1300	1100	1000	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	42264	922	975	1222	1408	1493	1644	1719	1789	1402	1292	1419	1452	674	1047	1094	1428	1102	1162	802	797	729	833	1166	1247	1711	2344	2013	995	969	1462	964	982	629	1377									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2089	128	46	28	71	64	41	34	43	45	232	62	50	29	57	67	34	55	47	23	24	116	111	55	14	195	189	10	17	23	45	94	23	17	0									
6	Число погашенных избирательных бюллетеней	15597	150	479	450	721	943	915	947	368	553	476	519	498	197	396	639	738	443	791	175	379	355	156	479	739	394	117	577	488	308	493	242	95	354	23									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2089	128	46	28	71	64	41	34	43	45	232	62	50	29	57	67	34	55	47	23	24	116	111	55	14	195	189	10	17	23	45	94	23	17	0									
8	Число бюллетеней в стационарных ящиках для голосования	42249	921	975	1222	1408	1493	1644	1719	1787	1402	1291	1417	1452	674	1047	1093	1428	1102	1160	802	797	729	833	1165	1247	1709	2343	2013	995	967	1462	964	982	629	1377									
