Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Чистопольская городская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831					
1	"Число избирателей, включенных в списки избирателей"	49074	1227	1353	1237	1135	1350	1215	93	1054	1132	789	939	1012	134	1031	869	902	57	1155	1213	1122	1115	1191	975	1128	1233	1345	1225	1042	849	789	491	994	1346	622	966	1060	658	701	96	1322	1526	771	873	959	955	1315	1225	1292	1290	187	514					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	47020	1150	1300	1200	1050	1300	1150	100	1000	1050	750	900	1000	150	950	850	850	70	1100	1150	1050	1050	1100	950	1100	1200	1250	1150	1000	750	750	550	950	1300	650	900	1000	600	650	100	1300	1450	750	850	950	900	1250	1200	1250	1250	250	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	37107	933	1144	937	931	1019	905	93	817	856	595	679	828	134	469	711	688	33	833	934	810	797	863	683	857	945	1087	1048	775	637	580	388	729	1046	469	709	779	522	517	96	1014	1079	604	612	717	663	1146	886	928	968	187	427					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2927	48	43	56	17	68	41	0	73	70	44	81	82	0	372	50	57	22	41	26	140	28	102	97	80	51	58	53	69	52	60	44	57	40	38	24	58	30	41	0	100	103	23	50	70	69	44	29	40	59	0	27					
6	Число погашенных избирательных бюллетеней	6986	169	113	207	102	213	204	7	110	124	111	140	90	16	109	89	105	15	226	190	100	225	135	170	163	204	105	49	156	61	110	118	164	214	143	167	163	48	92	4	186	268	123	188	163	168	60	285	282	223	63	46					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2927	48	43	56	17	68	41	0	73	70	44	81	82	0	372	50	57	22	41	26	140	28	102	97	80	51	58	53	69	52	60	44	57	40	38	24	58	30	41	0	100	103	23	50	70	69	44	29	40	59	0	27					
8	Число бюллетеней в стационарных ящиках для голосования	37047	933	1144	937	931	1019	905	93	817	856	595	679	828	134	469	711	688	33	833	934	810	797	863	683	857	945	1087	1048	775	637	580	388	729	1046	469	709	779	522	516	96	1014	1079	604	612	717	663	1146	886	928	909	187	427					
9	Число недействительных избирательных бюллетеней	311	0	8	24	49	2	0	0	0	0	0	5	9	0	11	7	0	0	0	9	6	16	0	0	0	10	0	5	0	0	11	0	3	0	0	4	14	0	0	0	11	7	3	3	0	6	30	4	6	40	5	3					
10	Число действительных избирательных бюллетеней	39663	981	1179	969	899	1085	946	93	890	926	639	755	901	134	830	754	745	55	874	951	944	809	965	780	937	986	1145	1096	844	689	629	432	783	1086	507	729	823	552	557	96	1103	1175	624	659	787	726	1160	911	962	928	182	451					
11	Число полученных открепительных  удостоверений	720	15	15	15	15	15	15	0	15	15	15	15	15	0	15	15	15	0	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	20	15	15	25	15	15	0	15	15	15	15	15	15	20	20	15	20	0	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	464	9	9	10	15	8	2	0	13	15	9	9	12	0	9	10	7	0	6	14	8	10	3	12	15	14	15	14	6	7	9	2	9	20	4	9	17	5	9	0	12	10	8	10	9	3	18	18	8	18	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	339	3	4	2	2	5	3	0	1	5	6	2	3	3	141	0	11	1	3	5	2	3	3	1	4	1	4	14	2	4	2	4	1	2	4	6	8	3	2	12	8	6	2	2	1	6	10	1	4	7	8	2					
14	Число неиспользованных открепительных удостоверений	256	6	6	5	0	7	13	0	2	0	6	6	3	0	6	5	8	0	9	1	7	5	12	3	0	1	0	1	9	8	6	13	6	0	11	6	8	10	6	0	3	5	7	5	6	12	2	2	7	2	0	10					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	347	10	6	4	6	17	9	1	4	16	4	9	6	2	13	9	6	0	7	9	1	10	4	5	30	2	3	8	3	6	7	0	4	6	9	0	9	7	12	4	5	5	4	6	8	5	16	5	6	9	2	8					
		0.87%	1.02%	0.51%	0.40%	0.63%	1.56%	0.95%	1.08%	0.45%	1.73%	0.63%	1.18%	0.66%	1.49%	1.55%	1.18%	0.81%	0.00%	0.80%	0.94%	0.11%	1.21%	0.41%	0.64%	3.20%	0.20%	0.26%	0.73%	0.36%	0.87%	1.09%	0.00%	0.51%	0.55%	1.78%	0.00%	1.08%	1.27%	2.15%	4.17%	0.45%	0.42%	0.64%	0.91%	1.02%	0.68%	1.34%	0.55%	0.62%	0.93%	1.07%	1.76%					
