Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Гудермесская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №432					
1	"Число избирателей, включенных в списки избирателей"	64319	809	1590	1114	2580	1560	1775	1072	1070	1421	1234	1062	2250	1730	1145	1175	1379	476	1628	2315	2260	1780	840	1109	1436	1553	715	708	1976	1601	1918	1457	2114	1280	1713	2469	1364	1240	468	807	2018	1023	1676	1080	2329					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	64319	809	1590	1114	2580	1560	1775	1072	1070	1421	1234	1062	2250	1730	1145	1175	1379	476	1628	2315	2260	1780	840	1109	1436	1553	715	708	1976	1601	1918	1457	2114	1280	1713	2469	1364	1240	468	807	2018	1023	1676	1080	2329					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	59301	734	1424	1055	2390	1459	1647	1011	1024	1301	1113	1007	2022	1589	1085	1112	1233	460	1483	2094	2050	1628	765	1050	1313	1401	671	677	1811	1434	1755	1337	1944	1103	1601	2320	1303	1215	452	766	1923	960	1548	984	2047					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	194	3	7	3	11	4	4	8	4	2	2	0	16	1	11	6	2	2	6	3	5	4	3	0	2	1	2	3	4	8	5	1	8	3	4	7	3	2	0	2	11	2	7	3	9					
6	Число погашенных избирательных бюллетеней	4824	72	159	56	179	97	124	53	42	118	119	55	212	140	49	57	144	14	139	218	205	148	72	59	121	151	42	28	161	159	158	119	162	174	108	142	58	23	16	39	84	61	121	93	273					
7	Число избирательных бюллетеней в переносных ящиках для голосования	194	3	7	3	11	4	4	8	4	2	2	0	16	1	11	6	2	2	6	3	5	4	3	0	2	1	2	3	4	8	5	1	8	3	4	7	3	2	0	2	11	2	7	3	9					
8	Число бюллетеней в стационарных ящиках для голосования	59301	734	1424	1055	2390	1459	1647	1011	1024	1301	1113	1007	2022	1589	1085	1112	1233	460	1483	2094	2050	1628	765	1050	1313	1401	671	677	1811	1434	1755	1337	1944	1103	1601	2320	1303	1215	452	766	1923	960	1548	984	2047					
9	Число недействительных избирательных бюллетеней	19	0	0	1	3	1	0	1	0	1	0	1	0	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0					
10	Число действительных избирательных бюллетеней	59476	737	1431	1057	2398	1462	1651	1018	1028	1302	1115	1006	2038	1590	1096	1116	1232	462	1488	2096	2055	1632	768	1050	1315	1402	673	680	1815	1442	1760	1338	1952	1106	1604	2327	1306	1215	452	768	1933	962	1555	987	2056					
11	Число полученных открепительных  удостоверений	100	2	2	2	3	2	3	2	2	2	2	2	3	3	2	2	2	2	2	3	3	2	2	2	2	2	2	2	3	2	3	2	2	3	2	3	2	2	2	2	3	2	2	2	3					
