Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Барышская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251									
1	"Число избирателей, включенных в список избирателей"	32793	1324	1268	1293	964	595	652	957	1302	659	555	744	1250	1336	643	684	219	342	1166	1181	1302	647	313	203	111	417	553	174	1107	1619	558	1188	120	589	445	180	207	205	249	486	249	250	552	204	126	386	584	736	846	321	732									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33710	1326	1328	1333	1009	625	667	867	1356	657	579	778	1323	1374	665	719	218	343	1221	1246	1374	674	299	207	116	416	547	174	1205	1720	577	1284	124	607	450	179	209	207	224	492	249	240	575	189	117	380	613	766	791	330	741									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16567	714	679	751	451	318	396	474	624	305	244	371	724	647	390	292	154	121	524	481	588	360	108	108	61	230	227	115	519	682	352	592	66	435	237	123	106	63	134	280	128	134	259	119	69	185	340	367	410	158	352									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3303	93	69	82	64	39	10	137	91	46	37	60	83	111	31	95	15	83	86	135	28	42	69	32	13	85	26	22	258	206	39	71	24	56	35	26	27	66	60	21	10	11	66	37	14	59	57	71	277	41	87									
6	Число погашенных избирательных бюллетеней	13840	519	580	500	494	268	261	256	641	306	298	347	516	616	244	332	49	139	611	630	758	272	122	67	42	101	294	37	428	832	186	621	34	116	178	30	76	78	30	191	111	95	250	33	34	136	216	328	104	131	302									
