Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Барышская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67					
1	"Число избирателей, включенных в списки избирателей"	22286	685	778	85	260	326	1361	1134	100	242	108	1578	748	655	334	216	54	160	380	230	80	1231	1775	1314	603	130	710	227	150	142	499	241	250	405	106	262	289	561	67	87	454	170	708	238	905	313	935					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21525	665	760	85	245	320	1285	1080	95	230	105	1510	715	625	330	205	55	150	365	215	85	1185	1700	1250	600	125	680	225	150	140	480	235	240	400	100	255	280	560	65	85	450	165	700	230	890	310	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13370	437	501	80	201	265	588	426	58	123	68	1120	594	425	204	148	34	89	277	146	58	697	827	760	446	89	387	134	86	87	301	182	151	265	83	138	198	377	63	55	274	112	440	153	551	212	460					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2241	62	67	0	16	10	90	78	12	30	10	23	11	47	38	27	11	26	54	55	13	180	233	79	34	24	82	22	13	16	55	18	17	32	7	23	24	34	2	26	85	32	68	19	76	39	321					
6	Число погашенных избирательных бюллетеней	5914	166	192	5	28	45	607	576	25	77	27	367	110	153	88	30	10	35	34	14	14	308	640	411	120	12	211	69	51	37	124	35	72	103	10	94	58	149	0	4	91	21	192	58	263	59	119					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2241	62	67	0	16	10	90	78	12	30	10	23	11	47	38	27	11	26	54	55	13	180	233	79	34	24	82	22	13	16	55	18	17	32	7	23	24	34	2	26	85	32	68	19	76	39	321					
8	Число бюллетеней в стационарных ящиках для голосования	13370	437	501	80	201	265	588	426	58	123	68	1120	594	425	204	148	34	89	277	146	58	697	827	760	446	89	387	134	86	87	301	182	151	265	83	138	198	377	63	55	274	112	440	153	551	212	460					
9	Число недействительных избирательных бюллетеней	246	18	5	0	3	4	7	4	0	1	0	4	3	21	1	0	0	0	0	0	0	3	95	15	4	1	5	3	2	1	2	0	1	3	0	3	3	5	0	1	2	11	3	3	8	1	0					
10	Число действительных избирательных бюллетеней	15365	481	563	80	214	271	671	500	70	152	78	1139	602	451	241	175	45	115	331	201	71	874	965	824	476	112	464	153	97	102	354	200	167	294	90	158	219	406	65	80	357	133	505	169	619	250	781					
11	Число полученных открепительных  удостоверений	661	25	25	1	8	2	22	15	3	5	2	15	8	5	20	2	0	2	3	5	6	70	120	28	40	2	8	10	11	7	8	8	5	13	3	5	10	25	3	5	23	3	10	5	20	25	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	661	25	25	1	8	2	22	15	3	5	2	15	8	5	20	2	0	2	3	5	6	70	120	28	40	2	8	10	11	7	8	8	5	13	3	5	10	25	3	5	23	3	10	5	20	25	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	79	3	1	0	2	0	3	1	0	6	0	0	0	1	1	0	0	1	0	2	0	6	3	1	0	2	2	0	1	3	1	0	0	0	3	0	6	0	0	3	3	0	3	5	7	1	8					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	39	2	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	6	20	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	305	12	17	0	16	6	15	10	2	0	1	32	19	10	2	1	4	1	5	1	2	26	18	17	5	2	9	2	2	2	4	2	0	4	1	1	5	15	0	1	3	4	11	0	4	4	7					
		1.95%	2.40%	2.99%	0.00%	7.37%	2.18%	2.21%	1.98%	2.86%	0.00%	1.28%	2.80%	3.14%	2.12%	0.83%	0.57%	8.89%	0.87%	1.51%	0.50%	2.82%	2.96%	1.70%	2.03%	1.04%	1.77%	1.92%	1.28%	2.02%	1.94%	1.12%	1.00%	0.00%	1.35%	1.11%	0.62%	2.25%	3.65%	0.00%	1.23%	0.84%	2.78%	2.17%	0.00%	0.64%	1.59%	0.90%					
19	Жириновский Владимир Вольфович	942	27	38	11	11	17	52	26	8	13	6	61	24	28	22	15	0	4	24	14	3	40	37	32	40	7	33	14	2	6	22	10	20	17	3	20	13	24	1	2	26	6	22	9	52	14	66					
		6.03%	5.41%	6.69%	13.75%	5.07%	6.18%	7.67%	5.16%	11.43%	8.50%	7.69%	5.34%	3.97%	5.93%	9.09%	8.57%	0.00%	3.48%	7.25%	6.97%	4.23%	4.56%	3.49%	3.81%	8.33%	6.19%	7.04%	8.97%	2.02%	5.83%	6.18%	5.00%	11.90%	5.72%	3.33%	12.42%	5.86%	5.84%	1.54%	2.47%	7.24%	4.17%	4.33%	5.23%	8.29%	5.58%	8.45%					
20	Зюганов Геннадий Андреевич	2629	75	79	12	17	38	134	127	12	31	28	211	184	64	20	21	0	32	44	40	7	191	219	213	86	28	76	15	34	29	49	35	50	41	13	14	44	31	9	19	28	11	46	12	79	16	65					
