Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Шадринская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982									
1	"Число избирателей, включенных в список избирателей"	22148	189	165	155	1110	163	199	184	174	916	272	391	306	1171	337	452	792	595	181	329	741	178	427	302	504	147	507	1248	751	344	195	156	486	551	1305	761	695	494	134	283	599	249	198	120	458	1087	187	312	269	280	99									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23150	210	185	155	1175	175	205	210	180	980	275	395	315	1190	355	450	810	610	185	350	760	180	455	320	525	155	525	1285	760	375	200	175	505	600	1360	755	715	515	140	300	625	325	215	130	475	1170	190	345	285	275	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14300	128	111	102	682	115	140	124	118	547	172	212	195	668	217	301	553	416	108	206	494	105	285	202	284	78	329	722	516	226	126	106	350	444	819	485	468	360	88	182	435	191	141	84	295	625	129	250	164	143	59									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1366	6	5	15	60	10	10	5	5	34	4	54	24	44	38	33	65	23	24	30	23	45	37	11	29	26	15	84	23	24	16	13	9	15	21	15	39	31	17	40	46	24	20	6	28	104	14	14	37	43	8									
6	Число погашенных избирательных бюллетеней	7484	76	69	38	433	50	55	81	57	399	99	129	96	478	100	116	192	171	53	114	243	30	133	107	212	51	181	479	221	125	58	56	146	141	520	255	208	124	35	78	144	110	54	40	152	441	47	81	84	89	33									
