Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Шадринская																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161									
1	Число избирателей, включенных в список избирателей	23848	230	197	168	1141	120	213	199	183	137	895	268	305	102	314	1217	343	501	789	642	178	349	827	469	355	539	169	528	1330	778	374	209	165	558	938	557	525	157	324	537	87	82	235	233	159	477	1299	193	424	305	310	114	171	735	479	176	161	378									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24530	245	218	177	1172	117	227	211	186	143	925	279	320	104	323	1214	360	503	816	641	157	368	825	499	366	550	178	538	1364	801	396	212	170	580	958	556	541	157	334	576	112	97	259	239	164	488	1325	217	412	316	316	123	187	736	484	194	174	380									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14812	160	128	108	653	54	141	124	115	91	558	149	198	61	178	687	202	321	509	411	86	216	557	273	226	304	95	354	726	521	226	130	109	423	578	382	354	97	186	392	72	54	155	165	81	332	738	125	269	173	168	91	109	445	311	91	113	237									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1909	5	12	43	114	12	11	11	10	0	34	17	27	11	27	62	41	46	108	30	24	39	32	47	22	30	22	19	126	69	24	14	16	10	31	40	50	18	57	64	1	19	37	22	12	28	111	25	54	49	44	6	14	28	11	52	14	7									
6	Число погашенных избирательных бюллетеней	7809	80	78	26	405	51	75	76	61	52	333	113	95	32	118	465	117	136	199	200	47	113	236	179	118	216	61	165	512	211	146	68	45	147	349	134	137	42	91	120	39	24	67	52	71	128	476	67	89	94	104	26	64	263	162	51	47	136									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1909	5	12	43	114	12	11	11	10	0	34	17	27	11	27	62	41	46	108	30	24	39	32	47	22	30	22	19	126	69	24	14	16	10	31	40	50	18	57	64	1	19	37	22	12	28	111	25	54	49	44	6	14	28	11	52	14	7									
8	Число бюллетеней в стационарных ящиках для голосования	14812	160	128	108	653	54	141	124	115	91	558	149	198	61	178	687	202	321	509	411	86	216	557	273	226	304	95	354	726	521	226	130	109	423	578	382	354	97	186	392	72	54	155	165	81	332	738	125	269	173	168	91	109	445	311	91	113	237									
9	Число недействительных избирательных бюллетеней	102	0	1	0	2	0	0	0	2	0	4	0	2	1	3	13	2	3	1	6	2	1	4	1	0	4	0	3	4	5	2	0	0	4	5	4	4	0	0	1	0	0	0	0	0	0	7	1	2	2	1	1	1	0	1	2	0	0									
10	Число действительных избирательных бюллетеней	16619	165	139	151	765	66	152	135	123	91	588	166	223	71	202	736	241	364	616	435	108	254	585	319	248	330	117	370	848	585	248	144	125	429	604	418	400	115	243	455	73	73	192	187	93	360	842	149	321	220	211	96	122	473	321	141	127	244									
11	Число полученных открепительных  удостоверений	819	15	10	5	33	1	9	8	8	4	30	15	18	7	4	20	20	11	35	9	5	15	21	18	8	15	14	10	30	33	15	5	15	27	25	7	19	3	5	40	21	13	20	15	3	15	15	23	5	9	10	8	9	7	18	25	6	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	819	15	10	5	33	1	9	8	8	4	30	15	18	7	4	20	20	11	35	9	5	15	21	18	8	15	14	10	30	33	15	5	15	27	25	7	19	3	5	40	21	13	20	15	3	15	15	23	5	9	10	8	9	7	18	25	6	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	269	6	0	3	4	2	3	3	3	0	8	6	3	8	0	12	4	8	3	9	5	6	17	3	8	7	4	2	11	7	0	3	3	6	4	7	5	1	2	18	2	3	5	3	2	4	4	3	5	5	3	2	2	4	2	9	4	3									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	1197	12	9	16	71	7	12	5	4	10	56	13	12	3	18	60	16	27	46	29	8	18	29	20	23	16	11	42	45	31	18	11	10	45	55	20	30	6	12	10	6	5	14	9	4	12	58	12	25	20	18	5	14	37	33	10	7	22									
		7.16%	7.27%	6.43%	10.60%	9.26%	10.61%	7.89%	3.70%	3.20%	10.99%	9.46%	7.83%	5.33%	4.17%	8.78%	8.01%	6.58%	7.36%	7.46%	6.58%	7.27%	7.06%	4.92%	6.25%	9.27%	4.79%	9.40%	11.26%	5.28%	5.25%	7.20%	7.64%	8.00%	10.39%	9.03%	4.74%	7.43%	5.22%	4.94%	2.19%	8.22%	6.85%	7.29%	4.81%	4.30%	3.33%	6.83%	8.00%	7.74%	9.01%	8.49%	5.15%	11.38%	7.82%	10.25%	6.99%	5.51%	9.02%									
20	Зюганов Геннадий Андреевич	2071	47	27	10	83	10	12	4	17	20	121	38	12	2	15	71	30	47	52	57	11	36	70	48	44	34	7	71	95	42	44	28	20	42	61	44	65	16	32	105	15	10	27	20	7	31	113	6	27	17	20	17	14	49	41	16	11	40									
		12.39%	28.48%	19.29%	6.62%	10.82%	15.15%	7.89%	2.96%	13.60%	21.98%	20.44%	22.89%	5.33%	2.78%	7.32%	9.48%	12.35%	12.81%	8.43%	12.93%	10.00%	14.12%	11.88%	15.00%	17.74%	10.18%	5.98%	19.03%	11.15%	7.12%	17.60%	19.44%	16.00%	9.70%	10.02%	10.43%	16.09%	13.91%	13.17%	23.03%	20.55%	13.70%	14.06%	10.70%	7.53%	8.61%	13.31%	4.00%	8.36%	7.66%	9.43%	17.53%	11.38%	10.36%	12.73%	11.19%	8.66%	16.39%									
21	Миронов Сергей Михайлович	442	2	5	2	18	1	4	7	2	0	32	5	2	3	1	27	4	6	15	12	4	3	10	4	6	7	2	16	23	8	9	1	2	19	24	9	9	2	10	15	2	0	6	1	2	11	25	0	4	9	2	0	5	15	12	7	1	9									
		2.64%	1.21%	3.57%	1.32%	2.35%	1.52%	2.63%	5.19%	1.60%	0.00%	5.41%	3.01%	0.89%	4.17%	0.49%	3.60%	1.65%	1.63%	2.43%	2.72%	3.64%	1.18%	1.70%	1.25%	2.42%	2.10%	1.71%	4.29%	2.70%	1.36%	3.60%	0.69%	1.60%	4.39%	3.94%	2.13%	2.23%	1.74%	4.12%	3.29%	2.74%	0.00%	3.13%	0.53%	2.15%	3.06%	2.94%	0.00%	1.24%	4.05%	0.94%	0.00%	4.07%	3.17%	3.73%	4.90%	0.79%	3.69%									
22	Прохоров Михаил Дмитриевич	603	4	4	6	18	1	3	3	3	2	30	2	11	1	6	37	7	12	29	24	6	8	22	5	10	15	2	18	29	18	16	6	3	18	35	25	22	1	1	5	0	0	3	0	1	8	28	3	10	6	5	1	0	11	36	5	6	12									
