Выборы Президента Российской Федерации																																																																	
Дата голосования: 02.03.2008																																																																	
																																																																	
Наименование Избирательной комиссии:    Шадринская																																																																	
																																																																	
Сводная таблица результатов выборов																																																																	
																																																																	
	Число участковых избирательных комиссий	58																																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																															
																																																																	
		Сумма	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161					
1	"Число избирателей, включенных в списки избирателей"	24495	237	209	200	1195	112	210	196	194	144	915	274	323	119	332	1196	368	510	771	624	161	361	809	506	378	518	195	551	1359	766	372	206	186	565	935	544	529	157	256	95	580	116	102	270	253	166	491	1388	208	406	331	331	136	181	718	468	202	180	390					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24350	249	216	200	1168	108	210	198	198	156	908	273	313	117	331	1188	384	507	768	616	156	373	789	507	372	510	191	546	1374	753	377	207	185	551	921	545	524	155	250	91	575	117	102	271	254	160	487	1375	214	390	329	333	133	173	715	465	210	180	382					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16885	183	143	156	736	71	159	167	143	108	604	195	207	88	227	688	233	378	616	481	106	223	586	331	247	387	153	431	928	563	307	148	151	433	581	376	394	134	174	81	485	92	79	165	168	125	348	802	144	274	212	199	107	112	432	318	139	129	238					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2180	7	13	39	139	9	13	9	7	0	41	21	54	9	41	71	59	83	90	25	26	42	25	36	30	43	28	21	101	38	15	23	15	19	22	61	85	11	26	10	43	8	8	38	48	15	28	239	42	49	57	54	11	11	34	11	43	29	5					
6	Число погашенных избирательных бюллетеней	5285	59	60	5	293	28	38	22	48	48	263	57	52	20	63	429	92	46	62	110	24	108	178	140	95	80	10	94	345	152	55	36	19	99	318	108	45	10	50	0	47	17	15	68	38	20	111	334	28	67	60	80	15	50	249	136	28	22	139					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2180	7	13	39	139	9	13	9	7	0	41	21	54	9	41	71	59	83	90	25	26	42	25	36	30	43	28	21	101	38	15	23	15	19	22	61	85	11	26	10	43	8	8	38	48	15	28	239	42	49	57	54	11	11	34	11	43	29	5					
8	Число бюллетеней в стационарных ящиках для голосования	16885	183	143	156	736	71	159	167	143	108	604	195	207	88	227	688	233	378	616	481	106	223	586	331	247	387	153	431	928	563	307	148	151	433	581	376	394	134	174	81	485	92	79	165	168	125	348	802	144	274	212	199	107	112	432	318	139	129	238					
9	Число недействительных избирательных бюллетеней	111	0	0	2	0	1	1	1	4	1	8	3	0	0	6	7	5	2	6	4	0	1	3	0	2	3	0	7	0	3	2	0	1	3	5	1	4	0	0	0	3	0	0	0	1	0	1	6	0	0	3	0	1	1	4	2	1	0	2					
10	Число действительных избирательных бюллетеней	18954	190	156	193	875	79	171	175	146	107	637	213	261	97	262	752	287	459	700	502	132	264	608	367	275	427	181	445	1029	598	320	171	165	449	598	436	475	145	200	91	525	100	87	203	215	140	375	1035	186	323	266	253	117	122	462	327	181	158	241					
11	Число полученных открепительных  удостоверений	491	11	6	4	25	4	6	5	8	10	20	5	4	4	1	15	20	15	20	8	2	4	8	10	4	10	2	8	25	15	18	1	10	22	10	20	6	0	4	2	10	4	2	6	6	1	4	10	10	9	5	5	1	1	6	14	16	6	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	461	11	6	4	23	2	3	5	8	10	20	5	4	2	0	15	20	15	20	8	1	3	4	10	4	10	2	8	25	15	18	1	10	22	10	20	5	0	2	0	10	4	2	6	6	1	3	10	10	5	5	5	0	0	6	14	14	6	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	153	1	2	1	1	3	0	1	3	0	6	1	1	0	0	4	2	5	8	12	3	2	7	2	4	2	2	5	11	10	2	0	1	2	5	4	4	1	2	2	1	0	1	2	1	0	1	7	1	8	1	1	1	2	2	1	1	0	0					
14	Число неиспользованных открепительных удостоверений	30	0	0	0	2	2	3	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1	0	0	4	0	0	1	1	0	0	2	0	0					
