Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Бескудниковский район 																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №3639	УИК №3640									
1	"Число избирателей, включенных в список избирателей"	50563	2518	870	3112	2969	2941	3054	2651	2464	1863	2290	2169	2055	2088	2075	2311	2455	2350	2431	2457	2579	2631	94	136									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40550	2100	1100	2150	2100	2100	2100	2100	2100	1600	1600	1600	1600	1600	1600	2100	2100	2100	2100	2100	2100	2100	200	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	28361	1473	864	1799	1412	1655	1710	1466	1274	1113	1208	1283	1062	1116	1145	1306	1404	1242	1398	1343	1399	1492	80	117									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1144	54	6	75	35	70	78	58	64	28	60	50	57	57	55	70	54	85	45	57	48	38	0	0									
6	Число погашенных избирательных бюллетеней	11042	572	230	276	653	375	312	576	762	459	330	267	481	427	400	724	642	773	657	700	653	570	120	83									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1143	54	6	75	35	70	78	58	64	28	60	50	57	57	55	70	54	84	45	57	48	38	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	28337	1473	864	1799	1411	1655	1708	1464	1274	1113	1208	1283	1062	1116	1145	1297	1401	1238	1395	1343	1399	1492	80	117									
