Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Становлянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
1	"Число избирателей, внесенных в список избирателей"	15359	2522	1380	434	532	500	424	513	134	408	481	528	658	216	627	386	537	486	279	676	287	173	523	629	621	427	451	229	298					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14840	2500	1400	400	500	500	400	500	130	400	450	500	650	200	600	390	500	450	250	650	250	170	500	600	600	400	450	200	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8309	1540	722	237	363	224	195	285	89	257	298	331	320	107	318	171	241	285	187	371	155	95	264	275	288	179	219	134	159					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2000	123	96	22	17	83	32	72	13	43	63	89	129	27	101	111	133	95	43	123	54	13	82	96	90	59	91	31	69					
6	Число погашенных избирательных бюллетеней	4531	837	582	141	120	193	173	143	28	100	89	80	201	66	181	108	126	70	20	156	41	62	154	229	222	162	140	35	72					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2000	123	96	22	17	83	32	72	13	43	63	89	129	27	101	111	133	95	43	123	54	13	82	96	90	59	91	31	69					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8309	1540	722	237	363	224	195	285	89	257	298	331	320	107	318	171	241	285	187	371	155	95	264	275	288	179	219	134	159					
9	Число недействительных избирательных бюллетеней	143	25	8	5	2	3	2	12	2	8	3	7	10	3	4	2	0	4	0	2	1	0	9	6	4	10	6	3	2					
10	Число действительных избирательных бюллетеней	10166	1638	810	254	378	304	225	345	100	292	358	413	439	131	415	280	374	376	230	492	208	108	337	365	374	228	304	162	226					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	183	30	10	10	10	5	5	5	3	5	5	5	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	50	12	10	2	0	0	1	0	0	4	0	1	9	0	1	0	2	2	0	1	0	0	0	2	1	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	56	12	5	1	1	1	1	1	0	4	0	3	1	0	1	3	1	0	2	0	2	1	5	0	2	2	1	0	6					
14	Число погашенных неиспользованных открепительных удостоверений	133	18	0	8	10	5	4	5	3	1	5	4	1	5	4	5	3	3	5	4	5	5	5	3	4	3	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
