Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Фрунзенская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265					
1	"Число избирателей, включенных в списки избирателей"	100617	1589	741	1475	1381	2680	1354	1877	2339	2369	2502	1452	1561	2157	1412	2489	2060	1294	1179	2385	2529	2123	2050	2231	1451	2132	1558	2410	1475	2519	2110	1414	1507	1731	2247	1722	1343	1966	1836	1916	2056	2053	1785	1428	2123	1695	2018	2116	1949	2228	2276	1945	1912	2167	72	101	127					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	85650	1350	728	1200	1150	2300	1100	1500	1950	2000	2150	1200	1350	1850	1200	2100	1750	1100	1000	2000	2200	1850	1750	1900	1250	1800	1350	2100	1250	2150	1800	1200	1300	1500	1900	1450	1150	1700	1600	1600	1750	1800	1500	1200	1800	1450	1700	1800	1650	1900	1900	1650	1600	1850	77	110	135					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	55403	618	719	511	628	1398	521	976	1346	1431	1409	749	788	1219	789	1461	1082	730	711	1315	1407	1107	1032	1321	720	1173	672	1339	739	1437	1144	817	884	930	1151	849	556	1152	1084	1085	1273	1242	956	748	1208	942	1107	1252	1243	1348	1348	1192	1068	1270	47	70	89					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2514	43	0	55	61	86	56	14	17	48	63	18	16	24	43	25	41	28	18	45	76	78	60	79	71	52	59	44	23	46	40	26	25	116	111	51	57	28	44	41	57	68	82	33	67	20	54	41	25	39	17	35	42	21	16	31	38					
6	Число погашенных избирательных бюллетеней	27733	689	9	634	461	816	523	510	587	521	678	433	546	607	368	614	627	342	271	640	717	665	658	500	459	575	619	717	488	667	616	357	391	454	638	550	537	520	472	474	420	490	462	419	525	488	539	507	382	513	535	423	490	559	14	9	8					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2514	43	0	55	61	86	56	14	17	48	63	18	16	24	43	25	41	28	18	45	76	78	60	79	71	52	59	44	23	46	40	26	25	116	111	51	57	28	44	41	57	68	82	33	67	20	54	41	25	39	17	35	42	21	16	31	38					
8	Число бюллетеней в стационарных ящиках для голосования	55219	618	719	511	628	1398	520	976	1337	1429	1406	749	786	1219	789	1461	1082	728	711	1315	1403	1107	1032	1319	720	1173	667	1339	739	1437	1144	817	884	930	1151	848	556	1152	1031	1077	1270	1241	906	748	1208	942	1103	1252	1225	1343	1346	1189	1062	1270	47	70	89					
9	Число недействительных избирательных бюллетеней	1066	17	10	13	11	42	11	27	16	23	20	17	14	36	16	24	30	18	14	14	28	24	24	26	19	18	12	14	14	39	13	26	23	26	18	18	12	36	15	14	20	17	15	9	23	15	19	29	14	24	29	14	23	20	1	1	1					
10	Число действительных избирательных бюллетеней	56667	644	709	553	678	1442	565	963	1338	1454	1449	750	788	1207	816	1462	1093	738	715	1346	1451	1161	1068	1372	772	1207	714	1369	748	1444	1171	817	886	1020	1244	881	601	1144	1060	1104	1307	1292	973	772	1252	947	1138	1264	1236	1358	1334	1210	1081	1271	62	100	126					
11	Число полученных открепительных  удостоверений	1587	25	0	24	20	40	25	28	40	30	45	20	20	35	20	35	35	20	18	55	40	35	34	34	22	35	22	45	20	35	30	24	34	25	45	22	18	32	30	30	32	32	25	22	32	28	35	35	35	38	32	32	30	32	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	861	9	0	8	6	20	7	17	24	19	23	10	19	25	6	23	16	10	14	31	28	22	16	21	8	18	7	23	14	18	19	10	16	17	38	7	6	16	13	12	13	16	15	15	19	22	16	14	24	24	13	21	16	17	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	674	9	5	15	7	17	6	12	11	28	3	8	6	11	10	17	8	19	4	17	18	17	14	18	2	15	7	11	19	16	12	8	13	27	15	10	5	11	4	15	14	16	12	14	13	8	15	12	6	14	7	11	6	7	10	13	26					
14	Число неиспользованных открепительных удостоверений	726	16	0	16	14	20	18	11	16	11	22	10	1	10	14	12	19	10	4	24	12	13	18	13	14	17	15	22	6	17	11	14	18	8	7	15	12	16	17	18	19	16	10	7	13	6	19	21	11	14	19	11	14	15	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	986	13	15	7	11	26	11	15	15	32	22	10	12	25	12	29	15	11	8	17	16	18	7	26	9	27	10	21	16	24	14	19	10	14	40	11	16	20	17	22	21	19	20	16	22	14	21	21	22	31	36	19	28	29	0	1	3					
		1.71%	1.97%	2.09%	1.24%	1.60%	1.75%	1.91%	1.52%	1.11%	2.17%	1.50%	1.30%	1.50%	2.01%	1.44%	1.95%	1.34%	1.46%	1.10%	1.25%	1.08%	1.52%	0.64%	1.86%	1.14%	2.20%	1.38%	1.52%	2.10%	1.62%	1.18%	2.25%	1.10%	1.34%	3.17%	1.22%	2.61%	1.69%	1.58%	1.97%	1.58%	1.45%	2.02%	2.05%	1.73%	1.46%	1.82%	1.62%	1.76%	2.24%	2.64%	1.55%	2.54%	2.25%	0.00%	0.99%	2.36%					
19	Жириновский Владимир Вольфович	6685	66	296	45	71	172	75	100	164	150	168	84	119	172	96	134	122	80	74	177	156	116	134	144	91	175	72	133	85	160	150	102	95	113	138	113	68	135	112	115	161	125	104	74	134	125	100	136	148	164	153	126	145	183	5	10	20					
		11.58%	9.98%	41.17%	7.95%	10.30%	11.59%	13.02%	10.10%	12.11%	10.16%	11.44%	10.95%	14.84%	13.84%	11.54%	9.02%	10.86%	10.58%	10.15%	13.01%	10.55%	9.79%	12.27%	10.30%	11.50%	14.29%	9.92%	9.62%	11.15%	10.79%	12.67%	12.10%	10.45%	10.80%	10.94%	12.57%	11.09%	11.44%	10.42%	10.29%	12.13%	9.55%	10.53%	9.48%	10.51%	12.99%	8.64%	10.52%	11.84%	11.87%	11.23%	10.29%	13.13%	14.18%	7.94%	9.90%	15.75%					
20	Зюганов Геннадий Андреевич	12244	127	35	85	117	310	101	186	294	343	330	163	152	277	188	381	232	115	118	258	310	252	226	320	168	287	153	268	144	336	242	184	186	211	276	188	101	255	278	234	358	298	171	205	280	222	281	338	280	322	293	253	196	249	17	26	24					
		21.21%	19.21%	4.87%	15.02%	16.98%	20.89%	17.53%	18.79%	21.71%	23.22%	22.46%	21.25%	18.95%	22.28%	22.60%	25.64%	20.66%	15.21%	16.19%	18.97%	20.96%	21.27%	20.70%	22.89%	21.24%	23.43%	21.07%	19.38%	18.90%	22.66%	20.44%	21.83%	20.46%	20.17%	21.87%	20.91%	16.48%	21.61%	25.86%	20.93%	26.98%	22.77%	17.31%	26.25%	21.96%	23.08%	24.29%	26.14%	22.40%	23.30%	21.50%	20.67%	17.75%	19.29%	26.98%	25.74%	18.90%					
21	Медведев Дмитрий Анатольевич	36752	438	363	416	479	934	378	662	865	929	929	493	505	733	520	918	724	532	515	894	969	775	701	882	504	718	479	947	503	924	765	512	595	682	790	569	416	734	653	733	767	850	678	477	816	586	736	769	786	841	852	812	712	810	40	63	79					
		63.66%	66.26%	50.49%	73.50%	69.52%	62.94%	65.63%	66.87%	63.88%	62.90%	63.24%	64.28%	62.97%	58.97%	62.50%	61.78%	64.47%	70.37%	70.64%	65.74%	65.52%	65.40%	64.19%	63.09%	63.72%	58.61%	65.98%	68.47%	66.01%	62.31%	64.61%	60.74%	65.46%	65.20%	62.60%	63.29%	67.86%	62.20%	60.74%	65.56%	57.80%	64.94%	68.62%	61.08%	64.00%	60.91%	63.61%	59.47%	62.88%	60.85%	62.51%	66.34%	64.49%	62.74%	63.49%	62.38%	62.20%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
