Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Ершовская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915									
1	Число избирателей, включенных в список избирателей	33827	1838	1326	919	942	1236	1311	1279	1360	1279	1005	1349	1166	1174	1014	955	326	248	509	360	310	927	436	236	240	206	481	272	180	337	310	410	497	283	362	407	707	1010	309	213	761	340	830	338	585	470	505	445	373	628	447	376									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	37790	1850	1550	1250	1050	1300	1350	1350	1450	1350	1300	1450	1250	1250	1200	1050	450	300	530	370	320	960	430	350	290	230	500	290	200	350	360	520	560	360	400	460	700	1090	350	260	800	400	880	370	600	480	530	860	420	810	580	430									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19218	889	717	534	503	720	648	727	739	701	800	793	564	520	541	575	276	155	274	183	148	545	246	201	145	123	293	203	119	164	260	274	255	173	143	202	324	666	189	147	404	182	450	198	339	278	315	391	160	349	289	184									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3395	100	91	155	100	81	41	65	59	62	58	61	48	194	71	74	22	20	22	27	40	44	24	35	54	33	120	25	19	57	14	70	60	51	52	74	235	79	37	13	85	71	81	32	36	41	36	54	192	109	100	71									
6	Число погашенных избирательных бюллетеней	15177	861	742	561	447	499	661	558	652	587	442	596	638	536	588	401	152	125	234	160	132	371	160	114	91	74	87	62	62	129	86	176	245	136	205	184	141	345	124	100	311	147	349	140	225	161	179	415	68	352	191	175									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3395	100	91	155	100	81	41	65	59	62	58	61	48	194	71	74	22	20	22	27	40	44	24	35	54	33	120	25	19	57	14	70	60	51	52	74	235	79	37	13	85	71	81	32	36	41	36	54	192	109	100	71									
8	Число бюллетеней в стационарных ящиках для голосования	19218	889	717	534	503	720	648	727	739	701	800	793	564	520	541	575	276	155	274	183	148	545	246	201	145	123	293	203	119	164	260	274	255	173	143	202	324	666	189	147	404	182	450	198	339	278	315	391	160	349	289	184									
9	Число недействительных избирательных бюллетеней	174	8	8	4	10	4	10	5	7	10	7	5	9	2	2	9	7	1	3	0	0	7	2	0	0	0	0	0	0	0	0	0	3	0	0	1	10	6	1	0	5	3	4	1	4	4	4	7	0	0	0	1									
10	Число действительных избирательных бюллетеней	22439	981	800	685	593	797	679	787	791	753	851	849	603	712	610	640	291	174	293	210	188	582	268	236	199	156	413	228	138	221	274	344	312	224	195	275	549	739	225	160	484	250	527	229	371	315	347	438	352	458	389	254									
11	Число полученных открепительных  удостоверений	969	30	20	46	20	30	20	25	25	20	16	20	10	30	15	35	20	7	10	10	11	25	20	5	5	5	10	10	10	8	10	10	15	7	10	20	20	30	27	5	30	15	25	25	10	10	10	30	40	40	32	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	958	24	20	46	20	30	20	25	25	20	16	20	10	25	15	35	20	7	10	10	11	25	20	5	5	5	10	10	10	8	10	10	15	7	10	20	20	30	27	5	30	15	25	25	10	10	10	30	40	40	32	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	223	7	8	11	9	15	15	10	12	6	15	10	8	7	4	1	3	4	4	0	1	6	0	3	0	1	2	2	1	2	4	3	0	2	0	2	3	3	9	3	1	4	2	4	4	2	1	0	0	2	3	4									
14	Число неиспользованных открепительных удостоверений	11	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	27	0	2	1	0	2	2	1	1	2	1	2	2	1	1	2	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	1731	86	80	39	55	75	69	51	63	71	53	79	65	64	79	58	38	16	22	13	29	31	10	24	16	15	11	17	5	10	20	38	20	9	9	21	29	60	17	14	15	6	39	7	16	25	16	49	7	27	27	16									
		7.65%	8.70%	9.90%	5.66%	9.12%	9.36%	10.01%	6.44%	7.89%	9.31%	6.18%	9.25%	10.62%	8.96%	12.91%	8.94%	12.75%	9.14%	7.43%	6.19%	15.43%	5.26%	3.70%	10.17%	8.04%	9.62%	2.66%	7.46%	3.62%	4.52%	7.30%	11.05%	6.35%	4.02%	4.62%	7.61%	5.19%	8.05%	7.52%	8.75%	3.07%	2.37%	7.34%	3.04%	4.27%	7.84%	4.56%	11.01%	1.99%	5.90%	6.94%	6.27%									
20	Зюганов Геннадий Андреевич	4731	226	135	120	119	192	119	150	169	148	212	213	154	133	144	188	38	46	78	35	60	147	39	91	52	40	48	36	17	53	42	92	53	70	28	61	83	142	57	16	121	65	110	35	78	83	61	98	51	72	50	61									
