Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Ростов-на-Дону, Первомайская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436									
1	Число избирателей, включенных в список избирателей	134613	2387	2175	2545	2330	2569	2456	2361	2558	2828	2343	3028	2553	2490	2360	2619	2732	2861	2204	2206	2812	2770	2436	2698	2300	2265	2555	2515	2537	1956	2659	2187	2617	2057	2540	2534	2288	2338	2648	2238	2531	2735	2522	2701	2519	2312	2200	2214	2318	2556	2431	2056	2795	2629	1314	2225									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	129000	2300	2100	2400	2100	2500	2400	2300	2400	2800	2200	2800	2500	2400	2200	2600	2600	2600	2000	2100	2700	2700	2300	2600	2200	2200	2600	2400	2500	1800	2600	2100	2500	2000	2500	2500	2100	2200	2600	2100	2500	3000	2400	2600	2300	2100	2200	2200	2200	2400	2300	2000	2500	2500	1200	2100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	76039	1353	1284	1231	1280	1489	1128	1256	1248	1738	1175	1818	1423	1500	1362	1531	1489	1615	1220	1267	1732	1531	1208	1524	1292	1280	1249	1529	2091	1356	1578	1299	1346	1201	1450	1277	1270	1311	1333	1087	1490	1410	1407	1681	1176	1337	1312	1440	1347	1472	1491	1255	1631	1429	782	1028									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6136	61	76	38	42	30	65	249	161	52	31	63	133	116	125	66	149	109	73	216	101	129	117	72	137	75	345	106	72	48	158	57	71	55	96	46	233	128	150	138	132	330	60	44	189	83	75	73	148	154	61	132	89	304	28	45									
6	Число погашенных избирательных бюллетеней	46825	886	740	1131	778	981	1207	795	991	1010	994	919	944	784	713	1003	962	876	707	617	867	1040	975	1004	771	845	1006	765	337	396	864	744	1083	744	954	1177	597	761	1117	875	878	1260	933	875	935	680	813	687	705	774	748	613	780	767	390	1027									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6136	61	76	38	42	30	65	249	161	52	31	63	133	116	125	66	149	109	73	216	101	129	117	72	137	75	345	106	72	48	158	57	71	55	96	46	233	128	150	138	132	330	60	44	189	83	75	73	148	154	61	132	89	304	28	45									
8	Число бюллетеней в стационарных ящиках для голосования	75961	1351	1284	1231	1280	1487	1127	1256	1247	1730	1175	1818	1423	1500	1362	1529	1489	1613	1219	1255	1728	1531	1208	1522	1291	1279	1249	1529	2091	1356	1578	1298	1346	1201	1450	1274	1270	1310	1332	1080	1484	1406	1403	1681	1176	1337	1312	1440	1347	1471	1489	1255	1631	1429	782	1019									
9	Число недействительных избирательных бюллетеней	973	17	21	19	16	18	17	19	16	36	11	16	19	11	15	16	17	30	20	0	3	9	12	24	15	24	18	17	17	17	16	9	17	25	17	24	14	18	7	35	19	7	15	32	16	17	20	20	10	30	28	9	27	22	9	20									
10	Число действительных избирательных бюллетеней	81124	1395	1339	1250	1306	1499	1175	1486	1392	1746	1195	1865	1537	1605	1472	1579	1621	1692	1272	1471	1826	1651	1313	1570	1413	1330	1576	1618	2146	1387	1720	1346	1400	1231	1529	1296	1489	1420	1475	1183	1597	1729	1448	1693	1349	1403	1367	1493	1485	1595	1522	1378	1693	1711	801	1044									
11	Число полученных открепительных  удостоверений	5076	110	105	110	100	130	96	90	85	140	90	90	85	80	70	100	95	90	95	80	140	80	70	100	90	100	100	120	120	75	155	110	110	80	70	130	80	80	85	65	100	80	80	80	100	70	100	75	90	110	100	50	70	60	40	70									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	5076	110	105	110	100	130	96	90	85	140	90	90	85	80	70	100	95	90	95	80	140	80	70	100	90	100	100	120	120	75	155	110	110	80	70	130	80	80	85	65	100	80	80	80	100	70	100	75	90	110	100	50	70	60	40	70									
13	Число избирателей, проголосовавших по открепительным удостоверениям	4094	30	27	59	188	32	43	107	135	56	97	176	69	27	40	50	92	214	176	50	57	68	50	87	68	118	12	18	27	32	24	43	74	57	46	68	83	39	60	101	26	150	69	55	15	150	30	23	68	193	34	29	275	33	78	66									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	524	11	3	6	3	5	28	14	19	18	10	17	8	25	16	13	16	10	18	15	2	11	18	4	6	9	7	4	11	21	4	4	4	7	2	6	9	7	11	17	3	3	5	5	5	0	31	3	9	3	3	5	9	7	5	9									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	5300	90	88	104	123	113	110	84	133	168	107	117	108	110	104	108	102	40	72	66	145	101	93	95	87	105	130	85	84	77	123	87	69	86	94	91	89	108	88	71	60	104	85	180	86	84	81	68	95	90	98	53	130	99	63	69									
