Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Сузунская  																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953					
1	"Число избирателей, внесенных в список избирателей"	26465	1483	1674	1729	1745	1512	1582	1610	1749	190	551	253	598	138	672	636	184	661	328	1269	168	641	729	202	1128	220	119	826	214	1045	613	180	414	997	309	96					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27380	1460	1680	1760	1800	1550	1600	1660	1800	200	570	260	660	130	700	670	200	700	340	1320	170	690	750	200	1170	230	130	870	230	1090	660	190	450	1070	320	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13882	650	849	1025	829	701	659	791	704	98	310	148	372	71	350	332	110	394	188	753	96	415	426	128	541	105	65	457	108	551	416	122	280	600	171	67					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1796	101	145	73	98	75	89	85	82	21	64	48	69	4	58	59	12	36	14	51	4	71	41	12	122	8	6	41	7	93	66	13	33	76	10	9					
6	Число погашенных избирательных бюллетеней	11702	709	686	662	873	774	852	784	1014	81	196	64	219	55	292	279	78	270	138	516	70	204	283	60	507	117	59	372	115	446	178	55	137	394	139	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1796	101	145	73	98	75	89	85	82	21	64	48	69	4	58	59	12	36	14	51	4	71	41	12	122	8	6	41	7	93	66	13	33	76	10	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13878	650	847	1025	829	700	659	791	704	98	310	148	372	71	350	332	110	394	188	752	96	415	426	128	541	105	65	457	108	551	416	122	280	600	171	67					
9	Число недействительных избирательных бюллетеней	289	10	18	18	11	22	12	20	16	1	8	1	15	0	10	2	2	12	3	1	2	11	11	2	24	1	0	10	1	11	10	1	8	14	1	0					
10	Число действительных избирательных бюллетеней	15385	741	974	1080	916	753	736	856	770	118	366	195	426	75	398	389	120	418	199	802	98	475	456	138	639	112	71	488	114	633	472	134	305	662	180	76					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	818	10	37	20	31	21	11	20	21	7	30	20	47	15	30	30	11	30	10	40	10	40	20	9	40	10	10	31	10	47	40	10	30	50	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	818	10	37	20	31	21	11	20	21	7	30	20	47	15	30	30	11	30	10	40	10	40	20	9	40	10	10	31	10	47	40	10	30	50	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	209	9	17	21	24	9	15	10	5	4	9	1	5	3	4	6	1	2	6	2	1	1	5	1	7	2	2	7	1	6	2	4	5	5	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	82	12	12	12	7	4	10	6	3	0	1	0	4	3	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1876	106	108	151	119	92	92	134	88	21	38	25	59	0	49	42	21	42	19	72	10	60	52	15	91	5	6	57	10	116	49	12	9	68	31	7					
		11.97%	14.11%	10.89%	13.75%	12.84%	11.87%	12.30%	15.30%	11.20%	17.65%	10.16%	12.76%	13.38%	0.00%	12.01%	10.74%	17.21%	9.77%	9.41%	8.97%	10.00%	12.35%	11.13%	10.71%	13.73%	4.42%	8.45%	11.45%	8.70%	18.01%	10.17%	8.89%	2.88%	10.06%	17.13%	9.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2420	125	147	146	127	100	113	148	117	11	68	41	84	30	53	55	16	53	16	116	13	72	55	8	139	12	7	52	11	129	67	22	51	167	40	9					
		15.44%	16.64%	14.82%	13.30%	13.70%	12.90%	15.11%	16.89%	14.89%	9.24%	18.18%	20.92%	19.05%	40.00%	12.99%	14.07%	13.11%	12.33%	7.92%	14.45%	13.00%	14.81%	11.78%	5.71%	20.97%	10.62%	9.86%	10.44%	9.57%	20.03%	13.90%	16.30%	16.29%	24.70%	22.10%	11.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	126	11	14	13	10	7	6	3	8	0	4	2	3	0	1	2	0	1	2	6	1	3	1	0	6	0	1	4	1	5	3	0	2	6	0	0					
		0.80%	1.46%	1.41%	1.18%	1.08%	0.90%	0.80%	0.34%	1.02%	0.00%	1.07%	1.02%	0.68%	0.00%	0.25%	0.51%	0.00%	0.23%	0.99%	0.75%	1.00%	0.62%	0.21%	0.00%	0.90%	0.00%	1.41%	0.80%	0.87%	0.78%	0.62%	0.00%	0.64%	0.89%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2836	173	244	276	221	205	152	175	155	7	57	33	56	6	44	82	7	37	18	108	14	43	61	8	85	11	13	97	24	100	118	27	57	78	36	8					
		18.09%	23.04%	24.60%	25.14%	23.84%	26.45%	20.32%	19.98%	19.72%	5.88%	15.24%	16.84%	12.70%	8.00%	10.78%	20.97%	5.74%	8.60%	8.91%	13.45%	14.00%	8.85%	13.06%	5.71%	12.82%	9.73%	18.31%	19.48%	20.87%	15.53%	24.48%	20.00%	18.21%	11.54%	19.89%	10.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	262	23	32	28	21	8	21	16	18	1	5	4	10	0	9	5	0	3	3	19	3	2	3	1	4	0	0	4	2	7	2	0	2	4	1	1					
		1.67%	3.06%	3.23%	2.55%	2.27%	1.03%	2.81%	1.83%	2.29%	0.84%	1.34%	2.04%	2.27%	0.00%	2.21%	1.28%	0.00%	0.70%	1.49%	2.37%	3.00%	0.41%	0.64%	0.71%	0.60%	0.00%	0.00%	0.80%	1.74%	1.09%	0.41%	0.00%	0.64%	0.59%	0.55%	1.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7795	297	426	458	413	336	350	368	380	78	193	90	214	39	240	203	74	281	141	477	56	294	283	106	312	82	43	274	65	274	233	73	183	336	72	51					
		49.73%	39.55%	42.94%	41.71%	44.55%	43.35%	46.79%	42.01%	48.35%	65.55%	51.60%	45.92%	48.53%	52.00%	58.82%	51.92%	60.66%	65.35%	69.80%	59.40%	56.00%	60.49%	60.60%	75.71%	47.06%	72.57%	60.56%	55.02%	56.52%	42.55%	48.34%	54.07%	58.47%	49.70%	39.78%	67.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	6	3	8	5	5	2	12	4	0	1	0	0	0	2	0	2	1	0	4	1	1	1	0	2	2	1	0	1	2	0	0	1	3	0	0					
		0.45%	0.80%	0.30%	0.73%	0.54%	0.65%	0.27%	1.37%	0.51%	0.00%	0.27%	0.00%	0.00%	0.00%	0.49%	0.00%	1.64%	0.23%	0.00%	0.50%	1.00%	0.21%	0.21%	0.00%	0.30%	1.77%	1.41%	0.00%	0.87%	0.31%	0.00%	0.00%	0.32%	0.44%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
