Выборы Президента Российской Федерации																																																	
Дата голосования: 18.03.2018																																																	
																																																	
Наименование Избирательной комиссии:    район Вешняки 																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																															
																																																	
		Сумма	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №3667	УИК №3668									
1	"Число избирателей, включенных в список избирателей"	74439	2132	2075	2038	2170	1963	1098	2258	2349	2342	2346	2074	1403	2602	2369	2201	2029	2336	2168	1968	296	1643	1960	2086	2462	1800	1920	1405	1958	2405	2281	2100	2295	2629	1491	1949	1990	1716	132									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	60450	1600	1600	1600	1800	1600	900	1800	1900	1800	1800	1600	1200	2100	2000	1800	1600	1700	1700	1600	300	1400	1600	1700	1900	1500	1600	1000	1700	2000	1900	1700	1900	1900	1300	1600	1600	2000	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	43958	1080	1164	1182	1228	1082	570	1344	1335	1436	1453	1260	809	1471	1284	1350	1121	1260	1155	1181	282	969	1052	1197	1382	1063	1094	951	1109	1421	1372	1487	1316	1473	858	1214	1114	1708	131									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2320	65	69	63	63	74	39	66	51	78	49	68	41	87	70	51	58	76	207	58	1	35	65	64	63	28	53	18	91	54	103	38	55	91	98	91	39	0	0									
6	Число погашенных избирательных бюллетеней	14172	455	367	355	509	444	291	390	514	286	298	272	350	542	646	399	421	364	338	361	17	396	483	439	455	409	453	31	500	525	425	175	529	336	344	295	447	292	19									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2319	65	69	63	63	74	39	66	51	78	49	68	41	87	70	51	58	76	207	58	1	35	65	64	63	28	53	18	90	54	103	38	55	91	98	91	39	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	43785	1080	1161	1182	1222	1081	570	1342	1335	1429	1451	1257	808	1465	1276	1343	1120	1259	1155	1181	282	969	1050	1197	1381	1063	1093	951	1104	1418	1371	1487	1308	1372	856	1214	1114	1707	131									
9	Число недействительных избирательных бюллетеней	652	21	12	14	16	13	6	19	15	28	20	18	20	20	12	5	15	14	18	22	2	18	17	15	21	23	11	27	20	22	21	13	32	33	13	13	10	32	1									
10	Число действительных избирательных бюллетеней	45452	1124	1218	1231	1269	1142	603	1389	1371	1479	1480	1307	829	1532	1334	1389	1163	1321	1344	1217	281	986	1098	1246	1423	1068	1135	942	1174	1450	1453	1512	1331	1430	941	1292	1143	1675	130									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
13	Бабурин Сергей Николаевич	500	11	6	14	20	9	9	19	22	14	15	13	12	20	12	10	11	18	10	17	1	12	12	30	22	9	9	17	12	25	21	4	19	3	17	14	7	4	0									
		1.08%	0.96%	0.49%	1.12%	1.56%	0.78%	1.48%	1.35%	1.59%	0.93%	1.00%	0.98%	1.41%	1.29%	0.89%	0.72%	0.93%	1.35%	0.73%	1.37%	0.35%	1.20%	1.08%	2.38%	1.52%	0.82%	0.79%	1.75%	1.01%	1.70%	1.42%	0.26%	1.39%	0.21%	1.78%	1.07%	0.61%	0.23%	0.00%									
14	Грудинин Павел Николаевич	4749	127	148	142	128	117	88	159	172	208	205	145	86	198	146	198	39	69	195	60	10	117	140	173	172	129	129	154	146	180	187	2	117	35	121	169	93	43	2									
		10.30%	11.09%	12.03%	11.41%	9.96%	10.13%	14.45%	11.29%	12.41%	13.80%	13.67%	10.94%	10.13%	12.76%	10.85%	14.20%	3.31%	5.17%	14.32%	4.84%	3.53%	11.65%	12.56%	13.72%	11.91%	11.82%	11.26%	15.89%	12.23%	12.23%	12.69%	0.13%	8.58%	2.39%	12.68%	12.95%	8.07%	2.52%	1.53%									
15	Жириновский Владимир Вольфович	1991	48	70	73	67	65	26	64	85	70	54	63	42	82	59	37	59	53	52	71	5	51	64	47	74	55	57	36	61	79	56	3	62	20	37	68	45	30	1									
		4.32%	4.19%	5.69%	5.86%	5.21%	5.63%	4.27%	4.55%	6.13%	4.64%	3.60%	4.75%	4.95%	5.28%	4.38%	2.65%	5.01%	3.97%	3.82%	5.73%	1.77%	5.08%	5.74%	3.73%	5.12%	5.04%	4.97%	3.72%	5.11%	5.37%	3.80%	0.20%	4.55%	1.37%	3.88%	5.21%	3.90%	1.76%	0.76%									
16	Путин Владимир Владимирович	34587	840	880	904	960	847	430	1001	949	1052	1054	986	633	1125	998	1112	951	1071	1012	983	261	711	798	850	1036	779	822	607	852	1040	1010	1451	1002	1328	681	934	938	1572	127									
		75.02%	73.36%	71.54%	72.61%	74.71%	73.33%	70.61%	71.09%	68.47%	69.81%	70.27%	74.42%	74.56%	72.49%	74.15%	79.77%	80.73%	80.22%	74.30%	79.34%	92.23%	70.82%	71.57%	67.41%	71.75%	71.40%	71.73%	62.64%	71.36%	70.65%	68.52%	95.15%	73.51%	90.77%	71.38%	71.57%	81.35%	92.09%	96.95%									
17	Собчак Ксения Анатольевна	1456	45	48	39	42	46	19	49	49	57	66	48	18	35	52	10	46	49	24	29	2	41	33	60	47	37	44	62	37	56	76	26	50	5	29	48	21	11	0									
		3.16%	3.93%	3.90%	3.13%	3.27%	3.98%	3.12%	3.48%	3.54%	3.78%	4.40%	3.62%	2.12%	2.26%	3.86%	0.72%	3.90%	3.67%	1.76%	2.34%	0.71%	4.08%	2.96%	4.76%	3.25%	3.39%	3.84%	6.40%	3.10%	3.80%	5.16%	1.70%	3.67%	0.34%	3.04%	3.68%	1.82%	0.64%	0.00%									
18	Сурайкин Максим Александрович	334	13	12	10	11	9	7	11	14	11	8	9	3	13	16	5	6	13	6	14	0	7	9	9	14	6	11	7	13	13	11	2	12	9	2	6	7	5	0									
		0.72%	1.14%	0.98%	0.80%	0.86%	0.78%	1.15%	0.78%	1.01%	0.73%	0.53%	0.68%	0.35%	0.84%	1.19%	0.36%	0.51%	0.97%	0.44%	1.13%	0.00%	0.70%	0.81%	0.71%	0.97%	0.55%	0.96%	0.72%	1.09%	0.88%	0.75%	0.13%	0.88%	0.62%	0.21%	0.46%	0.61%	0.29%	0.00%									
19	Титов Борис Юрьевич	561	9	22	19	17	18	6	24	19	19	15	10	10	20	15	9	17	11	22	11	1	14	11	20	19	16	24	21	18	16	24	3	20	17	13	18	9	4	0									
		1.22%	0.79%	1.79%	1.53%	1.32%	1.56%	0.99%	1.70%	1.37%	1.26%	1.00%	0.75%	1.18%	1.29%	1.11%	0.65%	1.44%	0.82%	1.62%	0.89%	0.35%	1.39%	0.99%	1.59%	1.32%	1.47%	2.09%	2.17%	1.51%	1.09%	1.63%	0.20%	1.47%	1.16%	1.36%	1.38%	0.78%	0.23%	0.00%									
20	Явлинский Григорий Алексеевич	1274	31	32	30	24	31	18	62	61	48	63	33	25	39	36	8	34	37	23	32	1	33	31	57	39	37	39	38	35	41	68	21	49	13	41	35	23	6	0									
		2.76%	2.71%	2.60%	2.41%	1.87%	2.68%	2.96%	4.40%	4.40%	3.19%	4.20%	2.49%	2.94%	2.51%	2.67%	0.57%	2.89%	2.77%	1.69%	2.58%	0.35%	3.29%	2.78%	4.52%	2.70%	3.39%	3.40%	3.92%	2.93%	2.79%	4.61%	1.38%	3.60%	0.89%	4.30%	2.68%	1.99%	0.35%	0.00%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
