Выборы Президента Российской Федерации																																											
Дата голосования: 02.03.2008																																											
																																											
Наименование Избирательной комиссии:    район Вешняки 																																											
																																											
Сводная таблица результатов выборов																																											
																																											
	Число участковых избирательных комиссий	36																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																									
																																											
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №3176	УИК №3177					
1	"Число избирателей, включенных в списки избирателей"	74160	2600	2142	2415	2334	2306	1611	2009	2036	2297	2489	2046	2520	2377	2279	1680	2347	2377	2089	1339	2095	2172	1767	2040	1887	1475	1920	2354	2432	2294	2291	2245	1756	2107	2178	1732	122					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	65350	2100	1700	1900	2000	2000	1600	1900	1900	1900	2000	1900	2200	2100	1800	1800	1900	2000	1700	1300	2000	1800	2000	1800	1700	1300	1900	2200	2100	1900	2000	2000	1500	1700	1800	1800	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	50897	1218	1079	1770	1443	1712	1373	1640	1625	1628	1206	1638	1818	1697	1743	1388	1769	1712	1140	1044	1666	1573	1218	1096	1472	861	1550	1688	1216	1272	1617	1822	1235	1060	1061	1725	122					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1547	44	29	35	69	67	51	39	50	34	45	42	28	56	31	57	63	235	27	19	32	64	29	20	33	11	46	39	44	24	38	34	52	30	30	0	0					
6	Число погашенных избирательных бюллетеней	12906	838	592	95	488	221	176	221	225	238	749	220	354	347	26	355	68	53	533	237	302	163	753	684	195	428	304	473	840	604	345	144	213	610	709	75	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1547	44	29	35	69	67	51	39	50	34	45	42	28	56	31	57	63	235	27	19	32	64	29	20	33	11	46	39	44	24	38	34	52	30	30	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	50622	1212	1061	1766	1443	1712	1373	1640	1575	1622	1206	1625	1818	1697	1735	1379	1710	1712	1140	1044	1666	1509	1218	1096	1469	858	1543	1685	1216	1272	1607	1817	1235	1056	1061	1722	122					
9	Число недействительных избирательных бюллетеней	1234	33	33	23	37	26	37	34	37	28	47	41	45	48	31	28	27	33	28	27	29	33	29	40	26	47	46	56	37	35	39	37	30	43	16	43	5					
10	Число действительных избирательных бюллетеней	50935	1223	1057	1778	1475	1753	1387	1645	1588	1628	1204	1626	1801	1705	1735	1408	1746	1914	1139	1036	1669	1540	1218	1076	1476	822	1543	1668	1223	1261	1606	1814	1257	1043	1075	1679	117					
11	Число полученных открепительных  удостоверений	2024	60	50	60	80	55	60	50	50	50	60	55	80	50	50	60	50	70	70	50	50	50	50	65	50	130	50	70	60	50	60	59	50	60	60	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1800	57	34	52	76	50	54	47	47	47	46	53	71	44	47	54	50	70	67	28	43	32	50	60	49	127	45	60	56	43	51	50	36	51	53	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1284	26	22	33	59	27	49	125	64	26	47	55	69	23	55	15	26	57	22	39	18	19	29	47	35	27	18	11	20	47	34	18	24	23	40	35	0					
14	Число неиспользованных открепительных удостоверений	224	3	16	8	4	5	6	3	3	3	14	2	9	6	3	6	0	0	3	22	7	18	0	5	1	3	5	10	4	7	9	9	14	9	7	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	35	1	2	3	0	1	0	1	0	1	1	1	3	4	0	3	1	0	1	0	0	1	0	1	0	3	1	0	0	0	1	1	1	1	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	Богданов Андрей Владимирович	1935	44	33	62	49	63	73	56	62	74	38	138	67	67	51	81	53	69	40	48	63	58	34	28	61	37	51	55	44	37	76	60	81	30	10	41	1					
		3.71%	3.50%	3.03%	3.44%	3.24%	3.54%	5.13%	3.34%	3.82%	4.47%	3.04%	8.28%	3.63%	3.82%	2.89%	5.64%	2.99%	3.54%	3.43%	4.52%	3.71%	3.69%	2.73%	2.51%	4.06%	4.26%	3.21%	3.19%	3.49%	2.85%	4.62%	3.24%	6.29%	2.76%	0.92%	2.38%	0.82%					
19	Жириновский Владимир Вольфович	5409	125	106	198	158	180	139	168	172	178	140	249	219	185	202	158	164	202	89	105	209	163	128	142	136	93	116	172	110	136	170	203	119	83	116	148	28					
		10.37%	9.95%	9.72%	10.99%	10.45%	10.12%	9.76%	10.01%	10.58%	10.75%	11.19%	14.94%	11.86%	10.55%	11.44%	11.00%	9.25%	10.37%	7.63%	9.88%	12.31%	10.36%	10.26%	12.72%	9.05%	10.70%	7.30%	9.98%	8.73%	10.49%	10.33%	10.97%	9.25%	7.64%	10.63%	8.59%	22.95%					
20	Зюганов Геннадий Андреевич	10739	280	183	324	245	335	345	294	308	352	253	334	397	353	367	295	356	390	248	224	373	352	247	199	338	207	328	346	289	275	358	464	320	241	218	284	17					
