Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    Ржевская городская																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №1199									
1	"Число избирателей, включенных в список избирателей"	45867	1992	1057	2264	1229	2246	1120	1498	1214	1977	1056	1319	726	1068	1381	2270	1085	1091	2310	1999	2295	1140	1169	1997	2101	1964	2021	1205	1978	1076	19									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42220	1850	950	2100	1150	2100	1000	1400	1100	1800	950	1150	700	980	1300	2050	1050	1000	2150	1850	2150	1050	1050	1850	1850	1800	1900	1050	1850	1000	40									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	25386	1081	618	1216	697	1220	653	863	703	1063	584	722	267	565	907	1527	634	691	1285	1145	1319	568	585	984	1115	1147	1070	507	1073	558	19									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1350	38	8	29	18	31	17	33	30	52	25	68	372	19	8	15	15	8	35	46	57	23	29	39	90	36	34	114	44	17	0									
6	Число погашенных избирательных бюллетеней	15484	731	324	855	435	849	330	504	367	685	341	360	61	396	385	508	401	301	830	659	774	459	436	827	645	617	796	429	733	425	21									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1350	38	8	29	18	31	17	33	30	52	25	68	372	19	8	15	15	8	35	46	57	23	29	39	90	36	34	114	44	17	0									
8	Число бюллетеней в стационарных ящиках для голосования	25371	1081	618	1206	697	1220	653	863	703	1062	584	722	267	565	907	1525	633	691	1285	1144	1319	568	585	984	1115	1147	1070	507	1073	558	19									
9	Число недействительных избирательных бюллетеней	314	16	5	31	7	13	4	11	8	17	10	7	5	8	15	13	5	8	21	11	16	7	6	10	13	12	11	5	11	8	0									
10	Число действительных избирательных бюллетеней	26407	1103	621	1204	708	1238	666	885	725	1097	599	783	634	576	900	1527	643	691	1299	1179	1360	584	608	1013	1192	1171	1093	616	1106	567	19									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	263	11	15	11	7	10	9	9	2	7	10	8	6	10	6	13	11	5	19	22	8	5	6	14	6	6	14	6	3	4	0									
		0.98%	0.98%	2.40%	0.89%	0.98%	0.80%	1.34%	1.00%	0.27%	0.63%	1.64%	1.01%	0.94%	1.71%	0.66%	0.84%	1.70%	0.72%	1.44%	1.85%	0.58%	0.85%	0.98%	1.37%	0.50%	0.51%	1.27%	0.97%	0.27%	0.70%	0.00%									
14	Грудинин Павел Николаевич	4558	176	115	213	117	205	136	150	153	179	112	137	25	91	175	223	112	119	268	245	269	82	98	172	192	206	170	107	201	107	3									
		17.06%	15.73%	18.37%	17.25%	16.36%	16.39%	20.30%	16.74%	20.87%	16.07%	18.39%	17.34%	3.91%	15.58%	19.13%	14.48%	17.28%	17.02%	20.30%	20.59%	19.55%	13.87%	15.96%	16.81%	15.93%	17.41%	15.40%	17.23%	17.99%	18.61%	15.79%									
15	Жириновский Владимир Вольфович	1907	92	48	101	49	100	37	62	31	91	40	52	33	51	64	123	47	56	95	80	87	45	45	60	95	81	68	57	81	36	0									
		7.14%	8.22%	7.67%	8.18%	6.85%	7.99%	5.52%	6.92%	4.23%	8.17%	6.57%	6.58%	5.16%	8.73%	6.99%	7.99%	7.25%	8.01%	7.20%	6.72%	6.32%	7.61%	7.33%	5.87%	7.88%	6.85%	6.16%	9.18%	7.25%	6.26%	0.00%									
16	Путин Владимир Владимирович	18478	782	414	828	508	876	447	619	503	763	417	547	556	393	592	1089	432	481	863	776	933	435	434	730	835	828	791	413	776	401	16									
		69.15%	69.88%	66.13%	67.04%	71.05%	70.02%	66.72%	69.08%	68.62%	68.49%	68.47%	69.24%	87.01%	67.29%	64.70%	70.71%	66.67%	68.81%	65.38%	65.21%	67.81%	73.60%	70.68%	71.36%	69.29%	69.99%	71.65%	66.51%	69.47%	69.74%	84.21%									
17	Собчак Ксения Анатольевна	452	11	10	19	10	13	14	20	11	27	5	11	6	12	24	37	17	13	18	22	27	6	7	9	24	19	16	13	23	8	0									
		1.69%	0.98%	1.60%	1.54%	1.40%	1.04%	2.09%	2.23%	1.50%	2.42%	0.82%	1.39%	0.94%	2.05%	2.62%	2.40%	2.62%	1.86%	1.36%	1.85%	1.96%	1.02%	1.14%	0.88%	1.99%	1.61%	1.45%	2.09%	2.06%	1.39%	0.00%									
18	Сурайкин Максим Александрович	295	14	11	15	5	17	7	11	7	10	6	12	3	6	11	19	11	9	20	12	10	6	6	7	15	8	14	7	10	6	0									
