Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Котласская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №1048									
1	Число избирателей, включенных в список избирателей	59912	2024	2380	779	2732	2902	2926	1563	2269	1324	246	2297	2802	1545	2738	2842	1305	1607	1817	765	2359	1642	400	1157	1460	1847	2152	861	2474	2599	2610	2904	188	341	55									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	57600	2000	2300	750	2600	2700	2800	1500	2100	1300	300	2300	2700	1500	2600	2700	1300	1500	1700	700	2300	1600	300	1100	1400	1700	2100	800	2400	2500	2500	2700	150	400	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	33788	1344	1264	295	1550	1642	1879	840	1419	832	246	1420	1749	912	1532	1471	726	898	1020	414	1256	747	140	519	828	960	1202	462	1328	1435	1435	1530	128	310	55									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	898	10	81	10	34	53	28	4	13	11	0	35	36	15	32	34	11	8	28	2	27	25	27	28	13	86	15	23	86	49	55	19	0	0	0									
6	Число погашенных избирательных бюллетеней	22914	646	955	445	1016	1005	893	656	668	457	54	845	915	573	1036	1195	563	594	652	284	1017	828	133	553	559	654	883	315	986	1016	1010	1151	22	90	245									
7	Число избирательных бюллетеней в переносных ящиках для голосования	898	10	81	10	34	53	28	4	13	11	0	35	36	15	32	34	11	8	28	2	27	25	27	28	13	86	15	23	86	49	55	19	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33767	1344	1264	295	1550	1640	1879	840	1419	832	246	1418	1747	912	1531	1462	726	898	1020	414	1256	747	140	519	828	959	1202	462	1328	1435	1432	1529	128	310	55									
