Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Куединская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840					
1	"Число избирателей, внесенных в список избирателей"	22887	984	1064	967	920	966	364	363	240	485	427	351	139	379	159	475	433	708	179	108	1214	201	454	295	423	960	482	692	115	688	1409	263	315	613	324	366	801	128	388	1999	1046					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20020	860	900	850	810	840	320	320	210	430	380	310	120	320	150	410	380	620	160	100	1000	190	400	270	370	820	420	600	100	610	1250	250	290	540	300	330	700	130	360	1700	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10283	406	448	384	427	406	113	154	100	186	188	157	62	181	79	232	187	317	90	53	602	109	255	140	261	424	257	284	52	296	614	116	168	291	158	157	388	42	182	835	482					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1306	48	59	45	24	30	22	7	20	21	42	47	13	34	15	39	35	49	9	5	25	20	15	30	12	45	12	29	2	64	80	30	23	43	28	29	74	22	29	77	53					
6	Число погашенных избирательных бюллетеней	8431	406	393	421	359	404	185	159	90	223	150	106	45	105	56	139	158	254	61	42	373	61	130	100	97	351	151	287	46	250	556	104	99	206	114	144	238	66	149	788	365					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1306	48	59	45	24	30	22	7	20	21	42	47	13	34	15	39	35	49	9	5	25	20	15	30	12	45	12	29	2	64	80	30	23	43	28	29	74	22	29	77	53					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10281	406	448	384	427	406	113	154	100	186	188	157	62	181	79	232	187	317	90	53	602	109	255	140	261	424	257	284	52	296	614	116	168	291	158	157	388	42	182	833	482					
9	Число недействительных избирательных бюллетеней	250	6	8	11	7	9	6	5	8	7	3	12	3	3	2	5	8	2	1	0	13	3	6	2	8	15	9	11	0	6	18	1	2	3	4	4	11	1	2	21	4					
10	Число действительных избирательных бюллетеней	11337	448	499	418	444	427	129	156	112	200	227	192	72	212	92	266	214	364	98	58	614	126	264	168	265	454	260	302	54	354	676	145	189	331	182	182	451	63	209	889	531					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	195	10	5	8	5	5	3	3	3	6	3	3	3	3	3	8	4	5	3	3	10	3	3	3	3	5	4	5	3	5	6	3	3	10	4	4	8	3	4	12	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	111	5	4	6	5	4	0	2	0	6	3	1	1	3	1	6	0	3	0	0	6	0	2	1	0	4	0	0	0	0	6	3	0	10	0	0	8	0	2	11	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	77	2	5	3	0	4	0	4	0	1	0	1	1	6	0	0	3	1	0	0	4	1	0	0	0	5	5	1	2	4	5	0	2	3	3	3	2	0	0	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	84	5	1	2	0	1	3	1	3	0	0	2	2	0	2	2	4	2	3	3	4	3	1	2	3	1	4	5	3	5	0	0	3	0	4	4	0	3	2	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1620	51	64	46	64	39	15	25	23	13	44	28	8	26	7	39	23	48	19	5	104	11	37	22	44	83	27	35	11	62	92	15	44	42	28	35	91	5	30	136	79					
		13.98%	11.23%	12.62%	10.72%	14.19%	8.94%	11.11%	15.53%	19.17%	6.28%	19.13%	13.73%	10.67%	12.09%	7.45%	14.39%	10.36%	13.11%	19.19%	8.62%	16.59%	8.53%	13.70%	12.94%	16.12%	17.70%	10.04%	11.18%	20.37%	17.22%	13.26%	10.27%	23.04%	12.57%	15.05%	18.82%	19.70%	7.81%	14.22%	14.95%	14.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1715	73	65	91	64	65	16	20	13	28	26	49	9	48	6	31	38	46	9	6	85	20	43	37	39	72	33	49	7	54	85	23	18	62	38	28	61	8	23	152	75					
		14.80%	16.08%	12.82%	21.21%	14.19%	14.91%	11.85%	12.42%	10.83%	13.53%	11.30%	24.02%	12.00%	22.33%	6.38%	11.44%	17.12%	12.57%	9.09%	10.34%	13.56%	15.50%	15.93%	21.76%	14.29%	15.35%	12.27%	15.65%	12.96%	15.00%	12.25%	15.75%	9.42%	18.56%	20.43%	15.05%	13.20%	12.50%	10.90%	16.70%	14.02%					
