Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Локтевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084					
1	"Число избирателей, внесенных в список избирателей"	23881	2085	2240	1111	1319	1122	1722	405	1421	966	914	629	692	1511	184	494	486	783	766	464	1021	679	724	517	638	988					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23580	2100	2100	1000	1300	1100	1800	400	1400	950	900	600	700	1550	180	500	500	800	750	450	1000	650	700	500	650	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11876	995	1057	558	545	474	812	238	639	464	484	350	366	642	112	287	265	415	423	218	531	403	435	288	362	513					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1580	105	153	35	95	70	64	28	135	54	49	14	19	192	9	23	44	52	81	48	78	32	41	45	42	72					
6	Число погашенных избирательных бюллетеней	10124	1000	890	407	660	556	924	134	626	432	367	236	315	716	59	190	191	333	246	184	391	215	224	167	246	415					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1580	105	153	35	95	70	64	28	135	54	49	14	19	192	9	23	44	52	81	48	78	32	41	45	42	72					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11874	995	1057	557	545	474	812	238	638	464	484	350	366	642	112	287	265	415	423	218	531	403	435	288	362	513					
9	Число недействительных избирательных бюллетеней	264	18	15	12	8	14	10	6	9	18	12	9	15	15	2	7	8	6	10	3	17	9	6	9	15	11					
10	Число действительных избирательных бюллетеней	13190	1082	1195	580	632	530	866	260	764	500	521	355	370	819	119	303	301	461	494	263	592	426	470	324	389	574					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	195	13	15	10	10	10	15	4	11	10	7	5	10	10	3	4	4	7	7	4	7	5	5	5	5	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	149	13	15	8	10	10	14	4	11	10	6	5	7	1	0	4	1	7	3	3	0	5	2	0	2	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	81	3	13	2	2	2	4	1	5	1	4	5	5	2	2	4	3	2	2	2	1	5	3	1	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	46	0	0	2	0	0	1	0	0	0	1	0	3	9	3	0	3	0	4	1	7	0	3	5	3	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2069	162	182	79	87	108	135	51	127	97	75	36	52	123	28	28	56	66	106	36	91	39	67	51	60	127					
		15.38%	14.73%	15.04%	13.34%	13.59%	19.85%	15.41%	19.17%	16.43%	18.73%	14.07%	9.89%	13.51%	14.75%	23.14%	9.03%	18.12%	14.13%	21.03%	13.53%	14.94%	8.97%	14.08%	15.32%	14.85%	21.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2219	211	205	113	130	83	156	41	138	74	114	40	65	147	25	76	66	57	67	44	54	53	39	44	115	62					
		16.49%	19.18%	16.94%	19.09%	20.31%	15.26%	17.81%	15.41%	17.85%	14.29%	21.39%	10.99%	16.88%	17.63%	20.66%	24.52%	21.36%	12.21%	13.29%	16.54%	8.87%	12.18%	8.19%	13.21%	28.47%	10.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	4	9	4	2	4	14	1	3	8	2	5	3	1	0	2	1	6	3	0	1	4	2	2	0	3					
		0.62%	0.36%	0.74%	0.68%	0.31%	0.74%	1.60%	0.38%	0.39%	1.54%	0.38%	1.37%	0.78%	0.12%	0.00%	0.65%	0.32%	1.28%	0.60%	0.00%	0.16%	0.92%	0.42%	0.60%	0.00%	0.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2817	256	334	112	118	96	192	61	201	126	115	95	70	152	6	46	48	78	87	45	73	75	126	117	77	111					
		20.94%	23.27%	27.60%	18.92%	18.44%	17.65%	21.92%	22.93%	26.00%	24.32%	21.58%	26.10%	18.18%	18.23%	4.96%	14.84%	15.53%	16.70%	17.26%	16.92%	11.99%	17.24%	26.47%	35.14%	19.06%	18.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	133	20	18	3	10	8	10	3	11	2	8	3	3	4	0	1	4	6	2	0	2	7	2	1	2	3					
		0.99%	1.82%	1.49%	0.51%	1.56%	1.47%	1.14%	1.13%	1.42%	0.39%	1.50%	0.82%	0.78%	0.48%	0.00%	0.32%	1.29%	1.28%	0.40%	0.00%	0.33%	1.61%	0.42%	0.30%	0.50%	0.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5825	426	442	264	283	231	355	100	282	192	207	176	177	389	60	148	126	248	227	137	371	244	232	107	134	267					
		43.30%	38.73%	36.53%	44.59%	44.22%	42.46%	40.53%	37.59%	36.48%	37.07%	38.84%	48.35%	45.97%	46.64%	49.59%	47.74%	40.78%	53.10%	45.04%	51.50%	60.92%	56.09%	48.74%	32.13%	33.17%	45.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	3	5	5	2	0	4	3	2	1	0	0	0	3	0	2	0	0	2	1	0	4	2	2	1	1					
		0.32%	0.27%	0.41%	0.84%	0.31%	0.00%	0.46%	1.13%	0.26%	0.19%	0.00%	0.00%	0.00%	0.36%	0.00%	0.65%	0.00%	0.00%	0.40%	0.38%	0.00%	0.92%	0.42%	0.60%	0.25%	0.17%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
