Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Вичугская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243									
1	"Число избирателей, включенных в список избирателей"	29134	1132	1048	1243	1579	1860	1309	1728	1260	1688	1593	1917	1030	1307	1390	1050	1108	1693	1112	994	1578	1515									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28600	1100	1000	1200	1600	1900	1200	1700	1200	1700	1600	1900	1000	1300	1400	1000	1000	1600	1100	1000	1600	1500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13107	579	507	607	675	850	548	893	553	790	639	910	425	586	563	479	462	834	396	395	799	617									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2359	72	91	70	97	134	93	117	156	90	112	129	124	131	88	94	140	159	101	114	108	139									
6	Число погашенных избирательных бюллетеней	13134	449	402	523	828	916	559	690	491	820	849	861	451	583	749	427	398	607	603	491	693	744									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2359	72	91	70	97	134	93	117	156	90	112	129	124	131	88	94	140	159	101	114	108	139									
8	Число бюллетеней в стационарных ящиках для голосования	13107	579	507	607	675	850	548	893	553	790	639	910	425	586	563	479	462	834	396	395	799	617									
9	Число недействительных избирательных бюллетеней	183	8	4	12	8	9	3	10	5	20	12	11	7	5	8	7	4	13	7	9	14	7									
10	Число действительных избирательных бюллетеней	15283	643	594	665	764	975	638	1000	704	860	739	1028	542	712	643	566	598	980	490	500	893	749									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	158	5	2	4	5	12	16	13	11	6	7	6	6	7	8	14	6	8	3	4	7	8									
		1.02%	0.77%	0.33%	0.59%	0.65%	1.22%	2.50%	1.29%	1.55%	0.68%	0.93%	0.58%	1.09%	0.98%	1.23%	2.44%	0.99%	0.81%	0.60%	0.79%	0.77%	1.06%									
14	Грудинин Павел Николаевич	2515	114	105	123	124	192	111	185	140	111	126	194	99	93	97	89	70	172	62	62	146	100									
		16.26%	17.51%	17.56%	18.17%	16.06%	19.51%	17.32%	18.32%	19.75%	12.61%	16.78%	18.67%	18.03%	12.97%	14.90%	15.53%	11.63%	17.32%	12.47%	12.18%	16.10%	13.23%									
15	Жириновский Владимир Вольфович	1449	58	52	53	77	110	53	85	66	88	76	101	52	87	56	48	59	71	53	45	78	81									
		9.37%	8.91%	8.70%	7.83%	9.97%	11.18%	8.27%	8.42%	9.31%	10.00%	10.12%	9.72%	9.47%	12.13%	8.60%	8.38%	9.80%	7.15%	10.66%	8.84%	8.60%	10.71%									
16	Путин Владимир Владимирович	10652	447	405	467	536	641	437	676	467	616	505	679	368	510	461	396	444	698	358	373	635	533									
		68.87%	68.66%	67.73%	68.98%	69.43%	65.14%	68.17%	66.93%	65.87%	70.00%	67.24%	65.35%	67.03%	71.13%	70.81%	69.11%	73.75%	70.29%	72.03%	73.28%	70.01%	70.50%									
17	Собчак Ксения Анатольевна	185	7	12	2	9	4	6	14	10	11	8	21	2	4	12	9	6	8	8	7	12	13									
		1.20%	1.08%	2.01%	0.30%	1.17%	0.41%	0.94%	1.39%	1.41%	1.25%	1.07%	2.02%	0.36%	0.56%	1.84%	1.57%	0.99%	0.81%	1.61%	1.38%	1.32%	1.72%									
18	Сурайкин Максим Александрович	127	3	8	7	1	6	2	9	3	15	7	12	3	7	4	5	6	13	2	1	9	4									
		0.82%	0.46%	1.34%	1.03%	0.13%	0.61%	0.31%	0.89%	0.42%	1.70%	0.93%	1.15%	0.55%	0.98%	0.61%	0.87%	0.99%	1.31%	0.40%	0.20%	0.99%	0.53%									
19	Титов Борис Юрьевич	98	6	7	2	7	5	7	6	4	5	3	11	8	1	4	3	3	3	1	2	3	7									
		0.63%	0.92%	1.17%	0.30%	0.91%	0.51%	1.09%	0.59%	0.56%	0.57%	0.40%	1.06%	1.46%	0.14%	0.61%	0.52%	0.50%	0.30%	0.20%	0.39%	0.33%	0.93%									
20	Явлинский Григорий Алексеевич	99	3	3	7	5	5	6	12	3	8	7	4	4	3	1	2	4	7	3	6	3	3									
		0.64%	0.46%	0.50%	1.03%	0.65%	0.51%	0.94%	1.19%	0.42%	0.91%	0.93%	0.38%	0.73%	0.42%	0.15%	0.35%	0.66%	0.70%	0.60%	1.18%	0.33%	0.40%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
