Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Первомайская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252									
1	Число избирателей, включенных в список избирателей	39877	613	127	72	1243	287	196	2291	1775	197	259	188	805	104	338	71	2364	2987	2530	719	2468	625	395	1016	1180	112	1418	331	310	285	911	139	157	1596	2937	1573	370	414	2072	566	1324	1233	375	440	290	174									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	40200	650	150	75	1270	300	220	2250	1900	200	270	200	820	100	350	80	2450	2910	2420	720	2450	650	400	1050	1200	200	1500	350	350	290	920	150	170	1560	2925	1630	375	370	2100	550	1290	1220	300	420	285	160									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	21926	357	67	30	620	148	121	1333	899	113	134	108	394	53	239	51	1153	1486	1044	346	1390	329	215	640	714	75	884	138	181	132	500	76	87	1003	1848	902	258	274	1192	295	743	659	236	180	166	113									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1444	32	18	6	25	18	0	101	61	7	16	0	21	7	16	1	48	80	219	47	34	6	6	54	40	4	34	0	19	5	48	11	0	72	87	24	10	8	75	31	41	31	16	40	24	1									
6	Число погашенных избирательных бюллетеней	16830	261	65	39	625	134	99	816	940	80	120	92	405	40	95	28	1249	1344	1157	327	1026	315	179	356	446	121	582	212	150	153	372	63	83	485	990	704	107	88	833	224	506	530	48	200	95	46									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1444	32	18	6	25	18	0	101	61	7	16	0	21	7	16	1	48	80	219	47	34	6	6	54	40	4	34	0	19	5	48	11	0	72	87	24	10	8	75	31	41	31	16	40	24	1									
8	Число бюллетеней в стационарных ящиках для голосования	21918	357	67	30	620	148	121	1328	899	113	134	108	394	53	239	51	1153	1485	1044	346	1390	329	215	640	714	75	884	138	181	132	500	76	87	1002	1847	902	258	274	1192	295	743	659	236	180	166	113									
9	Число недействительных избирательных бюллетеней	244	4	1	1	5	0	2	18	4	4	0	0	0	1	4	0	23	19	8	6	6	0	3	6	6	2	8	3	1	0	1	0	0	13	28	12	1	3	8	5	9	7	9	6	4	3									
10	Число действительных избирательных бюллетеней	23118	385	84	35	640	166	119	1411	956	116	150	108	415	59	251	52	1178	1546	1255	387	1418	335	218	688	748	77	910	135	199	137	547	87	87	1061	1906	914	267	279	1259	321	775	683	243	214	186	111									
11	Число полученных открепительных  удостоверений	294	6	2	1	8	2	4	13	7	2	2	4	5	2	3	1	23	27	13	6	20	0	2	8	6	2	18	3	6	9	9	4	1	13	11	8	2	6	13	5	5	5	2	2	2	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	222	3	0	0	6	2	3	13	3	0	1	4	3	0	1	0	23	26	13	6	12	0	1	7	6	2	15	0	5	2	6	3	0	9	11	4	0	2	10	5	4	4	2	2	2	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	303	6	0	0	3	5	2	10	7	0	0	3	2	0	2	0	13	10	11	7	11	14	3	5	2	1	9	2	2	0	3	2	0	46	11	3	1	3	10	11	30	23	2	1	25	2									
14	Число неиспользованных открепительных удостоверений	72	3	2	1	2	0	1	0	4	2	1	0	2	2	2	1	0	1	0	0	8	0	1	1	0	0	3	3	1	7	3	1	1	4	0	4	2	4	3	0	1	1	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
