Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
"Наименование Избирательной комиссии:    Томск, Ленинская"																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
1	"Число избирателей, внесенных в списки избирателей"	81925	971	2150	2285	2355	2219	2546	2721	1979	1958	2689	2074	2641	1972	2005	2329	2047	1796	1941	666	2153	693	1176	981	318	2631	756	2477	1608	1207	2022	2465	1882	2522	2256	2558	1344	1911	2729	2675	1566	1430	1959	1262					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	79000	900	2000	2300	2300	2200	2500	2700	2000	2000	2500	2000	2500	2000	2000	2200	2000	1700	2000	600	2000	500	900	1000	300	2500	700	2400	1500	1200	2000	2500	1800	2400	2200	2500	1300	2000	2500	2400	1500	1400	1900	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	37822	477	1143	1185	1116	1080	1254	1287	1060	1023	1461	1006	1323	994	990	1221	978	935	954	292	846	260	565	485	106	1069	296	1159	470	458	615	986	848	1157	998	1141	592	794	1213	1152	622	601	978	632					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	904	8	23	23	7	22	35	20	19	20	26	31	15	26	31	10	15	13	25	2	22	10	29	8	17	37	21	50	16	21	25	18	20	40	16	23	10	27	22	12	38	4	31	16					
6	Число погашенных избирательных бюллетеней	40274	415	834	1092	1177	1098	1211	1393	921	957	1013	963	1162	980	979	969	1007	752	1021	306	1132	230	306	507	177	1394	383	1191	1014	721	1360	1496	932	1203	1186	1336	698	1179	1265	1236	840	795	891	552					
7	Число избирательных бюллетеней в переносных ящиках для голосования	904	8	23	23	7	22	35	20	19	20	26	31	15	26	31	10	15	13	25	2	22	10	29	8	17	37	21	50	16	21	25	18	20	40	16	23	10	27	22	12	38	4	31	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	37793	477	1142	1185	1116	1080	1251	1287	1059	1023	1461	1004	1323	994	990	1221	974	935	953	291	846	260	565	485	106	1067	296	1159	470	457	615	985	846	1156	995	1139	591	793	1213	1152	621	601	977	632					
9	Число недействительных избирательных бюллетеней	528	4	18	16	16	18	7	14	12	16	22	10	25	7	21	19	19	12	5	6	16	1	9	5	1	26	4	14	8	7	10	14	11	21	13	14	3	9	19	15	10	4	16	11					
10	Число действительных избирательных бюллетеней	38169	481	1147	1192	1107	1084	1279	1293	1066	1027	1465	1025	1313	1013	1000	1212	970	936	973	287	852	269	585	488	122	1078	313	1195	478	471	630	989	855	1175	998	1148	598	811	1216	1149	649	601	992	637					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1810	30	40	40	40	40	50	60	40	40	60	45	60	40	40	40	40	40	40	25	50	20	30	30	20	60	25	60	30	30	45	60	45	50	50	60	35	40	60	50	40	30	45	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	529	5	22	17	28	19	18	9	18	11	19	16	15	16	19	9	10	14	13	6	20	2	6	6	1	7	4	13	4	11	11	13	7	13	9	22	8	12	14	14	8	16	5	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	468	10	6	9	9	10	11	11	14	12	16	14	15	5	10	11	6	8	12	7	17	4	18	5	6	6	6	11	9	12	9	8	10	18	17	11	14	5	5	15	10	19	18	19					
14	Число погашенных неиспользованных открепительных удостоверений	1281	25	18	23	12	21	32	51	22	29	41	29	45	24	21	31	30	26	27	19	30	18	24	24	19	53	21	47	26	19	34	47	38	37	41	38	27	28	46	36	32	14	40	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	68	1	0	2	1	1	2	1	1	1	0	1	1	1	1	0	2	0	1	0	1	1	1	4	0	2	1	2	3	3	3	5	1	0	2	4	3	3	2	1	3	1	3	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	578	5	17	26	13	12	31	26	17	24	29	22	14	20	23	19	17	15	15	4	10	2	8	9	0	14	4	14	6	4	1	5	7	8	17	14	7	16	13	26	11	10	16	7					
		1.49%	1.03%	1.46%	2.15%	1.16%	1.09%	2.41%	1.99%	1.58%	2.30%	1.95%	2.13%	1.05%	1.96%	2.25%	1.54%	1.72%	1.58%	1.53%	1.37%	1.15%	0.74%	1.35%	1.83%	0.00%	1.27%	1.26%	1.16%	1.23%	0.84%	0.16%	0.50%	0.81%	0.67%	1.68%	1.20%	1.16%	1.95%	1.05%	2.23%	1.67%	1.65%	1.59%	1.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	757	12	36	14	28	16	26	26	17	25	53	23	26	38	32	22	13	38	21	1	7	8	6	4	0	15	2	16	6	4	7	11	17	22	14	22	12	15	28	13	7	14	26	14					
		1.96%	2.47%	3.09%	1.16%	2.49%	1.45%	2.02%	1.99%	1.58%	2.40%	3.56%	2.22%	1.94%	3.73%	3.13%	1.79%	1.31%	4.01%	2.15%	0.34%	0.81%	2.96%	1.01%	0.81%	0.00%	1.36%	0.63%	1.32%	1.23%	0.84%	1.09%	1.10%	1.96%	1.84%	1.38%	1.89%	1.99%	1.83%	2.27%	1.12%	1.06%	2.31%	2.58%	2.16%					
20	3.Политическая партия «Демократическая партия России»	52	0	1	1	3	3	2	3	0	1	0	1	1	3	2	1	2	2	2	0	1	0	2	1	0	0	0	1	1	1	0	1	1	3	0	0	1	1	2	2	2	0	1	3					
		0.13%	0.00%	0.09%	0.08%	0.27%	0.27%	0.16%	0.23%	0.00%	0.10%	0.00%	0.10%	0.07%	0.29%	0.20%	0.08%	0.20%	0.21%	0.20%	0.00%	0.12%	0.00%	0.34%	0.20%	0.00%	0.00%	0.00%	0.08%	0.21%	0.21%	0.00%	0.10%	0.12%	0.25%	0.00%	0.00%	0.17%	0.12%	0.16%	0.17%	0.30%	0.00%	0.10%	0.46%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4915	50	116	200	137	164	202	130	131	149	194	163	200	167	186	181	147	85	165	23	76	22	37	60	10	125	27	160	33	47	75	95	93	161	122	146	78	97	154	134	87	64	152	70					
		12.70%	10.31%	9.96%	16.56%	12.20%	14.88%	15.71%	9.95%	12.15%	14.29%	13.05%	15.75%	14.95%	16.37%	18.22%	14.70%	14.86%	8.97%	16.87%	7.85%	8.76%	8.15%	6.23%	12.17%	8.13%	11.32%	8.52%	13.23%	6.79%	9.83%	11.72%	9.47%	10.74%	13.46%	12.07%	12.56%	12.98%	11.83%	12.47%	11.51%	13.20%	10.58%	15.08%	10.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1131	22	36	18	43	18	34	25	28	29	65	40	58	31	27	41	35	44	41	3	25	15	17	15	0	15	5	23	3	6	11	17	17	17	27	51	12	32	41	31	14	40	38	21					
		2.92%	4.54%	3.09%	1.49%	3.83%	1.63%	2.64%	1.91%	2.60%	2.78%	4.37%	3.86%	4.33%	3.04%	2.64%	3.33%	3.54%	4.64%	4.19%	1.02%	2.88%	5.56%	2.86%	3.04%	0.00%	1.36%	1.58%	1.90%	0.62%	1.26%	1.72%	1.69%	1.96%	1.42%	2.67%	4.39%	1.99%	3.90%	3.32%	2.66%	2.12%	6.61%	3.77%	3.24%					
23	6.Политическая партия «Партия социальной справедливости»	105	1	2	4	5	4	4	5	2	5	5	0	3	3	1	3	3	4	3	2	2	0	1	0	0	5	1	0	0	1	2	2	3	3	4	3	2	3	3	7	0	1	2	1					
		0.27%	0.21%	0.17%	0.33%	0.45%	0.36%	0.31%	0.38%	0.19%	0.48%	0.34%	0.00%	0.22%	0.29%	0.10%	0.24%	0.30%	0.42%	0.31%	0.68%	0.23%	0.00%	0.17%	0.00%	0.00%	0.45%	0.32%	0.00%	0.00%	0.21%	0.31%	0.20%	0.35%	0.25%	0.40%	0.26%	0.33%	0.37%	0.24%	0.60%	0.00%	0.17%	0.20%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	5565	68	186	182	150	178	167	200	138	152	208	149	188	120	121	162	109	133	127	51	127	38	101	65	35	180	53	210	82	71	79	163	124	156	168	192	93	106	176	167	100	86	117	87					
		14.38%	14.02%	15.97%	15.07%	13.36%	16.15%	12.99%	15.30%	12.80%	14.57%	13.99%	14.40%	14.05%	11.76%	11.85%	13.16%	11.02%	14.03%	12.99%	17.41%	14.63%	14.07%	17.00%	13.18%	28.46%	16.30%	16.72%	17.37%	16.87%	14.85%	12.34%	16.25%	14.32%	13.04%	16.62%	16.52%	15.47%	12.93%	14.25%	14.35%	15.17%	14.21%	11.61%	13.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3531	36	101	118	118	103	155	110	127	105	126	114	120	103	94	79	114	95	97	19	76	19	43	52	4	95	25	98	27	36	46	76	49	119	84	96	60	80	111	103	63	69	102	64					
		9.12%	7.42%	8.67%	9.77%	10.51%	9.35%	12.05%	8.42%	11.78%	10.07%	8.47%	11.01%	8.97%	10.10%	9.21%	6.42%	11.53%	10.02%	9.92%	6.48%	8.76%	7.04%	7.24%	10.55%	3.25%	8.61%	7.89%	8.11%	5.56%	7.53%	7.19%	7.58%	5.66%	9.95%	8.31%	8.26%	9.98%	9.76%	8.99%	8.85%	9.56%	11.40%	10.12%	9.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	535	3	14	15	21	17	19	24	18	10	29	9	19	16	18	14	18	12	11	2	12	7	5	11	0	18	2	19	8	4	5	8	8	24	14	17	4	7	23	11	7	6	17	9					
		1.38%	0.62%	1.20%	1.24%	1.87%	1.54%	1.48%	1.84%	1.67%	0.96%	1.95%	0.87%	1.42%	1.57%	1.76%	1.14%	1.82%	1.27%	1.12%	0.68%	1.38%	2.59%	0.84%	2.23%	0.00%	1.63%	0.63%	1.57%	1.65%	0.84%	0.78%	0.80%	0.92%	2.01%	1.38%	1.46%	0.67%	0.85%	1.86%	0.95%	1.06%	0.99%	1.69%	1.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19871	263	596	579	545	530	611	712	563	492	708	469	622	471	456	645	486	465	463	177	500	153	351	264	71	584	192	617	301	289	397	602	508	624	528	578	319	427	622	627	341	295	493	335					
		51.35%	54.23%	51.16%	47.93%	48.53%	48.09%	47.51%	54.48%	52.23%	47.17%	47.61%	45.31%	46.49%	46.18%	44.66%	52.40%	49.14%	49.05%	47.34%	60.41%	57.60%	56.67%	59.09%	53.55%	57.72%	52.90%	60.57%	51.03%	61.93%	60.46%	62.03%	60.02%	58.66%	52.17%	52.23%	49.74%	53.08%	52.07%	50.36%	53.87%	51.75%	48.76%	48.91%	51.70%					
