Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
"Наименование Избирательной комиссии:    Казань, Кировская"																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138					
1	"Число избирателей, включенных в списки избирателей"	82452	1752	2590	2874	421	2315	2201	2831	2237	1624	1881	2376	2028	1814	2140	2383	2122	1997	1683	1124	1774	2556	1910	2807	2413	1844	558	1130	1973	1954	2094	1126	534	894	1540	1037	1919	2341	2503	2671	2618	2014	1827	319	786	188	556	123	50					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	78550	1700	2500	2700	350	2200	2200	2800	2200	1600	1700	2300	2000	1700	2000	2300	2000	1800	1600	1000	1700	2500	1800	2600	2400	1700	500	1000	1800	1800	2000	1100	500	800	1500	1000	1800	2200	2400	2600	2400	2000	1700	300	750	200	600	200	50					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	56329	1271	1876	2174	346	1683	1597	1957	1562	1093	1311	1666	1449	1287	1562	1594	1278	1315	1135	783	1272	1628	1228	1856	1771	1197	366	909	1382	1382	1367	700	384	510	1146	768	966	1511	1695	1587	1900	1321	1024	161	442	188	556	123	50					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2551	24	103	47	2	91	53	166	73	66	96	83	90	54	46	105	78	63	80	32	34	56	57	42	59	25	14	18	62	45	71	35	0	41	65	52	44	62	50	79	64	48	76	73	27	0	0	0	0					
6	Число погашенных избирательных бюллетеней	19670	405	521	479	2	426	550	677	565	441	293	551	461	359	392	601	644	422	385	185	394	816	515	702	570	478	120	73	356	373	562	365	116	249	289	180	790	627	655	934	436	631	600	66	281	12	44	77	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2551	24	103	47	2	91	53	166	73	66	96	83	90	54	46	105	78	63	80	32	34	56	57	42	59	25	14	18	62	45	71	35	0	41	65	52	44	62	50	79	64	48	76	73	27	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	56310	1271	1876	2174	346	1683	1588	1957	1562	1093	1311	1666	1449	1287	1562	1594	1277	1311	1135	783	1272	1628	1228	1856	1771	1197	366	909	1382	1382	1367	698	382	510	1146	768	966	1511	1695	1587	1900	1321	1024	161	441	188	556	123	50					
9	Число недействительных избирательных бюллетеней	1087	38	136	27	7	8	38	4	27	11	10	5	13	0	0	4	20	33	0	30	21	36	178	64	47	19	0	9	61	16	17	10	2	6	21	7	12	56	16	20	0	9	33	1	6	1	7	0	1					
10	Число действительных избирательных бюллетеней	57774	1257	1843	2194	341	1766	1603	2119	1608	1148	1397	1744	1526	1341	1608	1695	1335	1341	1215	785	1285	1648	1107	1834	1783	1203	380	918	1383	1411	1421	723	380	545	1190	813	998	1517	1729	1646	1964	1360	1067	233	462	187	549	123	49					
11	Число полученных открепительных  удостоверений	2410	50	50	50	50	50	80	70	70	50	50	70	50	50	60	60	50	60	50	50	50	50	50	60	80	50	50	50	50	50	70	50	50	50	50	50	50	50	60	70	50	50	50	50	50	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1669	34	39	47	11	38	67	58	48	47	47	51	47	38	52	51	33	53	23	28	34	48	32	52	63	33	15	16	37	36	49	23	12	34	39	24	41	47	50	54	40	28	34	0	16	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1537	26	26	26	30	42	11	19	34	36	38	25	20	45	23	30	23	45	50	21	23	34	28	48	12	17	11	23	28	32	32	21	33	26	3	13	16	20	14	15	17	22	22	3	8	188	187	53	18					
14	Число неиспользованных открепительных удостоверений	741	16	11	3	39	12	13	12	22	3	3	19	3	12	8	9	17	7	27	22	16	2	18	8	17	17	35	34	13	14	21	27	38	16	11	26	9	3	10	16	10	22	16	50	34	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	1208	29	44	127	9	50	28	39	26	11	18	12	6	53	28	20	38	14	15	21	6	30	25	33	36	29	0	13	35	20	24	22	16	7	10	10	19	126	14	34	19	18	22	15	14	2	18	3	0					
		2.05%	2.24%	2.22%	5.72%	2.59%	2.82%	1.71%	1.84%	1.59%	0.95%	1.28%	0.69%	0.39%	3.95%	1.74%	1.18%	2.80%	1.02%	1.23%	2.58%	0.46%	1.78%	1.95%	1.74%	1.97%	2.37%	0.00%	1.40%	2.42%	1.40%	1.67%	3.00%	4.19%	1.27%	0.83%	1.22%	1.88%	8.01%	0.80%	2.04%	0.97%	1.31%	2.00%	6.41%	2.99%	1.06%	3.24%	2.44%	0.00%					
19	Жириновский Владимир Вольфович	6030	348	106	307	11	137	125	191	152	95	120	147	133	107	109	237	144	218	112	77	53	159	56	181	135	102	49	158	135	148	161	88	51	63	98	76	237	201	140	197	190	123	132	14	59	7	119	13	9					
		10.24%	26.87%	5.36%	13.82%	3.16%	7.72%	7.62%	8.99%	9.30%	8.20%	8.53%	8.40%	8.64%	7.98%	6.78%	13.95%	10.63%	15.87%	9.22%	9.45%	4.06%	9.44%	4.36%	9.54%	7.38%	8.35%	12.89%	17.04%	9.35%	10.37%	11.20%	12.01%	13.35%	11.43%	8.09%	9.27%	23.47%	12.78%	8.02%	11.82%	9.67%	8.98%	12.00%	5.98%	12.61%	3.72%	21.40%	10.57%	18.00%					
20	Зюганов Геннадий Андреевич	10708	438	302	423	37	249	300	445	298	244	267	329	255	202	301	255	271	237	211	115	334	335	192	319	297	220	84	84	249	243	296	137	68	97	131	97	275	338	364	356	380	315	165	38	78	14	13	7	3					
		18.19%	33.82%	15.26%	19.05%	10.63%	14.04%	18.28%	20.96%	18.23%	21.05%	18.98%	18.81%	16.57%	15.06%	18.72%	15.01%	20.00%	17.25%	17.37%	14.11%	25.57%	19.89%	14.94%	16.81%	16.23%	18.00%	22.11%	9.06%	17.24%	17.03%	20.58%	18.69%	17.80%	17.60%	10.82%	11.83%	27.23%	21.49%	20.86%	21.37%	19.35%	23.01%	15.00%	16.24%	16.67%	7.45%	2.34%	5.69%	6.00%					
21	Медведев Дмитрий Анатольевич	39828	442	1391	1337	284	1330	1150	1444	1132	798	992	1256	1132	979	1170	1183	882	872	877	572	892	1124	834	1301	1315	852	247	663	964	1000	940	476	245	378	951	630	467	852	1211	1059	1375	904	748	166	311	164	399	100	37					
		67.66%	34.13%	70.29%	60.20%	81.61%	74.97%	70.08%	68.02%	69.24%	68.85%	70.50%	71.81%	73.55%	73.01%	72.76%	69.63%	65.09%	63.46%	72.18%	70.18%	68.30%	66.75%	64.90%	68.55%	71.86%	69.72%	65.00%	71.52%	66.76%	70.08%	65.37%	64.94%	64.14%	68.60%	78.53%	76.83%	46.24%	54.16%	69.40%	63.57%	70.01%	66.03%	68.00%	70.94%	66.45%	87.23%	71.76%	81.30%	74.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
