Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Медведевская районная																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395									
1	Число избирателей, включенных в список избирателей	47309	1976	1422	1195	1392	1022	876	864	802	951	1232	413	499	1415	1838	1447	761	247	215	1020	295	1991	347	1271	638	203	1650	2174	1277	957	755	612	802	299	955	1467	687	1301	1379	1655	1061	253	472	683	300	473	1364	304	393	600	1104									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	43297	1750	1260	1060	1220	920	700	740	710	840	1080	370	499	1250	1620	1350	798	240	200	1000	290	1850	330	1160	580	210	1450	1950	1350	810	760	650	830	280	900	1320	670	1150	1150	1430	950	230	400	650	280	480	1280	290	350	560	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	30744	1292	924	829	891	771	538	584	554	681	815	296	300	839	1276	1108	433	139	178	781	191	1148	132	881	380	162	942	1310	871	563	575	368	563	202	594	921	384	841	773	1091	700	201	294	449	179	324	895	188	199	336	858									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4080	43	42	16	45	10	123	15	21	10	24	14	13	165	48	106	133	67	21	80	61	246	78	84	61	14	359	117	89	84	44	118	106	64	145	178	113	113	199	41	49	0	45	78	47	84	146	53	120	53	95									
6	Число погашенных избирательных бюллетеней	8473	415	294	215	284	139	39	141	135	149	241	60	186	246	296	136	232	34	1	139	38	456	120	195	139	34	149	523	390	163	141	164	161	14	161	221	173	196	178	298	201	29	61	123	54	72	239	49	31	171	147									
