Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																							
Дата голосования: 04.12.2011																							
																							
Наименование Избирательной комиссии:    Останкинский район																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
1	"Число избирателей, внесенных в список избирателей"	37189	2326	1735	2494	2215	1776	1923	2225	2422	2381	2296	2595	1961	2377	2926	2637	2900					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31400	2000	1600	1800	2000	1600	1700	2000	2000	2000	2000	2000	1800	2000	2300	2300	2300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	21225	1019	917	1557	1494	1354	1022	1101	1640	1310	1234	1356	991	1204	1821	1723	1482					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	492	44	28	7	38	36	22	29	46	41	43	39	26	25	14	29	25					
6	Число погашенных избирательных бюллетеней	9683	937	655	236	468	210	656	870	314	649	723	605	783	771	465	548	793					
7	Число избирательных бюллетеней в переносных ящиках для голосования	491	44	28	7	38	36	22	29	46	41	42	39	26	25	14	29	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21117	1018	882	1550	1494	1346	1018	1099	1635	1299	1233	1355	987	1179	1821	1721	1480					
9	Число недействительных избирательных бюллетеней	380	14	8	30	26	17	13	19	21	27	25	31	19	17	41	29	43					
10	Число действительных избирательных бюллетеней	21228	1048	902	1527	1506	1365	1027	1109	1660	1313	1250	1363	994	1187	1794	1721	1462					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	940	65	65	55	50	40	55	55	65	70	55	65	55	65	70	55	55					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	806	65	56	39	39	37	43	43	63	66	45	53	43	52	60	52	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1786	32	51	600	91	25	37	123	55	30	150	128	30	33	166	98	137					
14	Число погашенных неиспользованных открепительных удостоверений	134	0	9	16	11	3	12	12	2	4	10	12	12	13	10	3	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	48	1	4	0	1	1	1	1	9	2	8	8	2	1	2	5	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3377	185	148	248	222	159	191	183	213	241	220	228	165	233	252	218	271					
		15.63%	17.42%	16.26%	15.93%	14.49%	11.51%	18.37%	16.22%	12.67%	17.99%	17.25%	16.36%	16.29%	19.35%	13.73%	12.46%	18.01%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2061	147	80	181	103	95	107	142	132	118	126	147	103	117	154	151	158					
		9.54%	13.84%	8.79%	11.62%	6.72%	6.87%	10.29%	12.59%	7.85%	8.81%	9.88%	10.55%	10.17%	9.72%	8.39%	8.63%	10.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	367	24	12	26	21	15	18	23	42	18	17	29	14	18	27	23	40					
		1.70%	2.26%	1.32%	1.67%	1.37%	1.09%	1.73%	2.04%	2.50%	1.34%	1.33%	2.08%	1.38%	1.50%	1.47%	1.31%	2.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5389	291	268	384	295	355	259	281	377	388	360	363	216	320	422	437	373					
		24.94%	27.40%	29.45%	24.66%	19.26%	25.69%	24.90%	24.91%	22.43%	28.96%	28.24%	26.04%	21.32%	26.58%	22.99%	24.97%	24.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3778	168	222	308	172	231	232	188	183	260	239	256	237	217	299	295	271					
		17.48%	15.82%	24.40%	19.78%	11.23%	16.71%	22.31%	16.67%	10.89%	19.40%	18.75%	18.36%	23.40%	18.02%	16.29%	16.86%	18.01%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6038	226	160	353	682	507	207	276	702	271	270	326	247	268	622	587	334					
		27.94%	21.28%	17.58%	22.67%	44.52%	36.69%	19.90%	24.47%	41.76%	20.22%	21.18%	23.39%	24.38%	22.26%	33.90%	33.54%	22.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	218	7	12	27	11	3	13	16	11	17	18	14	12	14	18	10	15					
		1.01%	0.66%	1.32%	1.73%	0.72%	0.22%	1.25%	1.42%	0.65%	1.27%	1.41%	1.00%	1.18%	1.16%	0.98%	0.57%	0.99%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
