Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Шелковская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357					
1	"Число избирателей, внесенных в списки"	22031	324	857	1032	1044	1072	1034	906	340	1056	1363	1148	1257	1257	795	470	632	918	924	261	432	1510	1143	184	407	1015	650					
2	"Число бюллетеней, полученных участковыми комиссиями"	20239	295	856	912	940	955	923	859	318	950	1184	954	1080	1080	780	420	629	878	924	261	430	1350	1012	184	400	1015	650					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	18097	266	801	901	940	923	648	859	313	950	964	783	990	909	700	312	612	834	916	261	374	1095	753	184	388	815	606					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	41	0	0	0	0	0	0	0	0	0	0	0	0	21	0	14	0	6	0	0	0	0	0	0	0	0	0					
6	Число погашенных бюллетеней	2101	29	55	11	0	32	275	0	5	0	220	171	90	150	80	94	17	38	8	0	56	255	259	0	12	200	44					
7	Число бюллетеней в переносных ящиках для голосования	41	0	0	0	0	0	0	0	0	0	0	0	0	21	0	14	0	6	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	18097	266	801	901	940	923	648	859	313	950	964	783	990	909	700	312	612	834	916	261	374	1095	753	184	388	815	606					
9	Число недействительных бюллетеней	320	8	4	4	11	77	25	27	1	2	15	0	35	10	13	5	0	16	12	4	6	15	11	2	1	10	6					
10	Число действительных бюллетеней	17818	258	797	897	929	846	623	832	312	948	949	783	955	920	687	321	612	824	904	257	368	1080	742	182	387	805	600					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	30	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	7	0	1	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	8	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	1	1	0	0	0	0					
14	Число погашенных открепительных удостоверений	193	5	4	5	5	5	5	4	5	5	5	3	4	5	5	4	5	5	5	5	4	5	5	5	5	30	50					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	65	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	12	12	22					
		0.35%	0.0%	0.0%	0.0%	1.17%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	3.09%	1.47%	3.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	114	2	4	3	9	0	43	0	0	0	3	0	0	0	0	0	0	7	0	0	3	0	0	0	4	19	17					
		0.62%	0.75%	0.49%	0.33%	0.95%	0.0%	6.63%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	1.03%	2.33%	2.80%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	49	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	13	1					
		0.27%	0.0%	0.0%	0.0%	0.21%	0.0%	3.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	1.59%	0.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	54	0	0	0	7	12	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	12	15					
		0.29%	0.0%	0.0%	0.0%	0.74%	1.30%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.51%	1.47%	2.47%					
22	"5. ""За Русь Святую"""	31	0	0	0	2	0	2	0	0	0	0	3	0	1	0	0	0	7	0	0	0	0	0	0	1	3	12					
		0.17%	0.0%	0.0%	0.0%	0.21%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.10%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.36%	1.98%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	0	0	0	0	0	2	0	1	0	2	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	13					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.31%	0.0%	0.20%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	52	0	0	0	5	0	3	1	3	0	0	0	3	3	1	0	0	6	2	0	3	5	3	0	1	13	0					
		0.28%	0.0%	0.0%	0.0%	0.53%	0.0%	0.46%	0.11%	0.95%	0.0%	0.0%	0.0%	0.30%	0.32%	0.14%	0.0%	0.0%	0.71%	0.21%	0.0%	0.80%	0.45%	0.39%	0.0%	0.25%	1.59%	0.0%					
