Выборы Президента Российской Федерации																																										
Дата голосования: 02.03.2008																																										
																																										
Наименование Избирательной комиссии:    Приозерская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
	Число участковых избирательных комиссий	35																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																								
																																										
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805					
1	"Число избирателей, включенных в списки избирателей"	46675	1466	1396	2469	2108	1056	2248	2491	1564	1614	889	876	525	190	1692	1584	1133	871	1168	2493	1225	1289	945	1530	1036	1058	1578	1214	1882	353	1348	714	610	921	1490	1649					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42250	1250	1150	2150	1850	950	2000	2200	1150	1350	750	850	500	200	1650	1450	1100	800	1150	2550	1150	1250	900	1350	1050	950	1300	1050	1700	300	1250	700	550	850	1350	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25478	533	604	1184	1182	615	1224	1476	879	839	449	508	260	98	945	674	721	450	645	1486	664	753	532	967	579	501	784	584	998	158	858	528	312	543	925	1020					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2474	61	120	65	25	18	57	55	58	69	55	18	50	25	164	222	71	160	63	84	27	188	49	102	71	44	82	58	69	58	76	52	94	12	29	23					
6	Число погашенных избирательных бюллетеней	14297	656	426	901	643	317	719	669	213	442	246	324	190	77	541	554	308	190	442	980	459	309	319	281	400	404	434	408	633	84	316	120	144	295	396	457					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2474	61	120	65	25	18	57	55	58	69	55	18	50	25	164	222	71	160	63	84	27	188	49	102	71	44	82	58	69	58	76	52	94	12	29	23					
8	Число бюллетеней в стационарных ящиках для голосования	25466	533	603	1181	1182	615	1224	1476	879	839	448	508	260	98	945	671	721	450	645	1486	664	753	532	966	579	501	782	584	997	158	858	528	312	543	925	1020					
9	Число недействительных избирательных бюллетеней	343	0	10	19	21	10	13	15	14	13	7	10	3	2	8	11	11	4	13	21	11	4	8	17	11	5	13	9	11	0	5	5	5	11	7	16					
10	Число действительных избирательных бюллетеней	27597	594	713	1227	1186	623	1268	1516	923	895	496	516	307	121	1101	882	781	606	695	1549	680	937	573	1051	639	540	851	633	1055	216	929	575	401	544	947	1027					
11	Число полученных открепительных  удостоверений	918	15	20	26	27	17	25	49	15	48	15	20	6	10	35	20	60	10	22	95	30	70	20	30	30	10	20	10	20	10	25	25	25	20	18	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	823	11	17	22	25	15	20	46	14	44	15	14	6	3	35	17	60	6	22	85	28	70	14	29	27	6	13	10	18	2	25	25	23	20	16	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	635	7	13	16	15	9	18	36	42	14	20	7	8	11	34	28	17	5	10	51	16	20	12	22	12	3	78	16	10	8	32	7	3	9	22	4					
14	Число неиспользованных открепительных удостоверений	95	4	3	4	2	2	5	3	1	4	0	6	0	7	0	3	0	4	0	10	2	0	6	1	3	4	7	0	2	8	0	0	2	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	0	0	2	2	2	2	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	Богданов Андрей Владимирович	343	4	5	22	11	12	17	22	8	8	7	8	3	1	18	10	9	9	4	16	14	12	9	14	9	4	10	7	14	2	18	5	5	2	12	12					
		1.23%	0.67%	0.69%	1.77%	0.91%	1.90%	1.33%	1.44%	0.85%	0.88%	1.39%	1.52%	0.97%	0.81%	1.62%	1.12%	1.14%	1.48%	0.56%	1.02%	2.03%	1.28%	1.55%	1.31%	1.38%	0.73%	1.16%	1.09%	1.31%	0.93%	1.93%	0.86%	1.23%	0.36%	1.26%	1.15%					
19	Жириновский Владимир Вольфович	2931	74	68	151	105	60	121	120	71	122	47	62	42	11	120	67	93	45	93	209	62	98	67	120	55	53	69	56	109	25	87	57	43	60	142	147					
		10.49%	12.46%	9.41%	12.12%	8.70%	9.48%	9.45%	7.84%	7.58%	13.44%	9.34%	11.79%	13.55%	8.94%	10.82%	7.50%	11.74%	7.38%	13.14%	13.31%	8.97%	10.41%	11.53%	11.24%	8.46%	9.72%	7.99%	8.72%	10.23%	11.57%	9.31%	9.83%	10.59%	10.81%	14.88%	14.09%					
20	Зюганов Геннадий Андреевич	4390	81	115	203	230	129	247	334	202	130	87	55	47	24	124	177	118	84	91	231	102	103	70	116	67	98	164	118	211	38	116	44	49	106	133	146					
		15.71%	13.64%	15.91%	16.29%	19.06%	20.38%	19.28%	21.82%	21.56%	14.32%	17.30%	10.46%	15.16%	19.51%	11.18%	19.82%	14.90%	13.77%	12.85%	14.71%	14.76%	10.95%	12.05%	10.86%	10.31%	17.98%	18.98%	18.38%	19.79%	17.59%	12.42%	7.59%	12.07%	19.10%	13.94%	13.99%					
21	Медведев Дмитрий Анатольевич	19933	435	525	851	840	422	883	1040	642	635	355	391	215	85	839	628	561	468	507	1093	502	724	427	801	508	385	608	452	721	151	708	469	304	376	660	722					
		71.34%	73.23%	72.61%	68.30%	69.59%	66.67%	68.93%	67.93%	68.52%	69.93%	70.58%	74.33%	69.35%	69.11%	75.65%	70.32%	70.83%	76.72%	71.61%	69.62%	72.65%	76.94%	73.49%	75.00%	78.15%	70.64%	70.37%	70.40%	67.64%	69.91%	75.80%	80.86%	74.88%	67.75%	69.18%	69.22%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
