Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Кунашакская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №2292	УИК №2293									
1	"Число избирателей, включенных в список избирателей"	21607	2486	2514	343	354	282	403	1235	238	156	105	1053	199	335	231	225	1351	702	302	179	735	200	86	251	312	846	396	469	434	430	512	101	144	131	274	176	139	1110	164	130	355	171	270	264	218	207	287	102									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21940	2580	2590	310	360	320	440	1260	240	150	90	1090	200	340	240	230	1400	720	320	170	700	190	80	250	290	870	390	490	440	420	480	100	150	130	270	180	140	1190	150	130	360	180	270	260	210	190	280	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12885	1492	1464	230	208	202	258	618	149	111	78	563	117	203	135	121	760	489	225	141	382	111	64	167	151	441	226	253	215	284	333	51	101	76	144	118	88	638	124	92	228	107	164	175	139	150	222	77									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1092	75	33	17	19	13	23	74	18	4	0	42	11	22	29	19	33	53	20	7	29	18	7	13	44	20	13	16	61	50	81	22	4	10	26	22	14	47	9	0	7	2	21	19	4	7	11	3									
6	Число погашенных избирательных бюллетеней	7963	1013	1093	63	133	105	159	568	73	35	12	485	72	115	76	90	607	178	75	22	289	61	9	70	95	409	151	221	164	86	66	27	45	44	100	40	38	505	17	38	125	71	85	66	67	33	47	20									
