Выборы Президента Российской Федерации																																																															
Дата голосования: 18.03.2018																																																															
																																																															
"Наименование Избирательной комиссии:    Красноярск, Свердловская"																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																													
																																																															
		Сумма	УИК №154	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328									
1	"Число избирателей, включенных в список избирателей"	96324	2658	1414	1451	2169	1563	1574	1597	1425	1538	1440	1470	1526	1464	2069	1819	1248	1643	1954	2812	3090	2763	2249	1725	2271	1415	1529	1330	1691	2038	2271	1557	2301	2356	2719	1493	2163	2299	1616	2006	1882	1628	1315	2069	1634	1760	1441	1216	2795	1145	2198	1514	2011									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	92900	2400	1400	1400	2100	1500	1400	1600	1500	1300	1500	1400	1500	1500	2100	1800	1100	1600	1900	2400	2700	2600	2200	2000	2400	1300	1400	1200	1600	2000	2200	1700	2400	2200	2600	1600	2000	2300	1500	1600	1800	1600	1300	2000	1500	1500	1400	1000	2700	1100	2400	1600	2100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	56745	1331	1074	919	1347	716	804	977	961	819	903	919	923	861	1391	1104	754	896	1194	1593	1792	1757	1482	1316	1157	731	600	603	761	1197	1179	1098	1531	1276	1505	851	1240	1463	906	1074	1126	927	803	1068	931	857	672	576	1888	686	1406	1162	1638									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1792	30	62	20	39	21	19	24	32	73	29	29	18	29	70	26	18	19	17	16	24	34	38	20	39	13	16	6	25	44	13	59	19	32	43	33	44	25	32	256	28	28	33	27	25	24	54	73	18	12	21	20	23									
6	Число погашенных избирательных бюллетеней	34363	1039	264	461	714	763	577	599	507	408	568	452	559	610	639	670	328	685	689	791	884	809	680	664	1204	556	784	591	814	759	1008	543	850	892	1052	716	716	812	562	270	646	645	464	905	544	619	674	351	794	402	973	418	439									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1791	30	62	20	39	21	19	24	32	73	29	29	18	29	70	26	18	19	17	16	23	34	38	20	39	13	16	6	25	44	13	59	19	32	43	33	44	25	32	256	28	28	33	27	25	24	54	73	18	12	21	20	23									
8	Число бюллетеней в стационарных ящиках для голосования	56727	1330	1074	919	1347	716	804	977	961	819	902	919	923	861	1391	1104	754	896	1194	1593	1786	1757	1482	1316	1156	731	599	603	761	1197	1179	1098	1531	1276	1505	851	1240	1463	906	1074	1126	927	803	1068	931	857	672	576	1888	686	1402	1161	1635									
9	Число недействительных избирательных бюллетеней	554	15	7	4	14	7	8	8	9	8	8	5	14	10	13	5	1	4	7	13	21	18	10	13	14	7	6	5	8	17	11	11	12	9	14	4	11	51	5	25	8	10	8	11	8	7	4	3	17	5	16	10	15									
10	Число действительных избирательных бюллетеней	57964	1345	1129	935	1372	730	815	993	984	884	923	943	927	880	1448	1125	771	911	1204	1596	1788	1773	1510	1323	1181	737	609	604	778	1224	1181	1146	1538	1299	1534	880	1273	1437	933	1305	1146	945	828	1084	948	874	722	646	1889	693	1407	1171	1643									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
13	Бабурин Сергей Николаевич	380	4	7	9	4	6	5	3	1	5	7	8	10	5	9	11	1	10	5	12	9	14	11	11	11	0	2	4	4	8	6	2	8	8	10	5	7	13	10	8	9	5	11	14	5	7	4	5	4	4	17	15	7									
		0.65%	0.29%	0.62%	0.96%	0.29%	0.81%	0.61%	0.30%	0.10%	0.56%	0.75%	0.84%	1.06%	0.56%	0.62%	0.97%	0.13%	1.09%	0.41%	0.75%	0.50%	0.78%	0.72%	0.82%	0.92%	0.00%	0.33%	0.66%	0.51%	0.64%	0.50%	0.17%	0.52%	0.61%	0.65%	0.57%	0.55%	0.87%	1.07%	0.60%	0.78%	0.52%	1.32%	1.28%	0.52%	0.79%	0.55%	0.77%	0.21%	0.57%	1.19%	1.27%	0.42%									
14	Грудинин Павел Николаевич	6751	146	131	110	155	94	94	128	111	114	114	108	91	115	153	128	89	118	148	259	233	225	172	156	124	77	77	64	82	164	171	101	153	149	159	103	137	145	78	135	107	110	104	139	110	110	66	76	217	82	200	122	197									
		11.54%	10.74%	11.53%	11.71%	11.18%	12.75%	11.42%	12.79%	11.18%	12.78%	12.24%	11.39%	9.67%	12.92%	10.47%	11.33%	11.53%	12.90%	12.22%	16.10%	12.88%	12.56%	11.32%	11.68%	10.38%	10.35%	12.52%	10.51%	10.43%	13.22%	14.35%	8.73%	9.87%	11.39%	10.27%	11.65%	10.67%	9.74%	8.32%	10.15%	9.27%	11.52%	12.44%	12.69%	11.51%	12.49%	9.09%	11.71%	11.39%	11.75%	14.05%	10.33%	11.88%									
15	Жириновский Владимир Вольфович	3340	98	66	63	77	47	51	50	60	54	49	51	48	48	79	63	40	50	62	75	96	102	80	71	99	64	42	48	64	78	85	76	77	64	89	60	74	80	63	97	50	61	56	60	53	68	45	29	62	42	50	68	56									
		5.71%	7.21%	5.81%	6.71%	5.56%	6.38%	6.20%	4.99%	6.04%	6.05%	5.26%	5.38%	5.10%	5.39%	5.41%	5.58%	5.18%	5.46%	5.12%	4.66%	5.31%	5.70%	5.26%	5.31%	8.28%	8.60%	6.83%	7.88%	8.14%	6.29%	7.13%	6.57%	4.97%	4.89%	5.75%	6.79%	5.76%	5.38%	6.72%	7.29%	4.33%	6.39%	6.70%	5.48%	5.54%	7.72%	6.20%	4.47%	3.25%	6.02%	3.51%	5.76%	3.38%									
16	Путин Владимир Владимирович	44484	1051	870	704	1068	540	626	759	750	652	702	729	727	668	1120	881	600	699	922	1156	1337	1337	1159	1010	900	568	464	453	596	912	872	919	1214	1023	1191	671	991	1124	737	1016	921	727	606	821	740	656	590	509	1450	535	1031	912	1268									
		76.02%	77.28%	76.58%	74.97%	77.06%	73.27%	76.06%	75.82%	75.53%	73.09%	75.40%	76.90%	77.26%	75.06%	76.66%	77.96%	77.72%	76.39%	76.14%	71.85%	73.91%	74.65%	76.25%	75.60%	75.31%	76.34%	75.45%	74.38%	75.83%	73.49%	73.15%	79.43%	78.32%	78.21%	76.94%	75.90%	77.18%	75.54%	78.57%	76.39%	79.81%	76.13%	72.49%	74.98%	77.41%	74.46%	81.27%	78.43%	76.08%	76.65%	72.45%	77.22%	76.48%									
17	Собчак Ксения Анатольевна	1331	22	19	23	25	9	17	24	24	29	20	19	20	20	36	21	19	16	34	51	44	44	46	39	22	8	9	12	11	23	17	17	36	22	38	13	36	27	25	19	30	20	16	23	15	14	4	14	83	15	57	29	55									
		2.27%	1.62%	1.67%	2.45%	1.80%	1.22%	2.07%	2.40%	2.42%	3.25%	2.15%	2.00%	2.13%	2.25%	2.46%	1.86%	2.46%	1.75%	2.81%	3.17%	2.43%	2.46%	3.03%	2.92%	1.84%	1.08%	1.46%	1.97%	1.40%	1.85%	1.43%	1.47%	2.32%	1.68%	2.45%	1.47%	2.80%	1.81%	2.67%	1.43%	2.60%	2.09%	1.91%	2.10%	1.57%	1.59%	0.55%	2.16%	4.35%	2.15%	4.01%	2.46%	3.32%									
18	Сурайкин Максим Александрович	419	6	9	5	9	10	4	3	7	3	5	4	2	2	15	4	7	4	5	10	15	14	14	7	6	7	6	8	6	11	7	10	13	8	16	7	9	19	11	10	11	7	7	4	6	7	2	6	14	5	15	5	12									
		0.72%	0.44%	0.79%	0.53%	0.65%	1.36%	0.49%	0.30%	0.70%	0.34%	0.54%	0.42%	0.21%	0.22%	1.03%	0.35%	0.91%	0.44%	0.41%	0.62%	0.83%	0.78%	0.92%	0.52%	0.50%	0.94%	0.98%	1.31%	0.76%	0.89%	0.59%	0.86%	0.84%	0.61%	1.03%	0.79%	0.70%	1.28%	1.17%	0.75%	0.95%	0.73%	0.84%	0.37%	0.63%	0.79%	0.28%	0.92%	0.73%	0.72%	1.05%	0.42%	0.72%									
19	Титов Борис Юрьевич	453	6	9	6	10	8	5	5	10	9	9	7	7	7	14	7	5	5	9	15	18	16	10	12	8	4	2	6	3	13	7	8	7	10	6	5	9	10	5	5	5	6	8	9	8	5	3	6	28	4	22	9	23									
		0.77%	0.44%	0.79%	0.64%	0.72%	1.09%	0.61%	0.50%	1.01%	1.01%	0.97%	0.74%	0.74%	0.79%	0.96%	0.62%	0.65%	0.55%	0.74%	0.93%	0.99%	0.89%	0.66%	0.90%	0.67%	0.54%	0.33%	0.99%	0.38%	1.05%	0.59%	0.69%	0.45%	0.76%	0.39%	0.57%	0.70%	0.67%	0.53%	0.38%	0.43%	0.63%	0.96%	0.82%	0.84%	0.57%	0.41%	0.92%	1.47%	0.57%	1.55%	0.76%	1.39%									
20	Явлинский Григорий Алексеевич	806	12	18	15	24	16	13	21	21	18	17	17	22	15	22	10	10	9	19	18	36	21	18	17	11	9	7	9	12	15	16	13	30	15	25	16	10	19	4	15	13	9	20	14	11	7	8	1	31	6	15	11	25									
		1.38%	0.88%	1.58%	1.60%	1.73%	2.17%	1.58%	2.10%	2.11%	2.02%	1.83%	1.79%	2.34%	1.69%	1.51%	0.88%	1.30%	0.98%	1.57%	1.12%	1.99%	1.17%	1.18%	1.27%	0.92%	1.21%	1.14%	1.48%	1.53%	1.21%	1.34%	1.12%	1.94%	1.15%	1.61%	1.81%	0.78%	1.28%	0.43%	1.13%	1.13%	0.94%	2.39%	1.28%	1.15%	0.79%	1.10%	0.15%	1.63%	0.86%	1.05%	0.93%	1.51%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
