Выборы Президента Российской Федерации																																																					
																																																					
"Наименование Избирательной комиссии:    Красноярск, Свердловская"																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
1	"Число избирателей, внесенных в список"	101973	1940	1926	2628	1879	2087	2062	1973	2291	1942	1925	2008	1913	2270	2544	2834	2622	2963	2993	2639	2826	2907	1606	2940	1160	1287	1422	2899	2629	1408	2591	2695	2890	2579	2635	2374	2744	2203	2307	2169	1884	1754	2691	2133	1005	1606	1190					
2	Число полученных избирательных бюллетеней	100800	1900	1900	2650	1950	2150	2050	2000	2300	1900	1900	2000	1900	2250	2500	2850	2550	2950	2950	2600	2800	2850	1600	2950	1100	1250	1350	2850	2600	1400	2500	2650	2850	2550	2600	2350	2750	2150	2100	2150	1850	1750	2750	2100	1000	1550	1150					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	45094	1001	1018	1300	769	905	966	930	1145	993	1046	1058	888	1210	1241	1275	1199	1293	1315	1346	1221	1346	519	1138	384	426	592	1086	1153	667	1158	1163	1182	1043	1228	1011	1194	879	1076	961	736	818	1062	864	268	575	446					
5	"Число избирательных бюллетеней, выданных вне помещения"	1268	30	22	15	17	21	43	18	19	22	32	44	17	26	27	16	25	31	18	21	19	30	11	21	19	5	6	25	34	0	19	9	20	27	18	20	31	33	195	19	14	30	20	31	65	57	26					
6	Число погашенных избирательных бюллетеней	54438	869	860	1335	1164	1224	1041	1052	1136	885	822	898	995	1014	1232	1559	1326	1626	1617	1233	1560	1474	1070	1791	697	819	752	1739	1413	733	1323	1478	1648	1480	1354	1319	1525	1238	829	1170	1100	902	1668	1205	667	918	678					
7	Число избирательных бюллетеней в переносных ящиках	1268	30	22	15	17	21	43	18	19	22	32	44	17	26	27	16	25	31	18	21	19	30	11	21	19	5	6	25	34	0	19	9	20	27	18	20	31	33	195	19	14	30	20	31	65	57	26					
8	Число бюллетеней в стационарных ящиках для голосования	45063	998	1018	1300	769	905	966	930	1145	993	1046	1058	886	1210	1241	1275	1198	1292	1315	1345	1221	1345	519	1138	382	426	592	1086	1153	667	1158	1163	1182	1043	1228	1011	1194	878	1076	942	736	818	1062	864	268	575	446					
9	Число недействительных избирательных бюллетеней	364	6	1	8	14	10	3	5	2	0	2	5	2	12	6	9	7	6	4	9	7	9	7	11	10	7	4	11	7	3	14	7	14	5	14	9	12	9	18	8	17	12	13	9	3	5	8					
10	Число действительных избирательных бюллетеней	45967	1022	1039	1307	772	916	1006	943	1162	1015	1076	1097	901	1224	1262	1282	1216	1317	1329	1357	1233	1366	523	1148	391	424	594	1100	1180	664	1163	1165	1188	1065	1232	1022	1213	902	1253	953	733	836	1069	886	330	627	464					
11	Число полученных открепительных  удостоверений	1970	38	38	52	38	42	40	38	45	37	38	38	38	44	50	55	50	57	57	50	54	56	32	56	22	25	25	55	50	27	50	52	56	50	50	46	54	43	43	42	36	34	53	42	20	30	22					
12	Число выданных открепительных удостоверений	402	8	10	7	12	12	8	10	13	3	9	9	6	9	12	12	11	12	16	7	8	6	8	4	3	1	8	15	13	3	9	5	8	15	19	11	14	4	6	6	7	5	13	11	10	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	415	8	7	6	6	9	6	7	17	3	3	4	6	12	11	13	25	7	8	6	10	7	4	4	6	10	10	15	17	7	11	7	9	3	14	7	8	8	9	2	50	6	9	4	3	7	4					
14	Число неиспользованных открепительных удостоверений	1568	30	28	45	26	30	32	28	32	34	29	29	32	35	38	43	39	45	41	43	46	50	24	52	19	24	17	40	37	24	41	47	48	35	31	35	40	39	37	36	29	29	40	31	10	29	19					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
