Выборы Президента Российской Федерации																																																				
Дата голосования: 18.03.2018																																																				
																																																				
Наименование Избирательной комиссии:    Ломоносовская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																																		
																																																				
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №972									
1	"Число избирателей, включенных в список избирателей"	61795	1407	1473	1356	2271	966	331	376	2955	1074	3387	2350	1953	2750	2022	1744	2349	1580	1813	1781	2049	851	1310	836	798	1494	1258	1061	571	569	1373	720	1617	1157	1205	1504	1211	1974	1349	2026	1894	1030									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54400	1100	1000	1100	2400	700	300	300	2400	1000	3000	2000	2000	2500	1500	1500	2000	1500	1500	1500	2000	700	1300	800	700	1500	1000	1000	500	500	1000	700	1500	1000	1000	1150	950	1500	1200	2000	2000	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39276	933	839	838	1728	518	220	224	1826	614	2100	1632	1736	1755	1307	1208	1432	903	1074	1059	1141	426	993	458	358	962	732	595	272	402	742	438	931	615	694	1018	749	1365	1134	1127	1148	1030									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2884	45	46	41	14	50	16	22	299	149	301	33	24	36	10	18	20	10	99	101	63	62	161	129	220	58	39	114	100	21	27	23	163	36	49	40	67	50	15	33	80	0									
6	Число погашенных избирательных бюллетеней	12240	122	115	221	658	132	64	54	275	237	599	335	240	709	183	274	548	587	327	340	796	212	146	213	122	480	229	291	128	77	231	239	406	349	257	92	134	85	51	840	772	70									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2884	45	46	41	14	50	16	22	299	149	301	33	24	36	10	18	20	10	99	101	63	62	161	129	220	58	39	114	100	21	27	23	163	36	49	40	67	50	15	33	80	0									
8	Число бюллетеней в стационарных ящиках для голосования	39226	933	839	837	1723	518	220	224	1821	614	2065	1632	1736	1755	1307	1207	1430	903	1074	1059	1141	426	993	458	358	962	732	595	272	402	741	438	931	615	694	1018	749	1365	1134	1127	1148	1030									
9	Число недействительных избирательных бюллетеней	485	11	14	11	24	4	0	1	25	11	29	21	15	15	36	16	14	7	16	8	21	4	6	5	5	12	7	9	5	6	8	4	15	12	9	17	3	14	12	9	11	13									
10	Число действительных избирательных бюллетеней	41625	967	871	867	1713	564	236	245	2095	752	2337	1644	1745	1776	1281	1209	1436	906	1157	1152	1183	484	1148	582	573	1008	764	700	367	417	760	457	1079	639	734	1041	813	1401	1137	1151	1217	1017									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
13	Бабурин Сергей Николаевич	254	11	12	7	12	3	1	0	11	5	18	10	5	12	13	6	9	3	10	6	7	1	5	3	3	5	12	5	3	2	7	3	3	2	4	4	2	6	7	7	6	3									
		0.60%	1.12%	1.36%	0.80%	0.69%	0.53%	0.42%	0.00%	0.52%	0.66%	0.76%	0.60%	0.28%	0.67%	0.99%	0.49%	0.62%	0.33%	0.85%	0.52%	0.58%	0.20%	0.43%	0.51%	0.52%	0.49%	1.56%	0.71%	0.81%	0.47%	0.91%	0.65%	0.27%	0.31%	0.54%	0.38%	0.25%	0.42%	0.61%	0.60%	0.49%	0.29%									
14	Грудинин Павел Николаевич	3217	77	61	58	142	39	13	15	163	70	229	148	130	151	98	102	132	82	78	70	109	28	59	40	33	91	63	51	11	37	86	45	71	54	60	63	50	110	82	85	123	8									
		7.64%	7.87%	6.89%	6.61%	8.18%	6.87%	5.51%	6.10%	7.69%	9.17%	9.68%	8.89%	7.39%	8.43%	7.44%	8.33%	9.10%	8.98%	6.65%	6.03%	9.05%	5.74%	5.11%	6.81%	5.71%	8.92%	8.17%	7.19%	2.96%	8.75%	11.20%	9.76%	6.49%	8.29%	8.08%	5.95%	6.13%	7.77%	7.14%	7.33%	10.02%	0.78%									
15	Жириновский Владимир Вольфович	2011	44	53	47	116	31	5	10	83	21	105	61	118	99	70	72	83	45	54	56	55	26	30	24	22	48	45	21	15	26	43	16	49	35	37	50	43	63	37	44	55	54									
		4.78%	4.50%	5.99%	5.35%	6.68%	5.46%	2.12%	4.07%	3.92%	2.75%	4.44%	3.66%	6.70%	5.53%	5.32%	5.88%	5.72%	4.93%	4.60%	4.83%	4.57%	5.33%	2.60%	4.09%	3.81%	4.71%	5.84%	2.96%	4.03%	6.15%	5.60%	3.47%	4.48%	5.38%	4.98%	4.73%	5.27%	4.45%	3.22%	3.79%	4.48%	5.24%									
