Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Новокузнецк Заводская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №1235	УИК №1717	УИК №1718	УИК №1719					
1	"Число избирателей, включенных в списки избирателей"	73543	625	2930	2249	1117	1512	1207	1812	1033	2245	1762	1629	1414	1821	530	1628	1928	1828	1367	2119	1754	2169	2181	2158	2281	2558	1858	2222	1720	1873	963	2172	2424	2276	2251	1312	1351	1369	878	908	662	1427	1491	2529					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	65550	600	2400	2000	950	1400	1050	1700	850	1900	1550	1500	1250	1700	500	1500	1700	1600	1250	1850	1550	1850	1900	1800	1950	2200	1650	1900	1500	1650	850	1900	2150	2000	1900	1150	1250	1200	850	800	700	1500	1500	2600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	50655	538	1685	1437	713	970	694	889	558	1832	1403	1467	1061	1156	445	1119	1336	1368	961	1315	1122	1579	1529	1318	1494	1778	1296	1542	1185	1258	634	1491	1514	1552	1311	817	1004	1006	532	364	0	1415	1489	2478					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3685	47	117	217	109	55	105	40	28	59	46	15	24	58	46	42	105	170	49	23	113	69	80	77	74	74	61	46	43	44	18	79	51	62	42	73	48	58	253	303	662	0	0	0					
6	Число погашенных избирательных бюллетеней	11210	15	598	346	128	375	251	771	264	9	101	18	165	486	9	339	259	62	240	512	315	202	291	405	382	348	293	312	272	348	198	330	585	386	547	260	198	136	65	133	38	85	11	122					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3684	47	117	217	109	55	105	40	28	59	46	15	24	58	46	42	105	170	49	23	113	69	80	77	74	74	61	46	43	44	18	79	51	62	42	73	48	58	252	303	662	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	50619	538	1683	1437	713	970	694	886	558	1832	1400	1467	1061	1149	445	1119	1335	1368	961	1312	1122	1579	1529	1318	1494	1778	1293	1539	1185	1258	633	1491	1514	1552	1309	817	1000	1006	529	363	0	1415	1489	2478					
9	Число недействительных избирательных бюллетеней	1368	6	17	38	15	17	8	16	10	67	73	165	12	18	2	106	18	76	12	19	12	74	24	15	48	45	37	24	13	16	10	94	22	56	18	12	10	7	8	6	6	85	0	31					
10	Число действительных избирательных бюллетеней	52935	579	1783	1616	807	1008	791	910	576	1824	1373	1317	1073	1189	489	1055	1422	1462	998	1316	1223	1574	1585	1380	1520	1807	1317	1561	1215	1286	641	1476	1543	1558	1333	878	1038	1057	773	660	656	1330	1489	2447					
11	Число полученных открепительных  удостоверений	1380	40	60	50	30	30	40	30	30	30	30	50	30	50	20	30	20	60	30	40	30	30	40	40	40	40	30	50	30	40	30	40	40	50	40	20	20	30	20	20	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1283	40	48	50	30	30	29	30	15	30	30	50	30	50	20	26	19	60	30	40	16	15	40	38	35	40	30	49	30	40	30	40	40	50	33	20	20	30	10	20	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1007	20	79	29	17	12	7	11	10	45	12	29	19	21	40	24	26	19	16	17	26	39	31	35	31	8	8	71	20	23	11	22	21	21	21	9	4	22	28	14	9	4	23	53					
14	Число неиспользованных открепительных удостоверений	97	0	12	0	0	0	11	0	15	0	0	0	0	0	0	4	1	0	0	0	14	15	0	2	5	0	0	1	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	57	1	2	3	2	0	0	6	1	0	0	3	1	0	0	2	1	0	1	2	3	1	0	2	2	5	2	4	1	3	0	1	3	3	1	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	1363	4	22	29	20	24	9	14	9	50	53	38	58	20	24	82	20	31	34	25	24	40	21	37	56	120	30	31	19	25	11	16	131	49	31	18	27	12	12	5	19	42	10	11					
		2.51%	0.68%	1.22%	1.75%	2.43%	2.34%	1.13%	1.51%	1.54%	2.64%	3.67%	2.56%	5.35%	1.66%	4.89%	7.06%	1.39%	2.02%	3.37%	1.87%	1.94%	2.43%	1.31%	2.65%	3.57%	6.48%	2.22%	1.96%	1.55%	1.92%	1.69%	1.02%	8.37%	3.04%	2.29%	2.02%	2.58%	1.13%	1.54%	0.75%	2.87%	2.97%	0.67%	0.44%					
19	Жириновский Владимир Вольфович	8580	116	311	209	178	174	159	181	129	237	213	156	192	203	68	201	247	277	172	266	227	248	294	256	282	330	278	272	88	205	112	212	212	256	260	153	180	165	107	96	96	225	152	185					
		15.80%	19.83%	17.28%	12.64%	21.65%	16.98%	19.90%	19.55%	22.01%	12.53%	14.73%	10.53%	17.70%	16.82%	13.85%	17.31%	17.15%	18.01%	17.03%	19.93%	18.38%	15.05%	18.27%	18.35%	17.98%	17.82%	20.53%	17.16%	7.17%	15.75%	17.20%	13.50%	13.55%	15.86%	19.25%	17.19%	17.18%	15.51%	13.70%	14.41%	14.50%	15.90%	10.21%	7.47%					
20	Зюганов Геннадий Андреевич	4985	63	225	71	118	136	120	139	76	80	125	139	116	149	48	77	202	108	129	190	153	52	72	194	156	126	102	251	99	192	102	58	220	140	169	137	126	82	63	42	66	13	38	21					
