Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Саратов, Волжская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44									
1	Число избирателей, включенных в список избирателей	69430	760	1834	840	1276	1815	1378	1523	1420	1007	1667	1407	957	2928	2684	2526	2500	2198	894	1875	2317	1800	1391	1738	2377	1420	1800	1080	1310	1761	1955	228	1258	1498	1300	1196	1591	2261	1507	2234	1874	1591	2125	140	189									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	68038	600	1300	800	1300	1800	1300	1400	1400	1000	1700	1400	1000	2800	2700	2400	2500	2300	900	1900	2300	1700	1400	1700	2400	1200	1800	1800	1200	1500	2000	228	1200	1400	1300	1100	1500	2180	1500	2300	1900	1600	2000	140	190									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	40300	474	1085	596	724	1044	821	977	815	646	941	733	771	1899	1567	1505	1496	1280	505	898	1498	1248	735	892	892	704	802	1016	658	1238	1500	228	712	627	699	770	846	1329	677	991	1066	1011	1055	140	189									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4697	22	61	69	230	55	52	42	71	120	117	96	139	184	77	49	56	49	27	104	152	35	79	113	126	120	418	64	39	175	88	0	23	25	44	101	219	316	174	244	237	198	87	0	0									
6	Число погашенных избирательных бюллетеней	23041	104	154	135	346	701	427	381	514	234	642	571	90	717	1056	846	948	971	368	898	650	417	586	695	1382	376	580	720	503	87	412	0	465	748	557	229	435	535	649	1065	597	391	858	0	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4697	22	61	69	230	55	52	42	71	120	117	96	139	184	77	49	56	49	27	104	152	35	79	113	126	120	418	64	39	175	88	0	23	25	44	101	219	316	174	244	237	198	87	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	40082	474	1085	596	724	1044	769	935	814	646	940	733	771	1899	1567	1505	1493	1229	505	898	1498	1234	734	892	892	704	802	1016	658	1237	1490	228	712	607	699	770	846	1316	677	991	1060	1008	1055	140	189									
9	Число недействительных избирательных бюллетеней	683	8	10	5	19	17	5	5	11	11	6	15	20	33	15	20	11	24	0	91	158	40	3	4	19	8	11	0	5	3	18	0	8	8	8	2	12	9	5	14	7	6	9	0	0									
10	Число действительных избирательных бюллетеней	44096	488	1136	660	935	1082	816	972	874	755	1051	814	890	2050	1629	1534	1538	1254	532	911	1492	1229	810	1001	999	816	1209	1080	692	1409	1560	228	727	624	735	869	1053	1623	846	1221	1290	1200	1133	140	189									
11	Число полученных открепительных  удостоверений	3423	64	59	51	89	75	87	88	71	73	88	70	63	116	154	122	130	85	53	65	108	110	103	78	80	50	60	94	84	56	88	0	78	65	52	70	106	95	80	117	95	78	73	0	0									
