Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Кирово-Чепецкая городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
1	"Число избирателей, включенных в списки избирателей"	69223	1473	1392	1535	466	1147	2070	1952	2269	1302	1969	2064	1395	1926	1771	1570	2536	1368	1711	953	2044	2154	2220	2383	1172	1761	2157	1577	2538	2617	2619	1842	1368	886	749	1647	277	1037	532	1870	1698	1324	1882					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	63600	1350	1350	1450	650	1100	1900	1900	1900	1100	1750	1750	1200	1750	1650	1550	2300	1350	1650	1000	1900	1900	1900	2200	1000	1650	1900	1450	2300	2300	2300	1650	1350	1000	700	1450	350	1000	500	1700	1550	1250	1650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45192	813	770	1319	318	823	1297	1272	1487	880	1394	1155	869	1191	1163	973	1763	908	1106	476	1519	1202	1511	1687	918	981	1278	1204	1815	1890	1926	1144	867	770	500	936	128	619	133	1415	955	711	1106					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1567	53	58	15	46	29	53	27	52	38	58	28	33	61	9	20	30	18	10	3	9	13	19	18	20	14	41	25	12	23	20	21	14	6	49	114	7	51	323	64	12	19	32					
6	Число погашенных избирательных бюллетеней	16841	484	522	116	286	248	550	601	361	182	298	567	298	498	478	557	507	424	534	521	372	685	370	495	62	655	581	221	473	387	354	485	469	224	151	400	215	330	44	221	583	520	512					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1567	53	58	15	46	29	53	27	52	38	58	28	33	61	9	20	30	18	10	3	9	13	19	18	20	14	41	25	12	23	20	21	14	6	49	114	7	51	323	64	12	19	32					
8	Число бюллетеней в стационарных ящиках для голосования	45172	813	770	1319	318	823	1297	1272	1487	880	1394	1155	869	1191	1163	973	1763	908	1106	473	1519	1202	1506	1687	918	981	1278	1203	1813	1886	1922	1144	867	770	500	936	128	619	133	1415	954	711	1106					
9	Число недействительных избирательных бюллетеней	542	5	8	9	12	10	34	20	10	9	15	11	9	16	14	10	22	8	18	2	0	19	19	25	11	22	9	13	10	23	15	15	11	1	5	14	0	15	4	24	13	9	23					
10	Число действительных избирательных бюллетеней	46197	861	820	1325	352	842	1316	1279	1529	909	1437	1172	893	1236	1158	983	1771	918	1098	474	1528	1196	1506	1680	927	973	1310	1215	1815	1886	1927	1150	870	775	544	1036	135	655	452	1455	953	721	1115					
11	Число полученных открепительных  удостоверений	881	20	15	20	0	20	30	25	30	15	30	25	15	35	29	20	22	15	15	15	20	35	20	30	20	20	20	15	25	35	25	20	15	15	15	30	15	20	0	20	25	20	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	710	15	9	20	0	18	26	22	29	10	27	18	15	31	26	12	17	7	15	7	19	32	19	25	14	15	15	12	25	34	25	16	10	3	4	30	2	16	0	20	20	16	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	572	7	13	7	17	14	15	13	19	13	10	19	14	33	16	18	10	6	13	19	10	7	9	17	19	17	16	13	15	11	17	10	7	12	8	6	2	28	9	34	11	8	10					
14	Число неиспользованных открепительных удостоверений	171	5	6	0	0	2	4	3	1	5	3	7	0	4	3	8	5	8	0	8	1	3	1	5	6	5	5	3	0	1	0	4	5	12	11	0	13	4	0	0	5	4	11					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	169	6	1	2	0	2	4	8	1	0	3	6	1	0	5	4	8	3	5	4	0	6	12	10	5	3	8	5	13	4	8	1	5	1	2	2	0	2	0	3	5	4	7					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	553	6	7	11	6	7	24	8	4	12	12	21	12	19	31	20	23	12	11	4	19	9	24	33	5	19	13	14	2	20	18	15	9	4	8	14	3	8	12	14	17	11	12					
		1.18%	0.69%	0.85%	0.82%	1.65%	0.82%	1.78%	0.62%	0.26%	1.31%	0.83%	1.78%	1.33%	1.52%	2.65%	2.01%	1.28%	1.30%	0.99%	0.84%	1.24%	0.74%	1.57%	1.94%	0.53%	1.91%	0.99%	1.14%	0.11%	1.05%	0.93%	1.29%	1.02%	0.52%	1.46%	1.33%	2.22%	1.19%	2.63%	0.95%	1.76%	1.51%	1.05%					
19	Жириновский Владимир Вольфович	3109	25	45	35	13	63	47	54	79	47	75	89	33	184	181	96	59	47	194	27	55	93	64	152	24	176	96	45	17	111	116	81	64	27	60	24	23	85	37	58	164	102	42					
		6.65%	2.89%	5.43%	2.62%	3.57%	7.39%	3.48%	4.16%	5.13%	5.12%	5.17%	7.52%	3.66%	14.70%	15.44%	9.67%	3.29%	5.08%	17.38%	5.67%	3.60%	7.65%	4.20%	8.91%	2.56%	17.69%	7.28%	3.66%	0.93%	5.81%	5.97%	6.95%	7.26%	3.48%	10.93%	2.29%	17.04%	12.69%	8.11%	3.92%	16.98%	13.97%	3.69%					
20	Зюганов Геннадий Андреевич	6325	136	98	210	36	69	214	329	207	198	152	114	103	252	187	115	221	178	172	74	271	132	234	101	173	162	198	158	298	132	174	111	90	44	86	97	22	150	39	162	179	97	150					
		13.53%	15.70%	11.84%	15.74%	9.89%	8.10%	15.85%	25.33%	13.45%	21.57%	10.47%	9.64%	11.42%	20.13%	15.96%	11.58%	12.33%	19.22%	15.41%	15.55%	17.74%	10.86%	15.34%	5.92%	18.44%	16.28%	15.01%	12.87%	16.33%	6.91%	8.96%	9.53%	10.22%	5.67%	15.66%	9.24%	16.30%	22.39%	8.55%	10.95%	18.53%	13.29%	13.18%					
21	Медведев Дмитрий Анатольевич	36210	694	670	1069	297	703	1031	888	1239	652	1198	948	745	781	759	752	1468	681	721	369	1183	962	1184	1394	725	616	1003	998	1498	1623	1619	943	707	700	390	901	87	412	364	1221	593	511	911					
