Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Горномарийская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229					
1	"Число избирателей, включенных в списки избирателей"	18189	504	649	977	481	237	101	300	424	1114	410	298	152	579	234	374	515	783	265	328	331	447	480	209	407	1003	632	608	534	321	133	295	749	600	192	190	418	209	190	309	174	664	369					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21350	600	800	1000	550	300	130	350	550	1300	450	340	180	700	270	450	600	900	300	350	400	500	550	240	500	1100	750	750	750	380	140	300	800	700	240	240	500	250	240	400	220	830	450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11944	212	417	842	303	185	80	184	333	694	282	180	118	363	136	196	322	586	194	224	197	298	360	134	262	605	358	381	441	190	88	175	402	395	106	147	275	183	127	163	132	408	266					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5383	275	219	111	172	52	19	115	85	288	123	108	33	194	94	169	181	136	67	77	114	139	97	70	111	313	252	166	80	108	28	112	296	192	85	34	78	24	58	114	42	252	100					
6	Число погашенных избирательных бюллетеней	4023	113	164	47	75	63	31	51	132	318	45	52	29	143	40	85	97	178	39	49	89	63	93	36	127	182	140	203	229	82	24	13	102	113	49	59	147	43	55	123	46	170	84					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5383	275	219	111	172	52	19	115	85	288	123	108	33	194	94	169	181	136	67	77	114	139	97	70	111	313	252	166	80	108	28	112	296	192	85	34	78	24	58	114	42	252	100					
8	Число бюллетеней в стационарных ящиках для голосования	11944	212	417	842	303	185	80	184	333	694	282	180	118	363	136	196	322	586	194	224	197	298	360	134	262	605	358	381	441	190	88	175	402	395	106	147	275	183	127	163	132	408	266					
9	Число недействительных избирательных бюллетеней	474	2	1	0	4	11	0	0	3	6	3	4	11	0	10	0	0	0	0	2	1	80	19	0	14	121	73	0	1	3	1	1	4	3	0	1	1	0	0	2	16	39	37					
10	Число действительных избирательных бюллетеней	16853	485	635	953	471	226	99	299	415	976	402	284	140	557	220	365	503	722	261	299	310	357	438	204	359	797	537	547	520	295	115	286	694	584	191	180	352	207	185	275	158	621	329					
11	Число полученных открепительных  удостоверений	974	30	35	60	40	15	5	10	20	70	20	10	18	30	15	23	25	30	15	10	45	20	20	25	15	35	15	30	20	10	10	15	27	25	20	20	30	10	10	20	15	36	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	884	27	35	60	29	15	3	8	20	70	19	6	18	30	14	20	25	27	15	5	45	20	15	24	15	35	15	30	17	10	10	15	27	20	13	14	30	10	10	11	15	26	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	333	6	10	69	14	8	0	9	8	15	8	4	5	8	3	2	8	8	8	2	2	4	4	1	4	24	3	8	12	2	3	6	13	4	2	5	12	0	5	10	1	11	2					
14	Число неиспользованных открепительных удостоверений	90	3	0	0	11	0	2	2	0	0	1	4	0	0	1	3	0	3	0	5	0	0	5	1	0	0	0	0	3	0	0	0	0	5	7	6	0	0	0	9	0	10	9					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	1	1	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	0	0	3	0	1	0	0	0	2	3	4	3	0	0	1	0	0	0	3	2	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	83	3	1	0	3	1	1	1	2	10	2	3	2	4	1	4	3	7	4	0	2	0	1	0	1	3	2	0	0	0	0	2	3	0	1	3	3	0	3	2	0	3	2					
		0.48%	0.62%	0.16%	0.00%	0.63%	0.42%	1.01%	0.33%	0.48%	1.02%	0.49%	1.04%	1.32%	0.72%	0.43%	1.10%	0.60%	0.97%	1.53%	0.00%	0.64%	0.00%	0.22%	0.00%	0.27%	0.33%	0.33%	0.00%	0.00%	0.00%	0.00%	0.70%	0.43%	0.00%	0.52%	1.66%	0.85%	0.00%	1.62%	0.72%	0.00%	0.45%	0.55%					
19	Жириновский Владимир Вольфович	565	5	3	2	15	8	2	4	10	90	11	11	7	6	11	15	18	38	9	16	11	10	35	7	7	30	22	1	4	3	1	12	13	6	6	15	29	0	8	31	0	17	16					
		3.26%	1.03%	0.47%	0.21%	3.16%	3.38%	2.02%	1.34%	2.39%	9.16%	2.72%	3.82%	4.64%	1.08%	4.78%	4.11%	3.58%	5.26%	3.45%	5.32%	3.54%	2.29%	7.66%	3.43%	1.88%	3.27%	3.61%	0.18%	0.77%	1.01%	0.86%	4.18%	1.86%	1.02%	3.14%	8.29%	8.22%	0.00%	4.32%	11.19%	0.00%	2.58%	4.37%					
20	Зюганов Геннадий Андреевич	1487	25	95	110	30	6	2	4	19	144	26	21	14	66	18	17	27	39	10	35	17	23	49	13	27	50	25	103	111	23	13	14	19	20	6	17	41	41	45	67	15	28	12					
		8.58%	5.13%	14.94%	11.54%	6.32%	2.53%	2.02%	1.34%	4.55%	14.66%	6.42%	7.29%	9.27%	11.85%	7.83%	4.66%	5.37%	5.40%	3.83%	11.63%	5.47%	5.26%	10.72%	6.37%	7.24%	5.45%	4.10%	18.83%	21.31%	7.72%	11.21%	4.88%	2.72%	3.41%	3.14%	9.39%	11.61%	19.81%	24.32%	24.19%	8.62%	4.24%	3.28%					
21	Медведев Дмитрий Анатольевич	14718	452	536	841	423	211	94	290	384	732	363	249	117	481	190	329	455	638	238	248	280	324	353	184	324	714	488	443	405	269	101	258	659	558	178	145	279	166	129	175	143	573	299					
