Выборы Президента Российской Федерации																																																																					
Дата голосования: 02.03.2008																																																																					
																																																																					
Наименование Избирательной комиссии:    Мелеузовская																																																																					
																																																																					
Сводная таблица результатов выборов																																																																					
																																																																					
	Число участковых избирательных комиссий	62																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																			
																																																																					
		Сумма	УИК №2593	УИК №2594	УИК №2595	УИК №2596	УИК №2597	УИК №2598	УИК №2599	УИК №2600	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641	УИК №2642	УИК №2643	УИК №2644	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654					
1	"Число избирателей, включенных в списки избирателей"	61251	2372	2028	660	1026	1021	1361	1797	2183	1964	2151	1280	1273	2125	1880	2870	2324	2109	2180	1713	2230	1933	2160	2194	178	853	722	374	421	629	385	745	251	149	145	659	270	210	260	236	120	1498	1289	349	425	462	267	886	567	760	640	571	415	439	151	865	258	233	221	190	880	179	265					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	61000	2350	2020	650	1010	955	1300	1630	2160	1970	2150	1290	1290	2000	2240	2800	2400	2120	2100	1800	2210	1880	2110	2200	175	850	700	380	420	685	385	760	250	150	145	680	270	210	260	240	120	1410	1210	350	430	460	275	900	570	750	640	560	420	440	150	860	260	245	225	190	890	180	270					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	55639	2119	1919	596	936	905	1219	1593	2020	1763	1956	1164	1141	1936	1737	2607	1919	1984	2016	1693	2075	1747	1915	2073	155	752	679	247	408	509	255	735	225	147	131	631	260	187	247	192	119	1398	1123	290	399	440	227	803	514	674	635	485	400	412	144	675	247	216	213	178	840	173	241					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2903	87	77	43	39	45	71	29	49	73	66	39	43	40	30	29	305	14	33	20	50	67	169	83	20	84	21	113	0	120	124	10	16	0	12	28	10	23	13	27	1	12	85	52	26	16	37	43	49	70	0	75	15	27	5	173	6	13	7	10	30	6	23					
6	Число погашенных избирательных бюллетеней	2458	144	24	11	35	5	10	8	91	134	128	87	106	24	473	164	176	122	51	87	85	66	26	44	0	14	0	20	12	56	6	15	9	3	2	21	0	0	0	21	0	0	2	8	5	4	11	54	7	6	5	0	5	1	1	12	7	16	5	2	20	1	6					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2903	87	77	43	39	45	71	29	49	73	66	39	43	40	30	29	305	14	33	20	50	67	169	83	20	84	21	113	0	120	124	10	16	0	12	28	10	23	13	27	1	12	85	52	26	16	37	43	49	70	0	75	15	27	5	173	6	13	7	10	30	6	23					
8	Число бюллетеней в стационарных ящиках для голосования	55639	2119	1919	596	936	905	1219	1593	2020	1763	1956	1164	1141	1936	1737	2607	1919	1984	2016	1693	2075	1747	1915	2073	155	752	679	247	408	509	255	735	225	147	131	631	260	187	247	192	119	1398	1123	290	399	440	227	803	514	674	635	485	400	412	144	675	247	216	213	178	840	173	241					
9	Число недействительных избирательных бюллетеней	148	4	9	0	0	0	0	2	0	0	0	8	6	14	6	0	11	0	2	10	9	8	2	4	1	5	7	0	3	2	0	24	0	0	0	0	0	0	5	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	58394	2202	1987	639	975	950	1290	1620	2069	1836	2022	1195	1178	1962	1761	2636	2213	1998	2047	1703	2116	1806	2082	2152	174	831	693	360	405	627	379	721	241	147	143	659	270	210	255	217	120	1410	1208	342	422	456	264	845	563	744	635	560	415	439	149	848	253	229	220	188	870	179	264					
11	Число полученных открепительных  удостоверений	550	26	15	7	8	10	15	20	35	11	25	20	15	21	15	10	25	23	25	20	25	20	15	20	0	10	5	6	0	4	5	0	0	2	0	1	0	0	3	1	0	10	5	3	5	0	2	3	10	2	3	7	5	0	0	12	3	3	1	0	11	0	2					
