Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Арзамасская городская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153									
1	Число избирателей, включенных в список избирателей	88164	2048	1965	2029	1861	2945	2860	2153	1135	3181	1511	1605	1604	1979	1634	1493	2061	1820	2149	1924	2272	2873	2515	1059	2144	2006	1761	2038	1406	544	2408	2313	847	1477	1270	1179	2492	966	1207	2336	1652	3291	1277	2267	2506	1429	2672									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	77150	1700	1800	1700	1500	2600	2500	2000	1050	2700	1400	1500	1500	1730	1300	1400	1600	1500	1900	1600	1900	2400	2150	1100	1900	1800	1500	1800	1250	1000	1900	1770	1000	1400	1300	1200	2000	800	1100	1800	1400	3000	1100	2000	2200	1300	2100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	58221	1172	953	1336	1335	1928	1817	1399	874	2051	1013	1047	1013	1388	1123	1007	1362	1226	1544	1362	1376	1660	1767	778	1478	1451	1033	1457	1021	437	1583	1607	574	1067	897	848	1684	644	819	1396	1080	2349	575	1675	1626	848	1541									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	11314	357	279	245	116	440	403	535	104	417	254	147	331	196	99	169	112	269	227	75	215	522	181	151	170	146	300	159	156	63	170	157	273	230	224	158	192	132	168	286	282	402	447	296	326	305	428									
6	Число погашенных избирательных бюллетеней	7615	171	568	119	49	232	280	66	72	232	133	306	156	146	78	224	126	5	129	163	309	218	202	171	252	203	167	184	73	500	147	6	153	103	179	194	124	24	113	118	38	249	78	29	248	147	131									
7	Число избирательных бюллетеней в переносных ящиках для голосования	11314	357	279	245	116	440	403	535	104	417	254	147	331	196	99	169	112	269	227	75	215	522	181	151	170	146	300	159	156	63	170	157	273	230	224	158	192	132	168	286	282	402	447	296	326	305	428									
8	Число бюллетеней в стационарных ящиках для голосования	58163	1172	953	1336	1335	1928	1817	1399	871	2051	1013	1047	1013	1388	1123	1007	1359	1226	1534	1361	1376	1660	1767	778	1478	1449	1033	1445	1021	437	1576	1607	574	1067	879	848	1684	644	819	1396	1080	2349	575	1675	1624	848	1541									
9	Число недействительных избирательных бюллетеней	580	3	9	15	11	10	27	32	7	14	13	15	9	11	10	7	17	0	10	10	25	25	18	8	8	12	7	11	12	36	20	14	1	10	11	3	13	21	11	6	2	14	9	7	20	7	19									
10	Число действительных избирательных бюллетеней	68897	1526	1223	1566	1440	2358	2193	1902	968	2454	1254	1179	1335	1573	1212	1169	1454	1495	1751	1426	1566	2157	1930	921	1640	1583	1326	1593	1165	464	1726	1750	846	1287	1092	1003	1863	755	976	1676	1360	2737	1013	1964	1930	1146	1950									
11	Число полученных открепительных  удостоверений	3025	55	50	65	70	110	80	70	35	90	40	40	70	40	70	60	80	60	95	40	70	105	95	40	75	80	65	80	45	25	80	60	40	60	45	30	80	30	35	85	60	130	35	100	115	35	105									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2621	42	44	62	65	98	72	63	31	83	33	39	58	34	59	48	71	50	80	34	67	89	86	35	73	80	52	63	45	12	71	56	21	55	36	21	67	23	34	71	48	100	33	81	103	32	101									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2508	27	20	21	19	32	122	42	23	29	33	56	35	76	63	26	41	78	35	234	54	35	37	33	43	21	32	42	90	103	65	30	11	31	69	400	40	42	29	28	40	40	26	53	45	17	40									
14	Число неиспользованных открепительных удостоверений	404	13	6	3	5	12	8	7	4	7	7	1	12	6	11	12	9	10	15	6	3	16	9	5	2	0	13	17	0	13	9	4	19	5	9	9	13	7	1	14	12	30	2	19	12	3	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	49	0	2	0	1	1	2	2	0	1	0	1	0	3	0	2	3	1	0	2	1	1	1	0	2	1	0	0	1	0	2	4	1	0	0	0	1	0	0	4	0	2	1	2	2	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	2897	47	64	56	47	60	96	76	49	96	68	39	49	57	61	28	69	88	74	44	82	85	107	48	57	56	70	51	34	18	83	101	31	52	53	25	72	13	60	87	28	113	69	126	98	5	105									
		4.17%	3.07%	5.19%	3.54%	3.24%	2.53%	4.32%	3.93%	5.03%	3.89%	5.37%	3.27%	3.65%	3.60%	4.99%	2.38%	4.69%	5.89%	4.20%	3.06%	5.15%	3.90%	5.49%	5.17%	3.46%	3.51%	5.25%	3.18%	2.89%	3.60%	4.75%	5.73%	3.66%	4.01%	4.81%	2.49%	3.84%	1.68%	6.08%	5.17%	2.06%	4.11%	6.75%	6.39%	5.03%	0.43%	5.33%									
20	Зюганов Геннадий Андреевич	12700	102	213	325	329	503	338	279	151	386	129	261	327	356	245	176	365	353	364	285	425	426	301	180	298	400	277	232	167	48	445	388	117	172	169	103	291	70	175	407	135	552	141	305	330	261	398									
		18.28%	6.67%	17.29%	20.56%	22.67%	21.24%	15.23%	14.43%	15.49%	15.64%	10.18%	21.86%	24.33%	22.47%	20.05%	14.97%	24.81%	23.61%	20.67%	19.85%	26.71%	19.52%	15.45%	19.38%	18.08%	25.08%	20.78%	14.46%	14.19%	9.60%	25.49%	21.99%	13.81%	13.26%	15.32%	10.24%	15.51%	9.02%	17.73%	24.20%	9.91%	20.07%	13.80%	15.47%	16.92%	22.64%	20.21%									
