Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Арзамасская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153					
1	"Число избирателей, включенных в списки избирателей"	83489	2184	1858	2362	1838	2480	2406	2652	1060	3100	1601	1647	1651	1855	1554	1487	2147	1838	2315	1477	1953	2487	2509	1071	2162	1840	1517	1704	1155	497	2370	1995	975	1614	1038	708	2535	937	1372	2240	1606	3005	1053	1393	2218	1216	2807					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	74550	1800	1600	2100	1600	2300	2100	2400	900	2500	1400	1500	1500	1700	1300	1400	1800	1800	2000	1300	1700	2200	2400	1000	2100	1800	1500	1500	1000	700	2100	1700	1000	1400	1000	600	2200	800	1200	2000	1400	2500	1050	1200	1900	1000	2600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	62749	1531	1246	1836	1408	1929	1769	1622	763	2279	1230	1262	1327	1420	1159	1007	1598	1435	1652	1109	1504	1924	1991	859	1700	1482	1133	1325	819	388	1764	1579	813	1230	811	511	1957	703	948	1714	1229	2256	684	1103	1569	957	2214					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3737	165	175	53	76	88	126	464	67	101	37	51	33	60	24	54	86	51	93	70	49	55	154	58	88	71	45	18	147	35	97	71	53	83	47	39	147	69	95	66	57	95	60	23	59	31	51					
6	Число погашенных избирательных бюллетеней	8064	104	179	211	116	283	205	314	70	120	133	187	140	220	117	339	116	314	255	121	147	221	255	83	312	247	322	157	34	277	239	50	134	87	142	50	96	28	157	220	114	149	306	74	272	12	335					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3737	165	175	53	76	88	126	464	67	101	37	51	33	60	24	54	86	51	93	70	49	55	154	58	88	71	45	18	147	35	97	71	53	83	47	39	147	69	95	66	57	95	60	23	59	31	51					
8	Число бюллетеней в стационарных ящиках для голосования	62732	1531	1246	1836	1408	1929	1769	1622	763	2279	1230	1262	1327	1420	1159	1007	1598	1435	1649	1109	1503	1923	1991	859	1699	1481	1130	1325	819	388	1763	1579	813	1230	811	511	1957	703	948	1714	1229	2254	684	1103	1569	957	2210					
9	Число недействительных избирательных бюллетеней	1057	42	20	35	13	30	27	29	8	39	21	21	25	20	18	21	30	31	38	21	26	35	22	10	25	40	30	24	18	11	31	19	14	27	13	16	37	8	9	19	16	23	12	19	14	16	34					
10	Число действительных избирательных бюллетеней	65412	1654	1401	1854	1471	1987	1868	2057	822	2341	1246	1292	1335	1460	1165	1040	1654	1455	1704	1158	1526	1943	2123	907	1762	1512	1145	1319	948	412	1829	1631	852	1286	845	534	2067	764	1034	1761	1270	2326	732	1107	1614	972	2227					
11	Число полученных открепительных  удостоверений	1585	27	40	45	21	45	38	31	12	42	28	25	29	25	31	32	50	40	51	30	40	58	55	24	40	40	43	19	20	40	46	32	18	33	39	13	53	12	15	56	18	45	22	20	51	25	66					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1314	27	28	36	19	42	35	24	10	41	21	25	23	23	28	29	44	34	41	24	40	46	45	16	37	29	34	17	13	35	36	20	16	30	21	12	42	8	7	49	13	34	17	20	46	19	58					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1319	28	21	19	21	39	40	129	17	35	24	21	25	26	27	31	19	21	31	30	16	31	34	16	24	18	32	16	35	28	30	22	16	19	32	31	37	17	37	36	21	63	14	18	24	23	25					
14	Число неиспользованных открепительных удостоверений	271	0	12	9	2	3	3	7	2	1	7	0	6	2	3	3	6	6	10	6	0	12	10	8	3	11	9	2	7	5	10	12	2	3	18	1	11	4	8	7	5	11	5	0	5	6	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	58	2	2	2	1	1	3	0	1	0	0	2	2	1	1	0	6	0	3	0	2	2	0	1	0	1	0	0	1	0	4	1	1	2	1	1	1	0	0	5	4	2	0	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	1005	16	14	12	20	32	21	34	7	32	18	23	24	36	21	18	21	24	23	22	23	27	31	24	30	19	28	14	19	8	35	21	11	33	15	11	33	8	15	22	19	37	9	13	25	15	42					
		1.51%	0.94%	0.99%	0.64%	1.35%	1.59%	1.11%	1.63%	0.84%	1.34%	1.42%	1.75%	1.76%	2.43%	1.78%	1.70%	1.25%	1.62%	1.32%	1.87%	1.48%	1.37%	1.45%	2.62%	1.68%	1.22%	2.38%	1.04%	1.97%	1.89%	1.88%	1.27%	1.27%	2.51%	1.75%	2.00%	1.57%	1.04%	1.44%	1.24%	1.48%	1.58%	1.21%	1.15%	1.54%	1.52%	1.86%					
19	Жириновский Владимир Вольфович	9470	248	233	236	170	290	299	300	139	353	189	193	206	175	167	154	270	196	205	144	214	263	292	131	253	188	168	180	128	49	206	255	184	133	135	89	293	126	131	278	217	329	136	168	257	143	357					
