Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Акбулакская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120					
1	"Число избирателей, внесенных в список избирателей"	21290	1772	2511	2678	2199	1849	197	220	366	124	152	157	684	292	71	602	86	73	102	461	170	576	496	500	272	730	125	441	984	113	102	63	230	630	753	509					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21420	1816	2496	2742	2188	1786	203	217	367	124	151	158	688	316	90	596	86	74	104	465	172	569	490	495	276	745	128	445	1013	117	105	66	211	646	746	529					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10969	786	1102	1246	1065	899	121	99	238	73	91	84	259	191	64	325	64	64	73	290	97	315	297	297	168	435	77	235	535	60	72	38	167	311	402	329					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	908	36	77	53	40	114	3	35	10	0	6	3	84	15	1	9	7	0	1	36	17	42	15	42	22	29	6	12	51	3	0	0	7	59	55	18					
6	Число погашенных избирательных бюллетеней	9543	994	1317	1443	1083	773	79	83	119	51	54	71	345	110	25	262	15	10	30	139	58	212	178	156	86	281	45	198	427	54	33	28	37	276	289	182					
7	Число избирательных бюллетеней в переносных ящиках для голосования	908	36	77	53	40	114	3	35	10	0	6	3	84	15	1	9	7	0	1	36	17	42	15	42	22	29	6	12	51	3	0	0	7	59	55	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10969	786	1102	1246	1065	899	121	99	238	73	91	84	259	191	64	325	64	64	73	290	97	315	297	297	168	435	77	235	535	60	72	38	167	311	402	329					
9	Число недействительных избирательных бюллетеней	138	6	17	13	13	8	3	2	3	1	3	1	3	5	0	2	1	0	1	0	2	6	3	4	2	5	3	2	5	0	0	0	2	6	9	7					
10	Число действительных избирательных бюллетеней	11739	816	1162	1286	1092	1005	121	132	245	72	94	86	340	201	65	332	70	64	73	326	112	351	309	335	188	459	80	245	581	63	72	38	172	364	448	340					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	143	11	10	14	6	10	1	0	0	0	2	0	0	10	15	4	0	0	0	5	0	5	3	7	0	4	0	4	10	1	0	0	1	15	0	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	143	11	10	14	6	10	1	0	0	0	2	0	0	10	15	4	0	0	0	5	0	5	3	7	0	4	0	4	10	1	0	0	1	15	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	63	4	4	4	13	7	1	1	1	1	0	0	1	0	1	2	1	0	1	1	1	2	1	2	1	1	0	0	7	1	0	0	2	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1346	93	149	183	139	132	13	22	26	8	8	7	23	7	6	53	13	7	9	20	6	33	19	23	18	66	8	27	69	7	10	7	7	53	43	32					
		11.33%	11.31%	12.64%	14.09%	12.58%	13.03%	10.48%	16.42%	10.48%	10.96%	8.25%	8.05%	6.71%	3.40%	9.23%	15.87%	18.31%	10.94%	12.16%	6.13%	5.26%	9.24%	6.09%	6.78%	9.47%	14.22%	9.64%	10.93%	11.77%	11.11%	13.89%	18.42%	4.02%	14.32%	9.41%	9.22%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1539	164	190	233	198	173	1	17	15	16	7	1	29	27	3	24	4	11	10	25	6	35	33	22	14	49	7	18	61	0	1	2	17	25	29	72					
		12.96%	19.95%	16.12%	17.94%	17.92%	17.08%	0.81%	12.69%	6.05%	21.92%	7.22%	1.15%	8.45%	13.11%	4.62%	7.19%	5.63%	17.19%	13.51%	7.67%	5.26%	9.80%	10.58%	6.49%	7.37%	10.56%	8.43%	7.29%	10.41%	0.00%	1.39%	5.26%	9.77%	6.76%	6.35%	20.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	73	11	5	11	6	4	1	1	5	0	0	0	3	0	0	0	1	0	1	2	0	2	2	1	1	6	1	0	4	0	0	0	1	1	1	2					
		0.61%	1.34%	0.42%	0.85%	0.54%	0.39%	0.81%	0.75%	2.02%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	1.41%	0.00%	1.35%	0.61%	0.00%	0.56%	0.64%	0.29%	0.53%	1.29%	1.20%	0.00%	0.68%	0.00%	0.00%	0.00%	0.57%	0.27%	0.22%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3020	246	337	390	350	261	33	23	31	9	20	12	70	61	7	92	10	18	15	29	7	72	71	38	26	139	35	99	170	20	24	10	35	78	97	85					
		25.43%	29.93%	28.58%	30.02%	31.67%	25.77%	26.61%	17.16%	12.50%	12.33%	20.62%	13.79%	20.41%	29.61%	10.77%	27.54%	14.08%	28.13%	20.27%	8.90%	6.14%	20.17%	22.76%	11.21%	13.68%	29.96%	42.17%	40.08%	29.01%	31.75%	33.33%	26.32%	20.11%	21.08%	21.23%	24.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	110	7	24	17	16	13	0	1	0	0	1	1	4	0	0	10	0	0	1	1	0	1	1	2	0	0	0	2	4	1	0	0	0	1	1	1					
		0.93%	0.85%	2.04%	1.31%	1.45%	1.28%	0.00%	0.75%	0.00%	0.00%	1.03%	1.15%	1.17%	0.00%	0.00%	2.99%	0.00%	0.00%	1.35%	0.31%	0.00%	0.28%	0.32%	0.59%	0.00%	0.00%	0.00%	0.81%	0.68%	1.59%	0.00%	0.00%	0.00%	0.27%	0.22%	0.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5624	293	453	446	382	421	73	68	168	39	58	65	210	106	49	152	42	28	36	249	93	208	182	249	129	197	29	98	273	35	37	19	112	204	275	146					
		47.35%	35.64%	38.42%	34.33%	34.57%	41.56%	58.87%	50.75%	67.74%	53.42%	59.79%	74.71%	61.22%	51.46%	75.38%	45.51%	59.15%	43.75%	48.65%	76.38%	81.58%	58.26%	58.33%	73.45%	67.89%	42.46%	34.94%	39.68%	46.59%	55.56%	51.39%	50.00%	64.37%	55.14%	60.18%	42.07%					
