Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Тотемская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710									
1	"Число избирателей, включенных в список избирателей"	18612	984	971	990	891	1402	1148	968	310	202	341	154	464	200	213	146	447	126	276	117	123	1008	1272	1004	229	150	1131	761	1200	264	359	239	222	300									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15660	800	800	800	800	1000	1000	800	300	170	300	150	400	160	190	150	370	120	210	120	120	1000	1050	800	190	120	1000	600	1000	210	300	190	190	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10575	542	554	586	586	795	659	599	193	135	182	77	238	113	66	97	197	43	155	59	49	546	940	652	127	74	613	391	666	109	204	108	85	135									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1272	47	46	33	36	63	56	53	56	20	55	8	49	17	44	13	24	18	37	5	14	87	29	39	11	8	90	66	61	28	41	45	35	38									
6	Число погашенных избирательных бюллетеней	3813	211	200	181	178	142	285	148	51	15	63	65	113	30	80	40	149	59	18	56	57	367	81	109	52	38	297	143	273	73	55	37	70	77									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1272	47	46	33	36	63	56	53	56	20	55	8	49	17	44	13	24	18	37	5	14	87	29	39	11	8	90	66	61	28	41	45	35	38									
8	Число бюллетеней в стационарных ящиках для голосования	10573	542	554	586	585	795	659	598	193	135	182	77	238	113	66	97	197	43	155	59	49	546	940	652	127	74	613	391	666	109	204	108	85	135									
9	Число недействительных избирательных бюллетеней	112	5	2	8	7	11	5	9	0	2	4	0	6	0	1	0	2	0	1	1	2	5	14	8	2	0	5	3	6	1	0	0	1	1									
10	Число действительных избирательных бюллетеней	11733	584	598	611	614	847	710	642	249	153	233	85	281	130	109	110	219	61	191	63	61	628	955	683	136	82	698	454	721	136	245	153	119	172									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	103	3	10	3	7	8	10	4	1	4	0	1	2	0	0	2	4	1	4	1	0	2	7	6	1	0	5	7	3	2	0	2	3	0									
		0.87%	0.51%	1.67%	0.48%	1.13%	0.93%	1.40%	0.61%	0.40%	2.58%	0.00%	1.18%	0.70%	0.00%	0.00%	1.82%	1.81%	1.64%	2.08%	1.56%	0.00%	0.32%	0.72%	0.87%	0.72%	0.00%	0.71%	1.53%	0.41%	1.46%	0.00%	1.31%	2.50%	0.00%									
14	Грудинин Павел Николаевич	1925	98	109	97	131	165	102	124	19	10	13	11	47	35	4	16	35	0	37	9	18	113	134	137	50	7	77	73	145	32	37	12	8	20									
		16.25%	16.64%	18.17%	15.67%	21.10%	19.23%	14.27%	19.05%	7.63%	6.45%	5.49%	12.94%	16.38%	26.92%	3.64%	14.55%	15.84%	0.00%	19.27%	14.06%	28.57%	17.85%	13.83%	19.83%	36.23%	8.54%	10.95%	15.97%	19.94%	23.36%	15.10%	7.84%	6.67%	11.56%									
