Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Нефтекумская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871					
1	"Число избирателей, включенных в списки избирателей"	45770	2164	2110	2097	1874	1858	1946	1925	2285	1882	1098	1572	1148	765	918	472	432	865	1075	441	2060	1717	196	2076	221	1737	238	401	247	537	1777	1787	414	759	179	1976	1958	563					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	44320	2000	2000	2000	1900	1900	1950	1950	2300	1900	1100	1600	1150	750	900	450	400	850	1100	450	1900	1750	200	1800	200	1550	250	400	250	500	1600	1600	400	750	180	1800	1980	560					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29624	922	1058	1094	1071	1106	1049	982	1277	931	475	796	625	400	654	364	327	558	653	248	1475	1191	139	1582	176	1301	203	343	204	400	1438	1433	277	581	165	1743	1861	522					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2311	66	47	44	33	54	43	85	87	41	99	111	41	58	12	82	66	98	158	100	186	191	22	218	16	80	12	19	12	23	37	37	34	21	0	57	9	12					
6	Число погашенных избирательных бюллетеней	12385	1012	895	862	796	740	858	883	936	928	526	693	484	292	234	4	7	194	289	102	239	368	39	0	8	169	35	38	34	77	125	130	89	148	15	0	110	26					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2311	66	47	44	33	54	43	85	87	41	99	111	41	58	12	82	66	98	158	100	186	191	22	218	16	80	12	19	12	23	37	37	34	21	0	57	9	12					
8	Число бюллетеней в стационарных ящиках для голосования	29624	922	1058	1094	1071	1106	1049	982	1277	931	475	796	625	400	654	364	327	558	653	248	1475	1191	139	1582	176	1301	203	343	204	400	1438	1433	277	581	165	1743	1861	522					
9	Число недействительных избирательных бюллетеней	239	8	11	6	11	11	7	15	12	12	4	8	10	0	6	0	12	20	6	2	4	7	3	14	0	11	2	3	1	2	7	4	3	2	1	9	3	2					
10	Число действительных избирательных бюллетеней	31696	980	1094	1132	1093	1149	1085	1052	1352	960	570	899	656	458	660	446	381	636	805	346	1657	1375	158	1786	192	1370	213	359	215	421	1468	1466	308	600	164	1791	1867	532					
11	Число полученных открепительных  удостоверений	435	8	20	15	18	20	20	22	60	20	13	5	15	5	10	5	5	12	10	3	24	10	5	10	5	14	5	1	5	10	10	10	5	5	5	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	337	7	16	14	14	14	16	21	51	19	13	5	15	5	5	3	0	11	10	1	24	10	0	10	3	11	0	0	1	7	10	6	0	2	0	6	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	121	2	8	4	5	8	5	2	9	16	5	0	4	3	0	1	1	11	2	1	5	1	0	5	2	1	1	0	1	6	2	1	0	0	0	6	0	3					
14	Число неиспользованных открепительных удостоверений	98	1	4	1	4	6	4	1	9	1	0	0	0	0	5	2	5	1	0	2	0	0	5	0	2	3	5	1	4	3	0	4	5	3	5	4	5	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	15	0	2	3	1	2	0	2	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	163	9	6	5	8	4	9	7	10	10	1	14	6	4	1	1	2	2	7	0	3	10	2	5	0	3	1	0	2	1	4	6	0	3	0	8	8	1					
		0.51%	0.91%	0.54%	0.44%	0.72%	0.34%	0.82%	0.66%	0.73%	1.03%	0.17%	1.54%	0.90%	0.87%	0.15%	0.22%	0.51%	0.30%	0.86%	0.00%	0.18%	0.72%	1.24%	0.28%	0.00%	0.22%	0.47%	0.00%	0.93%	0.24%	0.27%	0.41%	0.00%	0.50%	0.00%	0.44%	0.43%	0.19%					
19	Жириновский Владимир Вольфович	1693	108	106	120	99	90	112	100	165	108	60	91	82	38	9	11	1	22	22	19	81	54	7	39	4	25	3	2	1	21	25	11	2	14	2	16	12	11					
		5.30%	10.93%	9.59%	10.54%	8.97%	7.76%	10.26%	9.37%	12.10%	11.11%	10.45%	10.03%	12.31%	8.30%	1.35%	2.47%	0.25%	3.35%	2.71%	5.46%	4.88%	3.91%	4.35%	2.17%	2.08%	1.81%	1.40%	0.55%	0.46%	4.96%	1.69%	0.75%	0.64%	2.33%	1.21%	0.89%	0.64%	2.06%					
20	Зюганов Геннадий Андреевич	7516	284	346	264	298	353	248	262	299	267	183	313	224	143	145	94	54	102	138	53	353	205	25	606	73	380	60	113	41	86	413	248	35	134	25	329	287	33					
		23.54%	28.74%	31.31%	23.20%	26.99%	30.43%	22.71%	24.55%	21.92%	27.47%	31.88%	34.51%	33.63%	31.22%	21.77%	21.08%	13.74%	15.55%	17.02%	15.23%	21.25%	14.83%	15.53%	33.67%	38.02%	27.52%	27.91%	31.22%	18.98%	20.33%	28.00%	16.87%	11.25%	22.26%	15.15%	18.28%	15.35%	6.18%					
21	Медведев Дмитрий Анатольевич	22324	579	636	743	688	702	716	683	878	575	326	481	344	273	505	340	324	510	638	274	1220	1106	124	1136	115	962	149	244	171	313	1026	1201	271	449	137	1438	1560	487					
		69.90%	58.60%	57.56%	65.29%	62.32%	60.52%	65.57%	64.01%	64.37%	59.16%	56.79%	53.03%	51.65%	59.61%	75.83%	76.23%	82.44%	77.74%	78.67%	78.74%	73.45%	80.03%	77.02%	63.11%	59.90%	69.66%	69.30%	67.40%	79.17%	73.99%	69.56%	81.70%	87.14%	74.58%	83.03%	79.89%	83.42%	91.20%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
