Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Верхневилюйская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108									
1	"Число избирателей, включенных в список избирателей"	10713	706	843	604	733	870	627	645	40	215	141	167	318	317	173	307	288	237	370	291	247	259	232	27	353	50	206	165	169	62	196	168	288	264	135									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11150	500	600	500	600	800	600	500	40	280	160	200	400	410	200	400	370	300	400	300	280	330	300	35	500	45	285	235	225	65	245	265	320	300	160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8174	446	512	415	443	624	477	444	40	192	102	149	281	249	126	257	238	228	356	243	199	217	212	23	283	26	180	142	137	46	159	153	241	221	113									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	445	19	24	9	20	33	16	38	0	9	3	2	37	68	8	6	11	9	4	11	8	10	10	0	29	0	11	3	7	1	9	10	12	5	3									
6	Число погашенных избирательных бюллетеней	2522	35	64	76	137	143	107	18	0	79	55	49	82	93	66	137	121	63	40	46	73	103	78	12	188	19	94	90	81	18	77	99	67	68	44									
7	Число избирательных бюллетеней в переносных ящиках для голосования	454	19	24	9	20	33	16	38	0	9	3	2	37	68	8	6	11	9	4	11	8	10	10	0	29	0	11	3	7	1	9	13	12	11	3									
8	Число бюллетеней в стационарных ящиках для голосования	8174	446	512	415	443	624	477	444	40	192	102	149	281	249	126	257	238	228	356	243	199	217	212	23	283	26	180	142	137	46	159	153	241	221	113									
9	Число недействительных избирательных бюллетеней	45	4	3	3	1	1	4	2	0	0	0	4	0	1	0	3	1	3	0	2	2	2	0	0	1	0	2	0	0	3	0	0	1	2	0									
