Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
"Наименование Избирательной комиссии:    Ульяновск, Железнодорожная"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792					
1	"Число избирателей, включенных в списки избирателей"	76281	1834	2613	1497	2126	2293	2469	2184	2055	2273	1555	2104	1561	1742	2712	1327	2200	2734	2489	2468	2109	2421	2270	2686	2155	2724	2570	2271	1587	1706	1029	977	2489	857	1044	324	230	2098	2811	1687					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67650	2200	2400	1400	1800	2100	2300	1800	1800	2000	1300	1700	1200	1600	2300	1100	1900	2300	2300	2300	1900	2200	2000	2500	1900	2400	2200	2000	1400	1500	900	750	2200	800	900	300	200	1800	2500	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	38506	1012	1118	898	1104	1324	1346	970	1114	922	693	1077	699	851	1338	537	1164	1353	1272	1191	1059	1232	990	1453	1206	1442	1395	1214	894	954	494	386	1255	482	561	175	109	1083	1189	950					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4042	782	607	48	136	41	67	78	62	126	30	167	209	49	102	49	85	98	83	80	46	67	21	60	53	37	65	68	26	47	43	211	92	42	41	17	37	105	53	12					
6	Число погашенных избирательных бюллетеней	25102	406	675	454	560	735	887	752	624	952	577	456	292	700	860	514	651	849	945	1029	795	901	989	987	641	921	740	718	480	499	363	153	853	276	298	108	54	612	1258	538					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4037	782	607	48	136	41	67	78	62	124	30	167	209	49	100	49	85	98	83	80	46	67	21	60	53	37	65	67	26	47	43	211	92	42	41	17	37	105	53	12					
8	Число бюллетеней в стационарных ящиках для голосования	38463	1010	1118	898	1096	1324	1340	970	1108	918	693	1075	699	850	1337	537	1164	1352	1270	1191	1059	1231	990	1453	1202	1441	1393	1213	894	954	493	386	1255	482	561	175	109	1083	1189	950					
9	Число недействительных избирательных бюллетеней	651	23	58	15	23	20	33	8	13	19	8	17	10	23	7	6	20	15	16	27	11	23	5	18	22	28	21	26	18	14	10	8	15	16	10	2	1	15	12	15					
10	Число действительных избирательных бюллетеней	41849	1769	1667	931	1209	1345	1374	1040	1157	1023	715	1225	898	876	1430	580	1229	1435	1337	1244	1094	1275	1006	1495	1233	1450	1437	1254	902	987	526	589	1332	508	592	190	145	1173	1230	947					
11	Число полученных открепительных  удостоверений	1470	0	70	40	60	60	80	30	40	30	30	30	30	40	30	20	40	30	30	40	40	40	30	50	50	50	50	60	30	40	20	20	40	20	30	10	10	70	40	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	929	0	47	28	39	38	34	14	22	27	8	26	12	18	27	6	31	29	20	29	26	29	25	35	31	31	36	36	19	34	8	9	36	7	22	5	0	51	20	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1413	513	63	19	27	27	17	11	61	47	10	85	17	9	78	8	9	26	16	18	15	12	42	9	18	44	9	13	20	17	10	82	19	2	7	6	9	3	9	6					
14	Число неиспользованных открепительных удостоверений	541	0	23	12	21	22	46	16	18	3	22	4	18	22	3	14	9	1	10	11	14	11	5	15	19	19	14	24	11	6	12	11	4	13	8	5	10	19	20	26					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	545	20	42	16	14	26	30	18	7	16	8	14	19	8	10	7	17	14	14	14	9	11	7	23	25	12	19	22	13	11	7	7	11	8	6	3	1	14	11	11					
		1.28%	1.12%	2.43%	1.69%	1.14%	1.90%	2.13%	1.72%	0.60%	1.54%	1.11%	1.13%	2.09%	0.89%	0.70%	1.19%	1.36%	0.97%	1.03%	1.10%	0.81%	0.85%	0.69%	1.52%	1.99%	0.81%	1.30%	1.72%	1.41%	1.10%	1.31%	1.17%	0.82%	1.53%	0.99%	1.56%	0.68%	1.18%	0.89%	1.14%					
19	Жириновский Владимир Вольфович	4739	179	401	71	125	110	127	143	115	143	77	136	111	78	200	84	150	137	126	140	110	125	119	142	132	185	139	131	101	113	45	58	174	49	54	18	10	128	122	131					
		11.15%	9.99%	23.25%	7.51%	10.15%	8.06%	9.03%	13.65%	9.83%	13.72%	10.65%	10.95%	12.22%	8.68%	13.92%	14.33%	12.01%	9.45%	9.31%	11.01%	9.95%	9.63%	11.77%	9.39%	10.52%	12.52%	9.53%	10.23%	10.98%	11.29%	8.40%	9.72%	12.92%	9.35%	8.97%	9.38%	6.85%	10.77%	9.82%	13.62%					
20	Зюганов Геннадий Андреевич	10893	386	299	298	372	489	475	250	374	251	162	326	210	244	401	140	316	380	373	341	301	360	226	372	368	300	340	369	226	304	127	117	286	124	153	56	50	213	287	227					
		25.63%	21.54%	17.33%	31.50%	30.19%	35.82%	33.76%	23.85%	31.97%	24.09%	22.41%	26.25%	23.13%	27.14%	27.91%	23.89%	25.30%	26.21%	27.57%	26.83%	27.24%	27.73%	22.35%	24.59%	29.32%	20.30%	23.32%	28.83%	24.57%	30.37%	23.69%	19.60%	21.23%	23.66%	25.42%	29.17%	34.25%	17.93%	23.11%	23.60%					
21	Медведев Дмитрий Анатольевич	25672	1184	925	546	698	720	742	629	661	613	468	749	558	546	819	349	746	904	824	749	674	779	654	958	708	953	939	732	562	559	347	407	861	327	379	113	84	818	810	578					
		60.40%	66.07%	53.62%	57.72%	56.66%	52.75%	52.74%	60.02%	56.50%	58.83%	64.73%	60.31%	61.45%	60.73%	56.99%	59.56%	59.73%	62.34%	60.90%	58.93%	60.99%	60.02%	64.69%	63.32%	56.41%	64.48%	64.40%	57.19%	61.09%	55.84%	64.74%	68.17%	63.92%	62.40%	62.96%	58.85%	57.53%	68.86%	65.22%	60.08%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
