Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
"Наименование Избирательной комиссии:    Ульяновск, Железнодорожная"																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №3401	УИК №3402	УИК №3403	УИК №3404	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424	УИК №3425	УИК №3426	УИК №3427	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3432	УИК №3433	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440									
1	"Число избирателей, включенных в список избирателей"	70984	1281	1399	2909	2024	1998	3206	1074	1750	1830	1526	2201	1130	2351	2180	1149	2844	2256	2010	1608	1778	1789	1992	2481	2683	2453	2727	1584	1787	847	1386	832	2269	834	1356	369	213	2050	2386	1565	877									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	64150	1000	1200	2700	1800	2000	2700	1000	1500	1500	1400	2000	1000	2000	2000	1000	2500	2000	2000	1500	1600	1700	2000	2200	2400	2200	2400	1400	1600	800	1200	823	2000	800	1200	350	200	2000	2100	1500	877									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	38565	570	857	1667	1299	1239	1944	518	994	831	798	1203	649	1197	1076	535	1598	1221	1024	870	991	847	991	1417	1617	1480	1563	872	1115	466	692	400	1164	454	739	180	105	1042	1153	883	304									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2617	236	32	39	55	64	29	21	63	41	21	57	37	85	49	34	193	64	56	30	57	46	41	62	38	48	30	36	40	37	48	164	53	12	19	12	21	32	46	28	541									
6	Число погашенных избирательных бюллетеней	22968	194	311	994	446	697	727	461	443	628	581	740	314	718	875	431	709	715	920	600	552	807	968	721	745	672	807	492	445	297	460	259	783	334	442	158	74	926	901	589	32									
