Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
"Наименование Избирательной комиссии:    Кемерово, Кировская"																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253					
1	"Число избирателей, внесенных в списки"	45524	2756	2402	2353	2309	2679	2689	2333	2782	2825	2518	2181	2516	2573	2801	2621	2584	2340	2262					
2	"Число бюллетеней, полученных участковыми комиссиями"	45750	2750	2400	2400	2100	2700	2700	2350	2750	2850	2450	2150	2500	2650	2850	2650	2600	2550	2350					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	21032	1282	1216	1197	1213	1343	1168	1193	1235	1382	957	876	1089	886	1225	1246	1294	1379	851					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1525	36	112	93	74	56	111	70	68	93	131	98	46	98	63	119	57	93	107					
6	Число погашенных бюллетеней	23193	1432	1072	1110	813	1301	1421	1087	1447	1375	1362	1176	1365	1666	1562	1285	1249	1078	1392					
7	Число бюллетеней в переносных ящиках для голосования	1525	36	112	93	74	56	111	70	68	93	131	98	46	98	63	119	57	93	107					
8	Число бюллетеней в стационарных ящиках для голосования	21001	1282	1216	1197	1212	1343	1168	1193	1231	1382	957	876	1076	886	1216	1246	1290	1379	851					
9	Число недействительных бюллетеней	404	18	15	31	14	22	13	21	17	22	31	22	28	22	36	15	38	17	22					
10	Число действительных бюллетеней	22122	1300	1313	1259	1272	1377	1266	1242	1282	1453	1057	952	1094	962	1243	1350	1309	1455	936					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	799	43	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	52	44					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	245	10	13	14	12	16	13	17	14	9	4	8	7	24	12	22	19	15	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	163	11	20	5	5	4	11	6	12	12	6	6	6	8	9	14	5	16	7					
14	Число погашенных открепительных удостоверений	554	33	31	30	32	28	31	27	30	35	40	36	37	20	32	22	25	37	28					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	250	8	22	8	15	15	18	12	16	23	18	7	15	8	16	11	9	8	21					
		1.10%	0.60%	1.65%	0.62%	1.16%	1.07%	1.40%	0.95%	1.23%	1.55%	1.65%	0.71%	1.33%	0.81%	1.25%	0.80%	0.66%	0.54%	2.19%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	730	47	59	35	39	62	39	40	40	58	24	42	28	31	40	45	34	50	17					
		3.24%	3.56%	4.44%	2.71%	3.03%	4.43%	3.04%	3.16%	3.07%	3.93%	2.20%	4.31%	2.49%	3.15%	3.12%	3.29%	2.52%	3.39%	1.77%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	597	25	35	45	33	42	40	38	35	41	33	16	35	21	28	30	30	37	33					
		2.65%	1.89%	2.63%	3.48%	2.56%	3.00%	3.12%	3.00%	2.69%	2.77%	3.03%	1.64%	3.11%	2.13%	2.18%	2.19%	2.22%	2.51%	3.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1046	82	64	72	88	70	58	55	47	73	27	38	39	33	44	71	55	84	46					
		4.64%	6.22%	4.81%	5.58%	6.84%	5.00%	4.53%	4.35%	3.61%	4.94%	2.48%	3.90%	3.47%	3.35%	3.44%	5.20%	4.08%	5.70%	4.80%					
22	"5. ""За Русь Святую"""	76	5	7	4	4	5	3	3	5	8	5	3	0	3	3	2	7	4	5					
		0.33%	0.37%	0.52%	0.31%	0.31%	0.35%	0.23%	0.23%	0.38%	0.54%	0.45%	0.30%	0.0%	0.30%	0.23%	0.14%	0.51%	0.27%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	2	4	1	1	2	4	3	3	4	3	4	3	3	0	0	2	0	5					
		0.19%	0.15%	0.30%	0.07%	0.07%	0.14%	0.31%	0.23%	0.23%	0.27%	0.27%	0.41%	0.26%	0.30%	0.0%	0.0%	0.14%	0.0%	0.52%					
24	"7. ""Новый курс - Автомобильная Россия"""	206	13	11	12	24	13	15	11	13	6	9	5	14	6	10	10	9	19	6					
		0.91%	0.98%	0.82%	0.93%	1.86%	0.92%	1.17%	0.87%	1.00%	0.40%	0.82%	0.51%	1.24%	0.60%	0.78%	0.73%	0.66%	1.29%	0.62%					
25	"8. ""Народно-республиканская партия России"""	29	3	2	2	1	3	2	1	3	1	2	2	0	0	1	1	1	0	4					
		0.12%	0.22%	0.15%	0.15%	0.07%	0.21%	0.15%	0.07%	0.23%	0.06%	0.18%	0.20%	0.0%	0.0%	0.07%	0.07%	0.07%	0.0%	0.41%					
26	"9. ""Российская экологическая партия ""Зеленые"""	87	4	8	5	5	11	2	3	5	4	6	3	6	4	4	4	7	3	3					
		0.38%	0.30%	0.60%	0.38%	0.38%	0.78%	0.15%	0.23%	0.38%	0.27%	0.55%	0.30%	0.53%	0.40%	0.31%	0.29%	0.51%	0.20%	0.31%					
27	"10. ""Аграрная партия России"""	394	31	34	15	24	15	17	25	19	23	25	17	16	11	22	23	27	31	19					
		1.74%	2.35%	2.56%	1.16%	1.86%	1.07%	1.32%	1.97%	1.46%	1.55%	2.29%	1.74%	1.42%	1.11%	1.72%	1.68%	2.00%	2.10%	1.98%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	0	0	0	0	2	0	1	1	1	2	1	0	2	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.09%	0.10%	0.08%	0.20%	0.07%	0.0%	0.14%	0.06%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	5	9	5	6	10	7	7	6	7	6	4	3	4	10	5	6	8	5					
		0.50%	0.37%	0.67%	0.38%	0.46%	0.71%	0.54%	0.55%	0.46%	0.47%	0.55%	0.41%	0.26%	0.40%	0.78%	0.36%	0.44%	0.54%	0.52%					
30	"13. ""Демократическая партия России"""	51	4	10	1	0	1	4	2	2	2	5	2	3	1	2	5	2	5	0					
		0.22%	0.30%	0.75%	0.07%	0.0%	0.07%	0.31%	0.15%	0.15%	0.13%	0.45%	0.20%	0.26%	0.10%	0.15%	0.36%	0.14%	0.33%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	1	1	2	0	2	1	0	2	3	1	2	1	0	2	1	1	3	0					
		0.10%	0.07%	0.07%	0.15%	0.0%	0.14%	0.07%	0.0%	0.15%	0.20%	0.09%	0.20%	0.08%	0.0%	0.15%	0.07%	0.07%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	29	1	3	0	5	5	1	0	2	1	1	0	3	0	1	0	1	4	1					
		0.12%	0.07%	0.22%	0.0%	0.38%	0.35%	0.07%	0.0%	0.15%	0.06%	0.09%	0.0%	0.26%	0.0%	0.07%	0.0%	0.07%	0.27%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1402	95	79	81	115	92	95	70	63	99	40	64	63	47	64	77	79	139	40					
		6.22%	7.20%	5.94%	6.27%	8.94%	6.57%	7.42%	5.54%	4.84%	6.71%	3.67%	6.57%	5.61%	4.77%	5.00%	5.64%	5.86%	9.44%	4.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	1	1	4	1	2	2	3	1	2	1	4	2	2	1	2	1	7	2					
		0.17%	0.07%	0.07%	0.31%	0.07%	0.14%	0.15%	0.23%	0.07%	0.13%	0.09%	0.41%	0.17%	0.20%	0.07%	0.14%	0.07%	0.47%	0.20%					
35	"18. ""ЛДПР"""	3309	189	159	172	183	228	203	197	192	195	153	132	197	199	212	207	182	193	116					
		14.68%	14.33%	11.97%	13.33%	14.23%	16.29%	15.87%	15.59%	14.78%	13.22%	14.06%	13.55%	17.55%	20.22%	16.57%	15.16%	13.51%	13.11%	12.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	27	17	27	17	26	15	19	13	15	14	17	1	12	22	20	18	23	13					
		1.40%	2.04%	1.28%	2.09%	1.32%	1.85%	1.17%	1.50%	1.00%	1.01%	1.28%	1.74%	0.08%	1.21%	1.72%	1.46%	1.33%	1.56%	1.35%					
37	"20. ""Политическая партия ""Единая Россия"""	9403	529	581	548	495	524	512	511	578	610	490	418	482	424	552	605	570	521	453					
		41.74%	40.13%	43.74%	42.48%	38.49%	37.45%	40.03%	40.45%	44.49%	41.35%	45.03%	42.91%	42.95%	43.08%	43.15%	44.32%	42.31%	35.39%	47.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	2	6	0	1	2	2	4	0	7	5	2	3	3	2	1	3	1	4					
		0.21%	0.15%	0.45%	0.0%	0.07%	0.14%	0.15%	0.31%	0.0%	0.47%	0.45%	0.20%	0.26%	0.30%	0.15%	0.07%	0.22%	0.06%	0.41%					
39	"22. ""Развитие предпринимательства"""	48	2	3	6	2	4	1	1	4	0	2	6	3	0	3	2	4	5	0					
		0.21%	0.15%	0.22%	0.46%	0.15%	0.28%	0.07%	0.07%	0.30%	0.0%	0.18%	0.61%	0.26%	0.0%	0.23%	0.14%	0.29%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2679	156	145	163	146	138	141	175	148	195	143	119	132	98	134	159	141	233	113					
		11.89%	11.83%	10.91%	12.63%	11.35%	9.86%	11.02%	13.85%	11.39%	13.22%	13.14%	12.21%	11.76%	9.95%	10.47%	11.64%	10.46%	15.82%	11.79%					
																									
41	Против всех	1192	68	53	51	67	105	84	62	83	76	43	44	44	50	69	69	118	76	30					
		5.29%	5.15%	3.99%	3.95%	5.20%	7.50%	6.56%	4.90%	6.38%	5.15%	3.95%	4.51%	3.92%	5.08%	5.39%	5.05%	8.76%	5.16%	3.13%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
