Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Дубенская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172					
1	"Число избирателей, внесенных в список избирателей"	11712	632	224	55	385	72	844	665	917	587	392	562	207	84	223	508	419	284	59	456	403	360	855	650	347	179	537	370	436					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11918	647	226	58	397	76	876	698	935	581	401	578	212	88	224	513	422	288	61	460	407	368	864	654	352	184	538	370	440					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9800	568	174	43	345	62	667	630	717	462	328	453	164	69	192	440	337	205	47	420	306	244	757	565	296	147	444	333	385					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1873	63	50	12	38	10	171	35	198	101	64	109	43	15	31	68	82	79	12	36	97	116	97	85	51	32	90	37	51					
6	Число погашенных избирательных бюллетеней	245	16	2	3	14	4	38	33	20	18	9	16	5	4	1	5	3	4	2	4	4	8	10	4	5	5	4	0	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1873	63	50	12	38	10	171	35	198	101	64	109	43	15	31	68	82	79	12	36	97	116	97	85	51	32	90	37	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9800	568	174	43	345	62	667	630	717	462	328	453	164	69	192	440	337	205	47	420	306	244	757	565	296	147	444	333	385					
9	Число недействительных избирательных бюллетеней	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	11667	631	224	55	383	72	832	665	915	563	392	562	207	84	223	508	419	284	59	456	403	360	854	650	347	179	534	370	436					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	256	14	6	3	5	2	25	22	23	12	12	10	8	3	3	8	6	7	2	5	5	5	15	12	8	3	8	7	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	166	7	6	0	4	0	25	22	21	12	12	5	5	2	1	3	3	7	0	2	5	3	3	0	0	1	4	0	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	77	0	4	1	2	1	2	3	7	3	4	1	1	2	4	3	4	1	3	8	1	1	3	4	4	2	2	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	90	7	0	3	1	2	0	0	2	0	0	5	3	1	2	5	3	0	2	3	0	2	12	12	8	2	4	7	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.15%	0.11%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	46	1	1	1	3	0	6	6	3	1	1	3	1	0	0	3	1	1	0	2	1	2	1	1	0	1	3	1	2					
		0.39%	0.16%	0.45%	1.82%	0.78%	0.00%	0.72%	0.90%	0.33%	0.18%	0.26%	0.53%	0.48%	0.00%	0.00%	0.59%	0.24%	0.35%	0.00%	0.44%	0.25%	0.56%	0.12%	0.15%	0.00%	0.56%	0.56%	0.27%	0.46%					
