Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Ярославский район																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848					
1	"Число избирателей, внесенных в списки"	56554	2915	2200	2603	2712	2490	2578	2655	2258	2320	2194	2164	2420	2522	2079	2707	2753	2679	2972	2960	2752	2829	2792					
2	"Число бюллетеней, полученных участковыми комиссиями"	52400	2700	2000	2500	2500	2200	2500	2500	2100	2100	2000	2000	2200	2500	2000	2500	2500	2500	2700	2700	2500	2600	2600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	30042	1587	1153	1442	1491	1266	1555	1453	1268	1420	1143	1134	1161	1353	1188	1397	1408	1324	1536	1483	1369	1451	1460					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	927	49	76	50	38	34	38	41	41	35	32	51	45	57	34	35	35	47	21	36	46	57	29					
6	Число погашенных бюллетеней	21428	1064	771	1008	971	900	907	1006	791	642	825	815	994	1090	778	1068	1057	1129	1143	1181	1085	1092	1111					
7	Число бюллетеней в переносных ящиках для голосования	927	49	76	50	38	34	38	41	41	35	32	51	45	57	34	35	35	47	21	36	46	57	29					
8	Число бюллетеней в стационарных ящиках для голосования	29898	1586	1149	1436	1491	1266	1555	1445	1265	1406	1143	1133	1161	1353	1184	1397	1404	1324	1506	1478	1369	1393	1454					
9	Число недействительных бюллетеней	381	21	21	20	19	8	12	9	16	13	11	8	14	17	21	9	17	10	16	43	35	21	20					
10	Число действительных бюллетеней	30444	1614	1204	1466	1510	1292	1581	1477	1290	1428	1164	1176	1192	1393	1197	1423	1422	1361	1511	1471	1380	1429	1463					
