Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Назаровская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №2190	УИК №2191	УИК №2192									
1	"Число избирателей, включенных в список избирателей"	40012	1501	2194	1909	2092	1707	1887	1975	2057	2289	2359	2350	1891	1092	2160	1921	2254	2079	2208	32	1664	818	1573									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40681	1550	2300	1950	2050	1750	1850	2000	2100	2250	2450	2350	2000	1150	2150	2000	2350	2100	2250	31	1700	750	1600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21133	840	1055	1129	1264	979	999	1063	1190	1346	1268	1349	807	536	1038	745	1040	1256	1040	31	958	416	784									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	775	22	20	35	12	49	70	58	33	36	35	45	19	33	27	18	23	87	31	0	35	53	34									
6	Число погашенных избирательных бюллетеней	18773	688	1225	786	774	722	781	879	877	868	1147	956	1174	581	1085	1237	1287	757	1179	0	707	281	782									
7	Число избирательных бюллетеней в переносных ящиках для голосования	775	22	20	35	12	49	70	58	33	36	35	45	19	33	27	18	23	87	31	0	35	53	34									
8	Число бюллетеней в стационарных ящиках для голосования	21096	840	1055	1128	1264	979	999	1063	1189	1346	1268	1338	807	536	1038	744	1017	1256	1040	31	958	416	784									
9	Число недействительных избирательных бюллетеней	251	11	15	16	13	11	6	14	18	12	18	17	11	12	10	8	13	12	18	0	8	0	8									
10	Число действительных избирательных бюллетеней	21620	851	1060	1147	1263	1017	1063	1107	1204	1370	1285	1366	815	557	1055	754	1027	1331	1053	31	985	469	810									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	165	4	5	15	10	6	10	7	8	5	13	8	3	4	4	4	15	16	4	4	11	3	6									
		0.75%	0.46%	0.47%	1.29%	0.78%	0.58%	0.94%	0.62%	0.65%	0.36%	0.99%	0.58%	0.36%	0.70%	0.38%	0.52%	1.44%	1.19%	0.37%	12.90%	1.11%	0.64%	0.73%									
14	Грудинин Павел Николаевич	3196	136	166	152	197	141	137	155	165	212	165	193	120	85	159	110	184	211	170	3	141	74	120									
		14.61%	15.78%	15.44%	13.07%	15.44%	13.72%	12.82%	13.83%	13.50%	15.34%	12.66%	13.96%	14.53%	14.94%	14.93%	14.44%	17.69%	15.71%	15.87%	9.68%	14.20%	15.78%	14.67%									
15	Жириновский Владимир Вольфович	1409	41	72	61	62	46	65	69	87	95	87	75	67	37	96	66	77	63	91	2	63	36	51									
		6.44%	4.76%	6.70%	5.25%	4.86%	4.47%	6.08%	6.16%	7.12%	6.87%	6.68%	5.42%	8.11%	6.50%	9.01%	8.66%	7.40%	4.69%	8.50%	6.45%	6.34%	7.68%	6.23%									
16	Путин Владимир Владимирович	16235	640	788	878	964	799	825	846	909	1005	969	1061	601	417	776	560	725	1000	758	22	743	338	611									
		74.23%	74.25%	73.30%	75.49%	75.55%	77.72%	77.17%	75.47%	74.39%	72.72%	74.37%	76.72%	72.76%	73.29%	72.86%	73.49%	69.71%	74.46%	70.77%	70.97%	74.82%	72.07%	74.69%									
17	Собчак Ксения Анатольевна	203	11	14	8	8	8	13	11	5	13	19	8	8	4	6	4	13	16	11	0	10	6	7									
		0.93%	1.28%	1.30%	0.69%	0.63%	0.78%	1.22%	0.98%	0.41%	0.94%	1.46%	0.58%	0.97%	0.70%	0.56%	0.52%	1.25%	1.19%	1.03%	0.00%	1.01%	1.28%	0.86%									
18	Сурайкин Максим Александрович	202	9	6	17	11	13	5	11	13	19	19	9	7	8	8	7	6	10	7	0	4	4	9									
		0.92%	1.04%	0.56%	1.46%	0.86%	1.26%	0.47%	0.98%	1.06%	1.37%	1.46%	0.65%	0.85%	1.41%	0.75%	0.92%	0.58%	0.74%	0.65%	0.00%	0.40%	0.85%	1.10%									
19	Титов Борис Юрьевич	111	5	5	10	7	1	3	5	8	10	3	4	6	2	4	2	3	11	5	0	10	5	2									
		0.51%	0.58%	0.47%	0.86%	0.55%	0.10%	0.28%	0.45%	0.65%	0.72%	0.23%	0.29%	0.73%	0.35%	0.38%	0.26%	0.29%	0.82%	0.47%	0.00%	1.01%	1.07%	0.24%									
20	Явлинский Григорий Алексеевич	99	5	4	6	4	3	5	3	9	11	10	8	3	0	2	1	4	4	7	0	3	3	4									
		0.45%	0.58%	0.37%	0.52%	0.31%	0.29%	0.47%	0.27%	0.74%	0.80%	0.77%	0.58%	0.36%	0.00%	0.19%	0.13%	0.38%	0.30%	0.65%	0.00%	0.30%	0.64%	0.49%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
