Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
"Наименование Избирательной комиссии:    Владивосток, Советская"																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №1330	УИК №1852	УИК №1853					
1	"Число избирателей, включенных в списки избирателей"	84795	585	2404	2006	1986	2131	2070	2124	2223	1383	2379	526	992	1660	2034	1178	2173	1201	863	480	566	1649	1119	1818	1959	2031	2102	2179	2326	2416	2119	2411	2255	2204	936	1360	1407	1983	2048	2471	2149	2338	1758	2015	2078	645	1588	1085	287	277	1448	1273	97					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67150	500	1800	1600	1600	1700	1600	1700	1700	1100	1800	450	850	1400	1600	1000	1600	1000	650	400	600	1200	900	1500	1600	1600	1700	1700	1800	1900	1600	2000	1800	1700	750	1000	1100	1500	1600	2000	1800	1700	1300	1600	1600	700	1200	900	300	250	1100	1000	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	41271	277	945	1152	798	815	844	907	758	752	1030	221	571	987	1069	818	1068	495	374	227	408	776	422	708	830	887	1093	1272	1498	1105	1399	1068	1035	1195	456	725	679	1011	897	1159	1256	959	1127	976	945	99	934	451	107	145	626	841	74					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1593	7	25	3	18	7	8	16	67	22	28	21	0	5	11	4	32	21	19	12	152	17	29	12	24	18	9	8	18	16	23	16	17	8	5	11	17	21	39	28	10	94	2	26	24	480	4	18	85	1	10	12	13					
6	Число погашенных избирательных бюллетеней	24286	216	830	445	784	878	748	777	875	326	742	208	279	408	520	178	500	484	257	161	40	407	449	780	746	695	598	420	284	779	178	916	748	497	289	264	404	468	664	813	534	647	171	598	631	121	262	431	108	104	464	147	13					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1593	7	25	3	18	7	8	16	67	22	28	21	0	5	11	4	32	21	19	12	152	17	29	12	24	18	9	8	18	16	23	16	17	8	5	11	17	21	39	28	10	94	2	26	24	480	4	18	85	1	10	12	13					
8	Число бюллетеней в стационарных ящиках для голосования	41237	277	945	1152	798	815	836	907	757	752	1028	221	571	987	1069	818	1068	495	372	227	408	776	422	708	829	887	1090	1272	1498	1103	1399	1065	1032	1194	456	725	678	1011	897	1156	1256	959	1127	976	945	99	934	449	107	145	624	841	74					
9	Число недействительных избирательных бюллетеней	831	1	26	156	12	17	12	14	14	9	14	1	9	28	26	3	13	16	8	5	22	23	2	15	14	8	10	25	18	13	0	21	19	13	12	14	8	25	13	21	8	15	35	21	28	7	11	10	7	0	4	4	1					
10	Число действительных избирательных бюллетеней	41999	283	944	999	804	805	832	909	810	765	1042	241	562	964	1054	819	1087	500	383	234	538	770	449	705	839	897	1089	1255	1498	1106	1422	1060	1030	1189	449	722	687	1007	923	1163	1258	1038	1094	981	941	572	927	457	185	146	630	849	86					
11	Число полученных открепительных  удостоверений	1392	10	35	30	25	25	40	40	30	25	45	10	40	25	25	20	20	12	10	10	30	30	18	40	35	27	25	38	23	25	30	35	28	54	9	25	15	25	30	40	40	55	48	40	20	0	30	20	10	10	30	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	995	8	28	21	22	23	29	29	16	25	31	9	36	22	23	11	17	10	5	5	21	21	7	13	14	21	23	18	17	22	23	34	26	32	9	17	9	25	18	25	35	27	44	30	17	0	24	10	0	1	27	15	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1518	8	24	11	18	26	8	19	30	23	35	16	26	30	15	5	160	11	25	43	28	26	13	15	25	14	7	23	35	23	27	12	17	40	18	19	20	19	21	13	39	94	16	14	20	221	20	6	19	75	20	10	16					
14	Число неиспользованных открепительных удостоверений	397	2	7	9	3	2	11	11	14	0	14	1	4	3	2	9	3	2	5	5	9	9	11	27	21	6	2	20	6	3	7	1	2	22	0	8	6	0	12	15	5	28	4	10	3	0	6	10	10	9	3	15	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	102	0	2	0	1	0	2	3	1	0	11	0	1	0	0	0	1	1	1	2	0	4	3	0	5	0	5	2	0	1	5	0	3	4	0	1	1	1	4	4	13	1	3	3	1	0	6	1	0	0	1	4	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	1018	2	15	29	27	24	19	28	32	9	16	7	10	14	20	14	13	8	17	10	6	20	13	21	19	27	24	44	30	27	20	21	33	36	9	24	24	22	30	39	29	27	17	28	23	7	15	16	2	8	26	16	1					
		2.38%	0.70%	1.55%	2.51%	3.31%	2.92%	2.25%	3.03%	3.88%	1.16%	1.52%	2.89%	1.75%	1.41%	1.85%	1.70%	1.18%	1.55%	4.35%	4.18%	1.07%	2.52%	2.88%	2.92%	2.23%	2.98%	2.18%	3.44%	1.98%	2.41%	1.41%	1.94%	3.15%	2.99%	1.95%	3.26%	3.45%	2.13%	3.21%	3.29%	2.29%	2.56%	1.51%	2.79%	2.37%	1.21%	1.60%	3.43%	1.04%	5.48%	4.10%	1.88%	1.15%					
19	Жириновский Владимир Вольфович	6646	58	207	70	143	161	162	163	158	107	191	38	135	102	201	109	156	84	89	48	25	187	80	138	139	128	210	114	142	204	118	188	170	179	81	115	116	152	152	189	222	219	144	164	149	67	135	79	49	22	113	66	8					
		15.52%	20.42%	21.34%	6.06%	17.52%	19.59%	19.19%	17.66%	19.17%	13.82%	18.09%	15.70%	23.64%	10.28%	18.61%	13.26%	14.18%	16.28%	22.76%	20.08%	4.46%	23.58%	17.74%	19.17%	16.30%	14.14%	19.11%	8.91%	9.37%	18.23%	8.30%	17.39%	16.21%	14.89%	17.57%	15.63%	16.69%	14.73%	16.24%	15.96%	17.54%	20.80%	12.75%	16.37%	15.38%	11.57%	14.39%	16.92%	25.52%	15.07%	17.82%	7.74%	9.20%					
20	Зюганов Геннадий Андреевич	10011	81	221	193	230	210	246	253	194	160	200	83	76	108	201	153	307	115	108	74	59	199	100	183	244	256	184	176	360	310	230	352	334	281	144	221	192	290	298	336	277	249	118	298	285	111	215	139	18	27	155	125	32					
		23.37%	28.52%	22.78%	16.71%	28.19%	25.55%	29.15%	27.41%	23.54%	20.67%	18.94%	34.30%	13.31%	10.89%	18.61%	18.61%	27.91%	22.29%	27.62%	30.96%	10.54%	25.09%	22.17%	25.42%	28.60%	28.29%	16.74%	13.75%	23.75%	27.70%	16.17%	32.56%	31.84%	23.38%	31.24%	30.03%	27.63%	28.10%	31.84%	28.38%	21.88%	23.65%	10.45%	29.74%	29.41%	19.17%	22.92%	29.76%	9.38%	18.49%	24.45%	14.65%	36.78%					
21	Медведев Дмитрий Анатольевич	24324	142	501	707	404	410	405	465	426	489	635	113	341	740	632	543	611	293	169	102	448	364	256	363	437	486	671	921	966	565	1054	499	493	693	215	362	355	543	443	599	730	543	815	491	484	387	562	223	116	89	336	642	45					
		56.79%	50.00%	51.65%	61.21%	49.51%	49.88%	47.99%	50.38%	51.70%	63.18%	60.13%	46.69%	59.72%	74.60%	58.52%	66.06%	55.55%	56.78%	43.22%	42.68%	80.00%	45.90%	56.76%	50.42%	51.23%	53.70%	61.06%	71.95%	63.72%	50.49%	74.12%	46.16%	46.99%	57.65%	46.64%	49.18%	51.08%	52.62%	47.33%	50.59%	57.66%	51.57%	72.19%	49.00%	49.95%	66.84%	59.91%	47.75%	60.42%	60.96%	52.99%	75.26%	51.72%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
