Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Сухиничская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647					
1	"Число избирателей, внесенных в список избирателей"	19532	2162	1996	2546	1454	227	340	245	158	262	137	219	410	110	146	402	232	445	195	275	183	161	723	231	169	179	1670	2353	1902					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19390	2000	2000	2500	1400	220	350	300	190	260	140	230	450	130	160	450	250	500	220	320	180	170	750	250	180	190	1600	2200	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10890	1152	995	1299	827	154	230	168	116	102	97	141	200	83	108	233	170	288	163	196	110	90	397	194	129	141	888	1340	879					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1848	106	102	89	143	38	71	44	42	111	22	64	171	18	25	75	31	89	18	59	47	34	141	19	19	19	102	105	44					
6	Число погашенных избирательных бюллетеней	6652	742	903	1112	430	28	49	88	32	47	21	25	79	29	27	142	49	123	39	65	23	46	212	37	32	30	610	755	877					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1848	106	102	89	143	38	71	44	42	111	22	64	171	18	25	75	31	89	18	59	47	34	141	19	19	19	102	105	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10888	1152	994	1299	826	154	230	168	116	102	97	141	200	83	108	233	170	288	163	196	110	90	397	194	129	141	888	1340	879					
9	Число недействительных избирательных бюллетеней	181	25	10	19	10	1	8	1	0	1	0	3	5	0	2	1	2	5	2	3	0	0	6	0	1	0	32	31	13					
10	Число действительных избирательных бюллетеней	12555	1233	1086	1369	959	191	293	211	158	212	119	202	366	101	131	307	199	372	179	252	157	124	532	213	147	160	958	1414	910					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	739	44	23	19	57	5	23	40	10	5	5	15	40	20	10	60	20	64	30	43	10	10	50	15	5	7	34	36	39					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	738	44	23	19	57	5	23	40	9	5	5	15	40	20	10	60	20	64	30	43	10	10	50	15	5	7	34	36	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	247	21	17	28	13	5	9	5	7	4	5	3	3	6	4	5	9	5	6	10	7	3	10	2	2	2	8	33	15					
14	Число погашенных неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	61	1	6	4	1	0	3	9	0	1	0	0	3	3	0	3	2	2	0	13	0	0	1	0	0	0	4	4	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1394	138	153	156	104	15	26	25	5	12	14	10	20	11	12	50	9	52	14	28	12	23	54	16	11	6	127	173	118					
		10.95%	10.97%	13.96%	11.24%	10.73%	7.81%	8.64%	11.79%	3.16%	5.63%	11.76%	4.88%	5.39%	10.89%	9.02%	16.23%	4.48%	13.79%	7.73%	10.98%	7.64%	18.55%	10.04%	7.51%	7.43%	3.75%	12.83%	11.97%	12.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1430	144	122	159	123	25	40	15	15	28	14	13	33	8	9	26	22	35	17	34	13	17	34	15	20	27	114	183	125					
		11.23%	11.45%	11.13%	11.46%	12.69%	13.02%	13.29%	7.08%	9.49%	13.15%	11.76%	6.34%	8.89%	7.92%	6.77%	8.44%	10.95%	9.28%	9.39%	13.33%	8.28%	13.71%	6.32%	7.04%	13.51%	16.88%	11.52%	12.66%	13.54%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	122	15	10	14	6	0	2	0	0	2	1	1	2	1	2	2	0	2	3	5	1	2	4	1	0	4	9	19	14					
		0.96%	1.19%	0.91%	1.01%	0.62%	0.00%	0.66%	0.00%	0.00%	0.94%	0.84%	0.49%	0.54%	0.99%	1.50%	0.65%	0.00%	0.53%	1.66%	1.96%	0.64%	1.61%	0.74%	0.47%	0.00%	2.50%	0.91%	1.31%	1.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2187	221	222	258	274	22	29	34	20	19	13	23	27	11	17	43	29	42	33	34	17	22	110	37	8	19	160	272	171					
		17.17%	17.57%	20.26%	18.59%	28.28%	11.46%	9.63%	16.04%	12.66%	8.92%	10.92%	11.22%	7.28%	10.89%	12.78%	13.96%	14.43%	11.14%	18.23%	13.33%	10.83%	17.74%	20.45%	17.37%	5.41%	11.88%	16.16%	18.82%	18.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	201	27	14	21	26	1	1	0	0	0	1	1	2	0	0	3	0	4	1	7	0	2	7	5	2	4	20	28	24					
		1.58%	2.15%	1.28%	1.51%	2.68%	0.52%	0.33%	0.00%	0.00%	0.00%	0.84%	0.49%	0.54%	0.00%	0.00%	0.97%	0.00%	1.06%	0.55%	2.75%	0.00%	1.61%	1.30%	2.35%	1.35%	2.50%	2.02%	1.94%	2.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7172	680	563	757	421	128	194	136	117	151	75	153	280	70	91	180	139	237	111	144	114	58	320	137	106	100	524	733	453					
		56.31%	54.05%	51.37%	54.54%	43.45%	66.67%	64.45%	64.15%	74.05%	70.89%	63.03%	74.63%	75.47%	69.31%	68.42%	58.44%	69.15%	62.86%	61.33%	56.47%	72.61%	46.77%	59.48%	64.32%	71.62%	62.50%	52.93%	50.73%	49.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	8	2	4	5	0	1	1	1	0	1	1	2	0	0	3	0	0	0	0	0	0	3	2	0	0	4	6	5					
		0.38%	0.64%	0.18%	0.29%	0.52%	0.00%	0.33%	0.47%	0.63%	0.00%	0.84%	0.49%	0.54%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.94%	0.00%	0.00%	0.40%	0.42%	0.54%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
