Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Доволенская  																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
1	"Число избирателей, внесенных в список избирателей"	14733	672	37	404	97	915	1758	1539	1628	122	213	118	670	156	446	980	51	241	144	235	203	739	109	764	194	613	144	433	443	488	177					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15070	700	40	400	100	900	1800	1500	1600	100	200	100	750	150	450	1000	50	250	150	250	200	800	120	800	200	700	170	450	450	500	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8405	419	35	223	57	488	924	791	792	79	131	75	468	123	279	551	37	184	76	146	145	348	60	514	99	331	97	256	265	270	142					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	986	67	2	28	5	26	70	83	39	1	11	11	42	2	27	103	2	9	18	13	11	94	9	49	11	77	18	66	43	49	0					
6	Число погашенных избирательных бюллетеней	5679	214	3	149	38	386	806	626	769	20	58	14	240	25	144	346	11	57	56	91	44	358	51	237	90	292	55	128	142	181	48					
7	Число избирательных бюллетеней в переносных ящиках для голосования	986	67	2	28	5	26	70	83	39	1	11	11	42	2	27	103	2	9	18	13	11	94	9	49	11	77	18	66	43	49	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8405	419	35	223	57	488	924	791	792	79	131	75	468	123	279	551	37	184	76	146	145	348	60	514	99	331	97	256	265	270	142					
9	Число недействительных избирательных бюллетеней	144	9	0	6	1	7	12	14	7	0	0	0	9	0	4	17	0	1	1	6	2	3	1	19	4	4	3	7	5	1	1					
10	Число действительных избирательных бюллетеней	9247	477	37	245	61	507	982	860	824	80	142	86	501	125	302	637	39	192	93	153	154	439	68	544	106	404	112	315	303	318	141					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	326	19	1	8	2	18	35	30	31	2	4	2	15	3	14	20	1	12	3	5	4	20	2	16	4	14	4	14	9	10	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	311	19	1	8	2	10	32	28	31	2	4	0	15	3	14	20	1	12	3	5	4	20	2	16	4	14	4	14	9	10	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	64	0	1	0	1	1	10	5	5	2	2	2	1	1	1	3	2	0	2	1	1	2	1	5	2	3	1	4	2	2	1					
