Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Борская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283					
1	"Число избирателей, внесенных в список избирателей"	19321	318	177	1475	1436	1579	1545	1458	632	182	210	279	472	204	546	637	236	944	1110	1567	863	179	541	560	280	303	350	235	132	220	224	427					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19143	320	170	1400	1400	1573	1500	1400	640	180	210	270	470	200	550	630	220	950	1100	1600	890	180	540	580	280	290	350	240	130	220	230	430					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9528	142	65	728	767	829	830	753	309	89	74	129	217	101	232	285	93	362	445	901	442	90	289	232	139	158	205	110	61	117	113	221					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1245	34	26	50	33	26	32	41	36	19	72	21	39	13	35	36	25	71	77	67	77	22	58	159	19	28	17	21	21	12	19	39					
6	Число погашенных избирательных бюллетеней	8370	144	79	622	600	718	638	606	295	72	64	120	214	86	283	309	102	517	578	632	371	68	193	189	122	104	128	109	48	91	98	170					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1245	34	26	50	33	26	32	41	36	19	72	21	39	13	35	36	25	71	77	67	77	22	58	159	19	28	17	21	21	12	19	39					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9528	142	65	728	767	829	830	753	309	89	74	129	217	101	232	285	93	362	445	901	442	90	289	232	139	158	205	110	61	117	113	221					
9	Число недействительных избирательных бюллетеней	182	6	2	11	15	20	15	9	14	2	2	5	6	6	3	6	2	11	9	0	12	2	5	5	5	0	2	1	1	0	4	1					
10	Число действительных избирательных бюллетеней	10591	170	89	767	785	835	847	785	331	106	144	145	250	108	264	315	116	422	513	968	507	110	342	386	153	186	220	130	81	129	128	259					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	797	15	5	55	55	50	60	55	25	5	10	10	15	10	20	25	10	35	92	70	35	5	20	25	10	10	15	10	5	3	17	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	242	5	0	6	6	10	20	11	3	5	1	0	3	0	3	5	3	11	17	33	35	0	1	25	8	0	2	2	1	0	17	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	93	1	4	2	3	6	6	3	2	3	1	2	3	4	3	7	1	3	10	0	2	1	4	4	2	4	1	3	0	1	7	0					
14	Число погашенных неиспользованных открепительных удостоверений	555	10	5	49	49	40	40	44	22	0	9	10	12	10	17	20	7	24	75	37	0	5	19	0	2	10	13	8	4	3	0	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1429	24	15	68	101	135	119	97	32	15	10	18	33	16	38	45	13	46	121	107	97	17	64	41	26	21	27	14	11	19	14	25					
		13.26%	13.64%	16.48%	8.74%	12.63%	15.79%	13.81%	12.22%	9.28%	13.89%	6.85%	12.00%	12.89%	14.04%	14.23%	14.02%	11.02%	10.62%	23.18%	11.05%	18.69%	15.18%	18.44%	10.49%	16.46%	11.29%	12.16%	10.69%	13.41%	14.73%	10.61%	9.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1508	13	11	133	125	120	128	110	59	16	8	13	45	24	48	53	12	71	74	168	72	10	48	36	14	18	19	10	6	4	12	28					
		13.99%	7.39%	12.09%	17.10%	15.63%	14.04%	14.85%	13.85%	17.10%	14.81%	5.48%	8.67%	17.58%	21.05%	17.98%	16.51%	10.17%	16.40%	14.18%	17.36%	13.87%	8.93%	13.83%	9.21%	8.86%	9.68%	8.56%	7.63%	7.32%	3.10%	9.09%	10.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	111	2	2	13	9	5	10	8	3	1	1	2	1	1	2	5	1	1	4	11	5	1	1	5	3	0	3	2	1	0	3	5					
		1.03%	1.14%	2.20%	1.67%	1.13%	0.58%	1.16%	1.01%	0.87%	0.93%	0.68%	1.33%	0.39%	0.88%	0.75%	1.56%	0.85%	0.23%	0.77%	1.14%	0.96%	0.89%	0.29%	1.28%	1.90%	0.00%	1.35%	1.53%	1.22%	0.00%	2.27%	1.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2803	32	14	233	258	276	294	283	51	22	28	43	64	11	57	96	35	107	96	244	90	25	56	89	25	39	37	30	16	37	38	77					
		26.02%	18.18%	15.38%	29.95%	32.25%	32.28%	34.11%	35.64%	14.78%	20.37%	19.18%	28.67%	25.00%	9.65%	21.35%	29.91%	29.66%	24.71%	18.39%	25.21%	17.34%	22.32%	16.14%	22.76%	15.82%	20.97%	16.67%	22.90%	19.51%	28.68%	28.79%	29.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	136	0	2	15	19	12	12	14	5	1	0	0	1	3	3	4	2	5	3	11	2	0	0	1	5	1	4	3	0	3	0	5					
		1.26%	0.00%	2.20%	1.93%	2.38%	1.40%	1.39%	1.76%	1.45%	0.93%	0.00%	0.00%	0.39%	2.63%	1.12%	1.25%	1.69%	1.15%	0.57%	1.14%	0.39%	0.00%	0.00%	0.26%	3.16%	0.54%	1.80%	2.29%	0.00%	2.33%	0.00%	1.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4568	98	44	303	267	286	283	271	180	50	97	67	105	53	115	112	51	191	214	419	241	57	171	214	78	107	130	71	47	66	61	119					
		42.40%	55.68%	48.35%	38.95%	33.38%	33.45%	32.83%	34.13%	52.17%	46.30%	66.44%	44.67%	41.02%	46.49%	43.07%	34.89%	43.22%	44.11%	40.99%	43.29%	46.44%	50.89%	49.28%	54.73%	49.37%	57.53%	58.56%	54.20%	57.32%	51.16%	46.21%	45.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	1	1	2	6	1	1	2	1	1	0	2	1	0	1	0	2	1	1	8	0	0	2	0	2	0	0	0	0	0	0	0					
		0.33%	0.57%	1.10%	0.26%	0.75%	0.12%	0.12%	0.25%	0.29%	0.93%	0.00%	1.33%	0.39%	0.00%	0.37%	0.00%	1.69%	0.23%	0.19%	0.83%	0.00%	0.00%	0.58%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
