Выборы Президента Российской Федерации																																																									
Дата голосования: 02.03.2008																																																									
																																																									
Наименование Избирательной комиссии:    Павловская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
	Число участковых избирательных комиссий	50																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																							
																																																									
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750					
1	"Число избирателей, включенных в списки избирателей"	44506	1449	1560	1261	897	1099	2033	1414	1378	2277	360	1371	2376	1381	1256	494	315	1087	1075	901	1004	1051	759	342	1415	768	502	1119	314	129	596	518	913	928	860	885	435	310	605	281	1240	443	299	701	310	1074	392	510	908	286	625					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	43850	1300	1500	1200	900	1000	2000	1300	1400	2000	400	1300	2100	1300	1300	550	350	1100	1000	900	1000	1000	750	350	1400	800	500	1100	350	150	650	550	950	950	900	900	450	300	600	300	1400	450	300	700	350	1100	400	450	900	300	650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	27780	1028	1059	737	529	676	1324	791	996	1534	309	943	1551	891	880	292	176	566	529	446	582	475	398	261	852	418	330	677	203	74	379	297	371	615	574	640	275	211	395	145	774	230	209	424	199	690	328	308	604	203	382					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	8270	206	238	195	182	127	257	304	34	87	11	78	111	219	230	142	106	263	225	205	185	232	227	47	285	273	115	274	80	53	81	167	445	170	181	152	136	64	205	131	296	153	83	227	96	269	57	86	76	42	162					
6	Число погашенных избирательных бюллетеней	7800	66	203	268	189	197	419	205	370	379	80	279	438	190	190	116	68	271	246	249	233	293	125	42	263	109	55	149	67	23	190	86	134	165	145	108	39	25	0	24	330	67	8	49	55	141	15	56	220	55	106					
