Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Нововаршавская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1262									
1	"Число избирателей, включенных в список избирателей"	18229	1313	1259	1402	1131	258	950	1349	1256	789	373	200	209	258	1076	38	78	356	118	107	491	202	131	728	226	287	142	84	676	175	187	1446	729	83	122									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18041	1300	1250	1360	1100	260	960	1300	1240	770	370	200	194	258	1090	39	76	380	116	107	490	190	133	730	227	286	143	86	670	173	186	1450	704	85	118									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10840	762	736	832	657	142	561	860	814	567	252	160	171	155	510	24	57	250	61	75	287	126	67	391	129	149	51	51	399	86	119	811	388	59	81									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	690	36	48	75	26	6	24	41	47	42	13	2	2	9	59	0	10	10	2	0	30	12	6	24	3	14	5	0	21	15	4	72	29	0	3									
6	Число погашенных избирательных бюллетеней	6511	502	466	453	417	112	375	399	379	161	105	38	21	94	521	15	9	120	53	32	173	52	60	315	95	123	87	35	250	72	63	567	287	26	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	690	36	48	75	26	6	24	41	47	42	13	2	2	9	59	0	10	10	2	0	30	12	6	24	3	14	5	0	21	15	4	72	29	0	3									
8	Число бюллетеней в стационарных ящиках для голосования	10840	762	736	832	657	142	561	860	814	567	252	160	171	155	510	24	57	250	61	75	287	126	67	391	129	149	51	51	399	86	119	811	388	59	81									
9	Число недействительных избирательных бюллетеней	144	10	10	15	9	2	5	13	10	4	6	2	0	2	8	1	1	2	0	2	3	1	3	2	2	2	0	2	3	2	4	8	7	2	1									
