Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Весьегонская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159					
1	"Число избирателей, внесенных в списки"	13220	311	276	171	314	267	198	328	263	424	406	151	237	279	241	722	147	254	208	546	115	2148	2617	2597					
2	"Число бюллетеней, полученных участковыми комиссиями"	13241	311	278	165	314	262	200	325	265	426	408	150	241	258	244	742	150	250	214	541	114	2149	2623	2611					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5931	154	68	68	99	104	31	99	87	176	82	74	47	137	79	319	56	121	75	189	51	1059	1435	1321					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2199	91	148	68	165	83	104	126	68	89	228	32	110	76	84	108	53	71	87	205	28	51	73	51					
6	Число погашенных бюллетеней	5111	66	62	29	50	75	65	100	110	161	98	44	84	45	81	315	41	58	52	147	35	1039	1115	1239					
7	Число бюллетеней в переносных ящиках для голосования	2199	91	148	68	165	83	104	126	68	89	228	32	110	76	84	108	53	71	87	205	28	51	73	51					
8	Число бюллетеней в стационарных ящиках для голосования	5928	154	68	68	99	104	31	99	87	176	82	74	47	137	79	319	56	121	75	189	51	1059	1432	1321					
9	Число недействительных бюллетеней	140	6	0	2	0	5	2	4	0	8	3	1	0	5	3	12	4	2	0	1	2	42	15	23					
10	Число действительных бюллетеней	7987	239	216	134	264	182	133	221	155	257	307	105	157	208	160	415	105	190	162	393	77	1068	1490	1349					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	291	12	12	6	6	9	12	17	6	14	17	7	9	9	9	20	9	9	9	18	9	24	24	24					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	58	0	1	0	0	0	2	0	0	3	0	0	1	3	3	4	1	1	0	3	0	8	17	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	0	0	2	0	1	1	4	1	3	1	2	1	2	0	0	1	4	0	2	1	3	9	9					
14	Число погашенных открепительных удостоверений	233	12	11	6	6	9	10	17	6	11	17	7	8	6	6	16	8	8	9	15	9	16	7	13					
15	Число открепительных удостоверений выданных ТИК	9	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	1	2	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	151	2	2	0	18	3	2	6	2	3	5	0	3	1	8	6	2	2	2	6	3	17	31	27					
		1.85%	0.81%	0.92%	0.0%	6.81%	1.60%	1.48%	2.66%	1.29%	1.13%	1.61%	0.0%	1.91%	0.46%	4.90%	1.40%	1.83%	1.04%	1.23%	1.52%	3.79%	1.53%	2.05%	1.96%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	117	1	1	0	1	0	0	0	0	4	3	1	2	2	3	7	1	4	1	3	1	12	39	31					
		1.43%	0.40%	0.46%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	1.50%	0.96%	0.94%	1.27%	0.93%	1.84%	1.63%	0.91%	2.08%	0.61%	0.76%	1.26%	1.08%	2.59%	2.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	270	5	5	0	16	6	4	14	6	11	3	5	0	10	8	9	6	1	1	6	1	48	58	47					
		3.32%	2.04%	2.31%	0.0%	6.06%	3.20%	2.96%	6.22%	3.87%	4.15%	0.96%	4.71%	0.0%	4.69%	4.90%	2.10%	5.50%	0.52%	0.61%	1.52%	1.26%	4.32%	3.85%	3.42%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	122	4	5	4	1	2	2	1	4	2	5	4	2	3	4	3	4	4	2	7	1	2	34	22					
		1.50%	1.63%	2.31%	2.94%	0.37%	1.06%	1.48%	0.44%	2.58%	0.75%	1.61%	3.77%	1.27%	1.40%	2.45%	0.70%	3.66%	2.08%	1.23%	1.77%	1.26%	0.18%	2.25%	1.60%					
22	"5. ""За Русь Святую"""	90	4	1	1	0	0	4	2	0	2	4	1	7	0	4	3	1	5	0	2	0	14	21	14					
		1.10%	1.63%	0.46%	0.73%	0.0%	0.0%	2.96%	0.88%	0.0%	0.75%	1.29%	0.94%	4.45%	0.0%	2.45%	0.70%	0.91%	2.60%	0.0%	0.50%	0.0%	1.26%	1.39%	1.02%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	2	1	0	1	0	2	0	1	2	0	0	1	1	2	0	0	1	1	1	3	5	1					
		0.30%	0.0%	0.92%	0.73%	0.0%	0.53%	0.0%	0.88%	0.0%	0.37%	0.64%	0.0%	0.0%	0.46%	0.61%	0.46%	0.0%	0.0%	0.61%	0.25%	1.26%	0.27%	0.33%	0.07%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	2	0	0	2	0	0	3	1	1	1	0	1	1	2	2	2	1	1	2	0	9	9	7					
		0.57%	0.81%	0.0%	0.0%	0.75%	0.0%	0.0%	1.33%	0.64%	0.37%	0.32%	0.0%	0.63%	0.46%	1.22%	0.46%	1.83%	0.52%	0.61%	0.50%	0.0%	0.81%	0.59%	0.51%					
25	"8. ""Народно-республиканская партия России"""	15	1	0	0	1	0	4	2	0	0	2	0	0	1	0	1	1	1	0	0	1	0	0	0					
