Выборы Президента Российской Федерации																																																
Дата голосования: 18.03.2018																																																
																																																
Наименование Избирательной комиссии:    Алуштинская городская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																														
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37									
1	"Число избирателей, включенных в список избирателей"	42819	544	703	1359	2080	1829	1611	2176	1849	1842	1879	1881	1852	1731	1598	1872	1567	1299	1778	344	206	697	485	1923	126	1060	757	173	661	757	1069	959	200	1095	1047	1380	159	271									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38462	520	630	1250	1750	1550	1400	1950	1600	1500	1600	1630	1700	1500	1350	1850	1400	1250	1550	340	195	660	450	1650	120	1000	750	166	620	720	1000	900	190	1000	1000	1300	150	271									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31930	469	517	1010	1454	1313	1098	1551	1399	1293	1325	1470	1351	1185	1059	1279	1178	1049	1306	299	183	601	369	1581	93	883	668	149	547	597	922	808	176	779	839	821	78	231									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1572	7	9	23	44	31	49	79	18	57	149	41	228	56	86	32	61	55	56	14	6	30	14	30	4	50	19	9	25	18	42	31	11	21	41	81	5	40									
6	Число погашенных избирательных бюллетеней	4960	44	104	217	252	206	253	320	183	150	126	119	121	259	205	539	161	146	188	27	6	29	67	39	23	67	63	8	48	105	36	61	3	200	120	398	67	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1572	7	9	23	44	31	49	79	18	57	149	41	228	56	86	32	61	55	56	14	6	30	14	30	4	50	19	9	25	18	42	31	11	21	41	81	5	40									
8	Число бюллетеней в стационарных ящиках для голосования	31929	469	517	1010	1454	1312	1098	1551	1399	1293	1325	1470	1351	1185	1059	1279	1178	1049	1306	299	183	601	369	1581	93	883	668	149	547	597	922	808	176	779	839	821	78	231									
9	Число недействительных избирательных бюллетеней	447	6	5	14	10	23	9	12	18	12	13	7	11	13	3	41	56	11	17	2	3	0	1	52	2	10	8	3	13	5	12	7	3	7	12	21	2	3									
10	Число действительных избирательных бюллетеней	33054	470	521	1019	1488	1320	1138	1618	1399	1338	1461	1504	1568	1228	1142	1270	1183	1093	1345	311	186	631	382	1559	95	923	679	155	559	610	952	832	184	793	868	881	81	268									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
13	Бабурин Сергей Николаевич	88	6	1	4	2	3	3	4	3	2	3	4	4	6	2	3	2	5	7	1	1	0	0	6	0	3	4	0	1	0	2	2	0	1	0	0	0	3									
		0.26%	1.26%	0.19%	0.39%	0.13%	0.22%	0.26%	0.25%	0.21%	0.15%	0.20%	0.26%	0.25%	0.48%	0.17%	0.23%	0.16%	0.45%	0.51%	0.32%	0.53%	0.00%	0.00%	0.37%	0.00%	0.32%	0.58%	0.00%	0.17%	0.00%	0.21%	0.24%	0.00%	0.13%	0.00%	0.00%	0.00%	1.11%									
14	Грудинин Павел Николаевич	837	33	17	32	31	27	39	39	39	41	29	57	28	27	26	28	34	23	51	12	3	13	4	35	3	17	8	3	11	17	21	24	1	22	13	20	4	5									
		2.50%	6.93%	3.23%	3.10%	2.07%	2.01%	3.40%	2.39%	2.75%	3.04%	1.97%	3.77%	1.77%	2.18%	2.27%	2.14%	2.74%	2.08%	3.74%	3.83%	1.59%	2.06%	1.04%	2.17%	3.09%	1.82%	1.16%	1.90%	1.92%	2.76%	2.18%	2.86%	0.53%	2.75%	1.48%	2.22%	4.82%	1.85%									
15	Жириновский Владимир Вольфович	653	10	12	23	23	24	18	25	34	17	29	38	30	33	26	30	25	25	28	4	2	19	2	31	2	17	6	3	23	9	14	12	9	13	19	9	3	6									
		1.95%	2.10%	2.28%	2.23%	1.54%	1.79%	1.57%	1.53%	2.40%	1.26%	1.97%	2.51%	1.90%	2.66%	2.27%	2.29%	2.02%	2.26%	2.06%	1.28%	1.06%	3.01%	0.52%	1.92%	2.06%	1.82%	0.87%	1.90%	4.02%	1.46%	1.45%	1.43%	4.81%	1.63%	2.16%	0.99%	3.61%	2.21%									
16	Путин Владимир Владимирович	30531	398	478	938	1375	1236	1048	1498	1280	1227	1354	1351	1481	1131	1064	1165	1089	1020	1218	293	178	588	374	1435	87	862	649	145	489	571	906	772	168	745	810	802	65	241									
		91.13%	83.61%	90.87%	90.80%	91.79%	92.03%	91.37%	91.90%	90.33%	90.89%	91.86%	89.41%	93.79%	91.14%	92.93%	88.86%	87.89%	92.39%	89.43%	93.61%	94.18%	93.19%	97.65%	89.08%	89.69%	92.39%	94.47%	91.77%	85.49%	92.85%	93.98%	92.01%	89.84%	93.13%	92.05%	88.91%	78.31%	88.93%									
17	Собчак Ксения Анатольевна	567	10	6	11	26	17	17	34	25	34	24	30	16	22	13	33	17	16	20	1	1	8	2	27	1	16	10	4	23	8	5	15	6	8	16	29	4	12									
		1.69%	2.10%	1.14%	1.06%	1.74%	1.27%	1.48%	2.09%	1.76%	2.52%	1.63%	1.99%	1.01%	1.77%	1.14%	2.52%	1.37%	1.45%	1.47%	0.32%	0.53%	1.27%	0.52%	1.68%	1.03%	1.71%	1.46%	2.53%	4.02%	1.30%	0.52%	1.79%	3.21%	1.00%	1.82%	3.22%	4.82%	4.43%									
18	Сурайкин Максим Александрович	77	1	2	2	11	1	2	4	0	3	9	3	5	1	2	1	3	0	4	0	0	1	0	5	1	4	0	0	2	1	0	0	0	3	2	3	1	0									
		0.23%	0.21%	0.38%	0.19%	0.73%	0.07%	0.17%	0.25%	0.00%	0.22%	0.61%	0.20%	0.32%	0.08%	0.17%	0.08%	0.24%	0.00%	0.29%	0.00%	0.00%	0.16%	0.00%	0.31%	1.03%	0.43%	0.00%	0.00%	0.35%	0.16%	0.00%	0.00%	0.00%	0.38%	0.23%	0.33%	1.20%	0.00%									
19	Титов Борис Юрьевич	101	3	0	2	6	3	5	1	11	7	5	9	2	3	3	2	3	2	4	0	1	2	0	7	1	0	1	0	6	2	4	1	0	0	1	3	0	1									
		0.30%	0.63%	0.00%	0.19%	0.40%	0.22%	0.44%	0.06%	0.78%	0.52%	0.34%	0.60%	0.13%	0.24%	0.26%	0.15%	0.24%	0.18%	0.29%	0.00%	0.53%	0.32%	0.00%	0.43%	1.03%	0.00%	0.15%	0.00%	1.05%	0.33%	0.41%	0.12%	0.00%	0.00%	0.11%	0.33%	0.00%	0.37%									
20	Явлинский Григорий Алексеевич	200	9	5	7	14	9	6	13	7	7	8	12	2	5	6	8	10	2	13	0	0	0	0	13	0	4	1	0	4	2	0	6	0	1	7	15	4	0									
		0.60%	1.89%	0.95%	0.68%	0.93%	0.67%	0.52%	0.80%	0.49%	0.52%	0.54%	0.79%	0.13%	0.40%	0.52%	0.61%	0.81%	0.18%	0.95%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.43%	0.15%	0.00%	0.70%	0.33%	0.00%	0.72%	0.00%	0.13%	0.80%	1.66%	4.82%	0.00%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
