Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Эльбрусская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356					
1	"Число избирателей, внесенных в список избирателей"	21089	781	756	736	930	524	281	1357	152	1989	960	1006	743	1952	856	1863	1759	1619	312	346	1543	624					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21269	785	760	740	935	593	283	1364	154	1999	965	1011	747	1962	860	1872	1768	1627	314	348	1551	631					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20660	779	750	712	920	510	230	1278	146	1972	942	996	731	1936	849	1843	1734	1595	260	340	1519	618					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	244	0	0	18	0	8	46	68	4	4	3	2	7	2	1	5	6	5	50	0	9	6					
6	Число погашенных избирательных бюллетеней	365	6	10	10	15	75	7	18	4	23	20	13	9	24	10	24	28	27	4	8	23	7					
7	Число избирательных бюллетеней в переносных ящиках для голосования	244	0	0	18	0	8	46	68	4	4	3	2	7	2	1	5	6	5	50	0	9	6					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20660	779	750	712	920	510	230	1278	146	1972	942	996	731	1936	849	1843	1734	1595	260	340	1519	618					
9	Число недействительных избирательных бюллетеней	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	20900	779	750	730	920	514	276	1346	150	1976	945	998	738	1938	850	1848	1740	1600	310	340	1528	624					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	148	6	6	6	6	5	5	9	3	11	6	9	6	11	6	10	10	10	4	4	9	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	18	0	0	0	0	0	0	0	0	2	0	1	0	3	0	3	7	1	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41					
14	Число погашенных неиспользованных открепительных удостоверений	130	6	6	6	6	5	5	9	3	9	6	8	6	8	6	7	3	9	4	4	8	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	24	2	1	3	1	4	1	1	0	0	0	1	2	0	1	0	0	2	0	1	1	3					
		0.11%	0.26%	0.13%	0.41%	0.11%	0.77%	0.36%	0.07%	0.00%	0.00%	0.00%	0.10%	0.27%	0.00%	0.12%	0.00%	0.00%	0.13%	0.00%	0.29%	0.07%	0.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
