Выборы Президента Российской Федерации																																											
Дата голосования: 02.03.2008																																											
																																											
Наименование Избирательной комиссии:    Киришская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
	Число участковых избирательных комиссий	36																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																									
																																											
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №963					
1	"Число избирателей, включенных в списки избирателей"	54779	2648	2863	2570	2519	2439	2559	2249	2065	2275	2678	2587	2005	2548	2307	2562	2563	2626	2797	779	807	1300	144	165	221	146	262	1145	839	133	143	1831	440	702	67	259	536					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	47130	2000	2100	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2100	860	860	1400	150	180	225	170	260	1200	930	145	165	2000	470	765	300	250	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	31289	1690	1632	1498	1455	1312	1458	1379	1228	1377	1599	1481	1153	1326	1341	1421	1451	1579	1584	333	368	708	54	42	76	88	94	570	487	87	86	980	173	446	65	166	502					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1392	5	17	25	22	9	19	14	19	23	23	22	33	36	30	23	25	21	17	65	43	57	51	84	44	8	111	86	39	11	42	147	92	67	0	62	0					
6	Число погашенных избирательных бюллетеней	14449	305	451	477	523	679	523	607	753	600	378	497	814	638	629	556	524	400	499	462	449	635	45	54	105	74	55	544	404	47	37	873	205	252	235	22	98					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1392	5	17	25	22	9	19	14	19	23	23	22	33	36	30	23	25	21	17	65	43	57	51	84	44	8	111	86	39	11	42	147	92	67	0	62	0					
8	Число бюллетеней в стационарных ящиках для голосования	31280	1690	1632	1496	1455	1312	1458	1379	1228	1376	1599	1481	1152	1326	1339	1421	1451	1576	1584	333	368	708	54	42	76	88	94	570	487	87	86	980	173	446	65	166	502					
9	Число недействительных избирательных бюллетеней	377	26	27	26	15	14	20	9	16	18	18	14	9	14	17	19	18	19	21	4	5	3	1	0	0	0	0	4	3	1	0	11	2	4	1	1	17					
10	Число действительных избирательных бюллетеней	32295	1669	1622	1495	1462	1307	1457	1384	1231	1381	1604	1489	1176	1348	1352	1425	1458	1578	1580	394	406	762	104	126	120	96	205	652	523	97	128	1116	263	509	64	227	485					
11	Число полученных открепительных  удостоверений	800	30	20	30	20	20	20	30	20	20	40	20	20	20	20	20	20	20	30	20	30	60	20	20	20	20	10	40	30	20	20	20	20	30	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	527	20	16	18	16	12	10	22	8	12	23	13	12	13	15	16	14	17	24	15	22	52	13	19	17	9	0	34	19	2	1	17	5	21	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	468	12	16	15	17	14	7	16	12	10	11	7	8	8	26	27	12	14	25	14	15	22	11	11	10	1	17	17	4	9	12	8	3	7	20	5	25					
14	Число неиспользованных открепительных удостоверений	273	10	4	12	4	8	10	8	12	8	17	7	8	7	5	4	6	3	6	5	8	8	7	1	3	11	10	6	11	18	19	3	15	9	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	135	5	7	2	5	5	10	9	7	5	9	3	8	6	3	5	5	9	6	3	1	6	1	0	2	0	0	1	7	0	1	3	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	Богданов Андрей Владимирович	476	29	26	23	15	26	23	23	16	22	31	25	19	20	17	20	21	22	20	4	5	13	0	0	0	3	3	6	7	2	0	10	0	4	0	3	18					
		1.46%	1.71%	1.58%	1.51%	1.02%	1.97%	1.56%	1.65%	1.28%	1.57%	1.91%	1.66%	1.60%	1.47%	1.24%	1.39%	1.42%	1.38%	1.25%	1.01%	1.22%	1.70%	0.00%	0.00%	0.00%	3.13%	1.46%	0.91%	1.33%	2.04%	0.00%	0.89%	0.00%	0.78%	0.00%	1.32%	3.59%					
19	Жириновский Владимир Вольфович	3337	215	158	147	157	137	147	134	125	142	149	143	91	113	124	166	141	166	150	40	67	90	13	10	5	21	19	62	53	5	13	128	22	65	7	22	90					
		10.21%	12.68%	9.58%	9.66%	10.63%	10.37%	9.95%	9.62%	10.02%	10.15%	9.19%	9.51%	7.68%	8.30%	9.06%	11.50%	9.55%	10.39%	9.37%	10.05%	16.30%	11.76%	12.38%	7.94%	4.17%	21.88%	9.27%	9.45%	10.08%	5.10%	10.16%	11.36%	8.30%	12.67%	10.77%	9.65%	17.93%					
20	Зюганов Геннадий Андреевич	6729	263	263	362	333	259	332	259	291	287	380	313	272	353	289	303	355	321	345	83	74	160	26	24	31	8	13	96	112	27	24	212	46	81	12	39	81					
		20.60%	15.52%	15.95%	23.80%	22.55%	19.61%	22.48%	18.59%	23.34%	20.51%	23.43%	20.83%	22.95%	25.92%	21.11%	20.98%	24.05%	20.10%	21.55%	20.85%	18.00%	20.92%	24.76%	19.05%	25.83%	8.33%	6.34%	14.63%	21.29%	27.55%	18.75%	18.81%	17.36%	15.79%	18.46%	17.11%	16.14%					
